sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_time,Audiogram_both,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
0,0,0,0,12,0,12,0,,,,,,,,2.9140082575293724,both,,,,1,34,[],0.004505866672843695,None,['space'],132.22153400001116,132.22153400001116,0.19802906666882336,3.112037324198196,132.43681990006007,132.22153400001116,[-0.007532800082117319],,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
0,0,0,0,13,0,13,0,,,,,,,,2.9140082575293724,both,158.0,2.978580981074879,0.000604383209328024,0,35,[],0.01270696660503745,None,None,135.34709860011935,135.34709860011935,0.2132789664901793,3.1272872240195517,135.55269029992633,135.34709860011935,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
0,0,0,0,14,0,14,0,,,,,,,,2.9140082575293724,both,141.0,0.4113310895666942,0.0006084155242022484,0,36,[],0.01134406658820808,None,['space'],138.47031820006669,138.47031820006669,0.21101896674372256,3.125027224273095,138.6848794000689,138.47031820006669,[0.19029000005684793],,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,0,0,0,0,,,,,,142.7224646001123,None,2.206451851806861,time,,,,1,22,[],0.01332186651416123,None,None,143.7562051001005,None,0.21821506647393107,2.424666918280792,143.96297709993087,None,,141.60144230001606,None,"[0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334]",,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,1,0,1,0,,,,,,,,2.206451851806861,time,1061.0,-0.7853605657537077,4.257495687257499e-05,0,23,[],0.012197366682812572,None,None,146.1711502999533,146.1711502999533,0.2145847666542977,2.4210366184611587,146.3859977000393,146.1711502999533,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,2,0,2,0,,,,,,,,2.206451851806861,time,842.0,-1.1219390217246437,3.476794357403001e-05,0,24,[],0.010818866780027747,None,['space'],148.59290349995717,148.59290349995717,0.21141126658767462,2.4178631183945356,148.8037803999614,148.59290349995717,[-1.9327093998435885],,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,3,0,3,0,,,,,,,,2.206451851806861,time,315.0,-0.49612321265987447,9.314592152826081e-05,0,25,[],0.010878066532313824,None,None,151.01236760010943,151.01236760010943,0.21006636647507548,2.4165182182819365,151.2339971999172,151.01236760010943,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,4,0,4,0,,,,,,,,2.206451851806861,time,149.0,4.575732513309802,0.0008620828999334489,0,26,[],0.011107466649264097,None,None,153.4325383999385,153.4325383999385,0.2122727665118873,2.4187246183187483,153.64450359996408,153.4325383999385,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,5,0,5,0,,,,,,,,2.206451851806861,time,595.0,0.27868922336292246,5.847094172740586e-05,0,27,[],0.011094766668975353,None,None,155.85163870011456,155.85163870011456,0.20967116649262607,2.416123018299487,156.07114679994993,155.85163870011456,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,6,0,6,0,,,,,,,,2.206451851806861,time,668.0,-0.57753163627786,4.4755346960788714e-05,0,28,[],0.01093196659348905,None,None,158.26753880013712,158.26753880013712,0.20969056664034724,2.4161424184472082,158.48152499995194,158.26753880013712,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,7,0,7,0,,,,,,,,2.206451851806861,time,354.0,-2.0,7.02951783824607e-05,0,29,[],0.010932666482403874,None,None,160.6886058000382,160.6886058000382,0.21162596647627652,2.4180778182831375,160.9107727999799,160.6886058000382,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,8,0,8,0,,,,,,,,2.206451851806861,time,530.0,-1.7825046073389617,5.4377794046033554e-05,0,30,[],0.010839366586878896,None,None,163.10859790001996,163.10859790001996,0.20838416670449078,2.4148360185113518,163.32087359996513,163.10859790001996,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,9,0,9,0,,,,,,,,2.206451851806861,time,1590.0,2.488245616046829,7.445068360028979e-05,0,31,[],0.010564966592937708,None,None,165.52918820013292,165.52918820013292,0.20996426651254296,2.416416118319404,165.75062160007656,165.52918820013292,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
1,0,1,0,10,0,10,0,,,,,,,,2.206451851806861,time,281.0,4.7942778524188405,0.00023382522207633885,0,32,[],0.009527966612949967,None,None,167.95254399999976,167.95254399999976,0.20851786644198,2.414969718248841,168.16099420003593,167.95254399999976,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
2,0,2,0,0,0,0,0,,,,,0.5833333333333334,179.23635030002333,None,2.2849639380139424,both,5657.0,-22.0,1.020857233789186e-05,0,37,[],0.013108966639265418,None,None,180.25096100009978,None,0.2158916664775461,2.5008556044914885,180.46534510003403,None,,170.36629740009084,None,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
2,0,2,0,1,0,1,0,,,,,,,,2.2849639380139424,both,3776.0,-18.373774527106463,9.648174106395413e-06,0,38,[],0.010352866491302848,None,None,182.7464410001412,182.7464410001412,0.2112079665530473,2.4961719045669897,182.96135320002213,182.7464410001412,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
2,0,2,0,2,0,2,0,,,,,,,,2.2849639380139424,both,2520.0,-21.993137580194052,6.729506423240261e-06,0,39,[],0.01035606674849987,None,None,185.24779179994948,185.24779179994948,0.209375366801396,2.4943393048153384,185.4693616000004,185.24779179994948,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
2,0,2,0,3,0,3,0,,,,,,,,2.2849639380139424,both,1682.0,-16.281244303165344,9.275905764525139e-06,0,40,[],0.01055286661721766,None,None,187.7468793001026,187.7468793001026,0.20945356669835746,2.4944175047123,187.9606216000393,187.7468793001026,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
2,0,2,0,4,0,4,0,,,,,,,,2.2849639380139424,both,1123.0,1.1202605297615675,5.596973298952618e-05,0,41,[],0.0041027667466551065,0.19895266671665013,None,190.2477768000681,190.2477768000681,0.19895266671665013,2.4839166047305925,190.46434150007553,190.2477768000681,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
2,0,2,0,5,0,5,0,,,,,,,,2.2849639380139424,both,750.0,-21.691099143089673,3.3451457669089474e-06,0,42,[],0.008534566732123494,None,None,192.74604619992897,192.74604619992897,0.2034369665198028,2.488400904533745,192.9613838000223,192.74604619992897,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
2,0,2,0,6,0,6,0,,,,,,,,2.2849639380139424,both,501.0,-18.82003841688099,8.166176444364324e-06,0,43,[],0.010389166418462992,0.2047574664466083,None,195.2476347000338,195.2476347000338,0.2047574664466083,2.4897214044605507,195.4526394000277,195.2476347000338,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
2,0,2,0,7,0,7,0,,,,,,,,2.2849639380139424,both,334.0,-9.6979886850663,3.067518268602547e-05,0,44,[],0.0073080665897578,0.19796786666847765,None,197.73572789994068,197.73572789994068,0.19796786666847765,2.48293180468242,197.94528320012614,197.73572789994068,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
2,0,2,0,8,0,8,0,,,,,,,,2.2849639380139424,both,,,,1,44,[],0.010033466620370746,None,None,200.2315364999231,200.2315364999231,0.23084816662594676,2.515812104639889,200.45624780002981,200.2315364999231,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,0,0,0,0,,,,,0.16666666666666666,206.35670370003209,None,2.7239555233238675,frequency,708.0,-1.0353598812885016,3.934386475861374e-05,0,23,[],0.01292826677672565,None,None,207.39072220004164,None,0.23756086663343012,2.9615163899572976,207.61782249994576,None,,202.72914510010742,None,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,1,0,1,0,,,,,,,,1.949652782074146,frequency,631.0,-1.8386287334417188,4.133268117801963e-05,0,24,[],0.00969806662760675,None,None,210.33289499999955,210.33289499999955,0.2252650666050613,2.1749178486792076,210.55441320012324,210.33289499999955,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,2,0,2,0,,,,,,,,2.395599971200247,frequency,562.0,-0.9836936511276058,5.5158408267099526e-05,0,25,[],0.009968766709789634,None,None,212.49564129998907,212.49564129998907,0.22740376670844853,2.6230037379086957,212.71908419998363,212.49564129998907,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,3,0,3,0,,,,,,,,1.0627608878810593,frequency,501.0,2.114684738767129,9.093999314957541e-05,0,26,[],0.002282166387885809,None,None,215.11167489993386,215.11167489993386,0.21076826634816825,1.2735291542292275,215.33911709999666,215.11167489993386,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,4,0,4,0,,,,,,,,2.0384960643983607,frequency,446.0,3.3803587063101714,0.00010950773555663003,0,27,[],0.009897066745907068,None,None,216.3986462999601,216.3986462999601,0.22383936657570302,2.2623354309740638,216.62049340014346,216.3986462999601,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,5,0,5,0,,,,,,,,1.7318399310538246,frequency,397.0,0.2343831616416603,7.944839711896525e-05,0,28,[],0.00940646673552692,None,None,218.65249170013703,218.65249170013703,0.22621626663021743,1.958056197684042,218.87146689998917,218.65249170013703,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,6,0,6,0,,,,,,,,1.639595811679055,frequency,354.0,-2.0,7.02951783824607e-05,0,29,[],0.009906266815960407,None,None,220.602425100049,220.602425100049,0.224648866802454,1.864244678481509,220.82057700003497,220.602425100049,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,7,0,7,0,,,,,,,,2.847275528787686,frequency,315.0,2.1587348237578876,0.00012644648043854613,0,30,[],0.00965556688606739,0.2024021667893976,None,222.45868119993247,222.45868119993247,0.2024021667893976,3.0496776955770835,222.66334680002183,222.45868119993247,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,8,0,8,0,,,,,,,,1.0236323730671093,frequency,281.0,4.249547672828208,0.00021961138279496156,0,31,[],0.009547966765239835,None,None,225.5100096000824,225.5100096000824,0.22695826669223607,1.2505906397593454,225.7318933000788,225.5100096000824,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,9,0,9,0,,,,,,,,1.536576455216917,frequency,250.0,4.16359216695906,0.00027048900272438176,0,32,[],0.00887726666405797,None,None,226.75152330007404,226.75152330007404,0.2283255667425692,1.7649020219594862,226.97571519995108,226.75152330007404,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,10,0,10,0,,,,,,,,2.9573860209498495,frequency,223.0,3.8758532965758468,0.0003443233860471974,0,33,[],0.003153266618028283,None,None,228.50800390006043,228.50800390006043,0.21323906676843762,3.170625087718287,228.7280552999582,228.50800390006043,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,11,0,11,0,,,,,,,,1.5948594426305505,frequency,199.0,-1.3154111676277687,0.00023126911520590068,0,34,[],0.009623166639357805,None,None,231.68072520010173,231.68072520010173,0.22656166669912636,1.8214211093296768,231.90112740010954,231.68072520010173,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,12,0,12,0,,,,,,,,1.7510795999340676,frequency,177.0,0.21094998011069688,0.0003577925703423221,0,35,[],0.009753866586834192,None,None,233.4880484000314,233.4880484000314,0.20936216646805406,1.9604417664021216,233.69627379998565,233.4880484000314,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,13,0,13,0,,,,,,,,1.7567926055749794,frequency,158.0,4.389365646274529,0.0007109705698001568,0,36,[],0.009320766432210803,0.20734526636078954,None,235.4492721001152,235.4492721001152,0.20734526636078954,1.964137871935769,235.66219389997423,235.4492721001152,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
3,0,3,0,14,0,14,0,,,,,,,,1.5989274224981622,frequency,,,,1,36,[],0.009648666717112064,None,None,237.41701530013233,237.41701530013233,0.20840526674874127,1.8073326892469035,237.6311397999525,237.41701530013233,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,0,0,0,0,,,,,,243.86440640012734,None,2.894452653289427,none,945.0,-0.06348998534954231,4.217979701693532e-05,0,23,[],0.01273736683651805,None,None,244.8899187000934,None,0.23270026687532663,3.1271529201647534,245.1111230000388,None,,239.22725090011954,None,"[0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334]",,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,1,0,1,0,,,,,,,,2.246658880431559,none,530.0,1.8113829245638688,8.224622284107816e-05,0,24,[],0.008735066512599587,None,None,248.0043945000507,248.0043945000507,0.20581816649064422,2.452477046922203,248.21596090006642,248.0043945000507,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,2,0,2,0,,,,,,,,1.1365562105934106,none,236.0,-1.253970107796727,0.00016870917108397496,0,25,[],0.00933776656165719,None,None,250.46646849997342,250.46646849997342,0.20809656661003828,1.344652777203449,250.6790879999753,250.46646849997342,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,3,0,3,0,,,,,,,,1.6765348481179756,none,148.0,3.175407735286039,0.0007465562141589807,0,26,[],0.009363666409626603,None,['space'],251.81703560007736,251.81703560007736,0.21558736660517752,1.8921222147231531,252.03415560000576,251.81703560007736,[-0.8048886000178754],,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,4,0,4,0,,,,,,,,1.8698634387168702,none,354.0,-2.0,7.02951783824607e-05,0,27,[],0.009184266673400998,None,['space'],253.7051465001423,253.7051465001423,0.21879826672375202,2.0886617054406225,253.92150299996138,253.7051465001423,[-0.3093195001129061],,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,5,0,5,0,,,,,,,,1.4147271026415682,none,1416.0,1.946675036978632,6.30464699274043e-05,0,28,[],0.0014243663754314184,None,None,255.78973120008595,255.78973120008595,0.20382336643524468,1.6185504690768129,256.01372610009275,255.78973120008595,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,6,0,6,0,,,,,,,,2.8821275730158606,none,595.0,-1.2210364277999637,4.9198720242290293e-05,0,29,[],0.00933576631359756,None,None,257.4211397001054,257.4211397001054,0.20888166641816497,3.0910092394340256,257.64057860011235,257.4211397001054,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,7,0,7,0,,,,,,,,2.2997480815512503,none,842.0,-0.7887780320051568,3.612742878622511e-05,0,30,[],0.005936566507443786,None,None,260.518118100008,260.518118100008,0.20033306651748717,2.5000811480687375,260.7320089000277,260.518118100008,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,8,0,8,0,,,,,,,,2.1631923567751072,none,,,,1,30,[],0.009300266625359654,None,None,263.0350701001007,263.0350701001007,0.20857896655797958,2.371771323333087,263.2466448000632,263.0350701001007,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,9,0,9,0,,,,,,,,2.359832778530907,none,750.0,-0.8668176868137744,3.6781473203944235e-05,0,31,[],0.005502366693690419,None,None,265.4098911001347,265.4098911001347,0.19826256670057774,2.5580953452314845,265.62398699996993,265.4098911001347,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
4,0,4,0,10,0,10,0,,,,,,,,1.2891334551002231,none,187.0,0.7457904530412698,0.0003408313300726047,0,32,[],0.00891416659578681,None,None,267.98958720010705,267.98958720010705,0.2215221666265279,1.510655621726751,268.20465350011364,267.98958720010705,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
5,0,5,0,0,0,0,0,,,,,,278.41474490007386,None,2.148264045655479,time,2520.0,3.828089276261038,0.00013153597696751192,0,33,[],0.012941266875714064,None,None,279.455833400134,None,0.2012579666916281,2.3495220123471072,279.6608237000182,None,,269.48769670003094,None,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]",,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
5,0,5,0,1,0,1,0,,,,,,,,2.148264045655479,time,3564.0,-17.85654549587761,9.763848958578046e-06,0,34,[],0.0034241664689034224,None,None,281.81059899996035,281.81059899996035,0.19334566639736295,2.341609712052842,282.0217234999873,281.81059899996035,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
5,0,5,0,2,0,2,0,,,,,,,,2.148264045655479,time,,,,1,34,[],0.009188966592773795,None,None,284.1726812000852,284.1726812000852,0.21062286663800478,2.358886912293484,284.3812961000949,284.1726812000852,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
5,0,5,0,3,0,3,0,,,,,,,,2.148264045655479,time,2829.0,-0.9708556683270109,5.8528756411569075e-05,0,35,[],0.006701966747641563,None,None,286.52949140011333,286.52949140011333,0.1970824666786939,2.345346512334173,286.74052140000276,286.52949140011333,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
5,0,5,0,4,0,4,0,,,,,,,,2.148264045655479,time,4490.0,-13.194227601901739,2.575723649182746e-05,0,36,[],0.008715766482055187,None,None,288.895506599918,288.895506599918,0.20817866665311158,2.3564427123085907,289.10629010014236,288.895506599918,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
5,0,5,0,5,0,5,0,,,,,,,,2.148264045655479,time,1682.0,-8.840685480227583,2.1846620726179225e-05,0,37,[],0.004164266400039196,0.19628826645202935,None,291.2526998000685,291.2526998000685,0.19628826645202935,2.3445523121075085,291.4658701000735,291.2526998000685,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
5,0,5,0,6,0,6,0,,,,,,,,2.148264045655479,time,5657.0,-18.0,1.6179496803071645e-05,0,38,[],0.00843576667830348,None,None,293.61412200005725,293.61412200005725,0.20888066664338112,2.3571447122988602,293.82129550003447,293.61412200005725,,,,,,,,,,,nunamh,001,fr,0,2022-05-17_10h36.21.712,Continuous,2022.1.1,36.284391215067195,
