frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,up,4000,15.0,0.0004720304381429618,1,5,1,2.5,460.1828384666626,None,459.13471910000953,459.4525599000044,460.13884260000486,460.4679458000028,461.14303120000113,461.4587743000011,up,1,4.391363999995519,459.18243139999686,None,461.68750129999535,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,left,4000,10.0,0.00026544222211549425,-1,6,-1,-5.0,465.11811876667,None,465.10145210000337,465.4238800000021,466.1036201000097,466.42351049999706,467.10355909999635,467.4232392999984,left,1,3.4842004000092857,465.12866650000797,None,467.6503242000035,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,right,4000,5.0,0.00014926913094589803,-1,6,-1,-5.0,472.17612936666796,None,470.133436300006,470.4492348000058,471.1633073999983,471.4791942000011,472.13049959999626,472.45168959999864,right,1,4.8039811000053305,470.1936311000027,None,472.70321020000847,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,up,4000,0.0,8.394020090612804e-05,-1,6,-1,-5.0,477.5369325666727,None,476.49049170000944,476.81101689999923,477.49230060000264,477.8180693000031,478.50402350000513,478.8172313999967,up,1,3.5543747000047006,476.54722510000283,None,479.05517079999845,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,left,4000,-5.0,4.720304381429618e-05,-1,6,-1,-5.0,481.6660111666754,None,481.64934450000874,481.9709817999974,482.62534400000004,482.9445519000001,483.6261499999964,483.9435250000097,up,0,3.57620820000011,481.6765116000024,None,484.18962869999814,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,left,4000,-2.5,6.294627058970837e-05,1,7,1,2.5,486.80107706666263,None,486.7554577999981,None,None,None,None,None,right,0,-1.2067114999954356,486.81268410000484,None,None,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,left,4000,0.0,8.394020090612804e-05,1,7,1,2.5,488.3588984666751,488.5772324999998,488.31373059999896,488.6313269999955,489.3492220000044,489.66750260000117,490.32140129999607,490.63737540000875,left,1,4.962170300001162,488.3713360999973,None,490.89513820000866,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,right,4000,-5.0,4.720304381429618e-05,-1,8,-1,-5.0,496.8643274666722,None,494.8152332000027,495.13366849999875,495.8114392999996,496.13390460000664,496.81753970000136,497.1449663000094,up,0,5.228790199995274,494.87224720000813,None,497.37112320000597,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,[],[],5,up,6000,50,0.03664122665694519,0,0,-1,5,502.62715756666535,None,501.584156900004,501.9002390999958,502.6104908999987,502.940254000001,503.5968477999995,503.918533700009,up,1,3.2287770000111777,501.6402393000026,None,504.14613510000345,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,right,6000,40,0.01158697324984239,-1,0,-1,-10,508.4021295666646,None,506.3568995999958,506.6774976000015,507.3585153000022,507.6640971000015,508.3571975000086,508.68494780000765,right,1,3.0807218000118155,506.41291620000266,None,508.91521289999946,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,left,6000,30,0.003664122665694519,-1,0,-1,-10,511.04579806667266,None,510.9997766000015,511.3224776999996,512.0061450000067,512.3198016000097,513.0036073000083,513.3273356999998,left,1,2.8042488000064623,511.0567657000065,None,513.5566668999963,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,up,6000,20,0.0011586973249842392,-1,0,-1,-10,516.4115940666709,None,515.3633754000039,515.6849915000057,516.3675799000048,516.6934841000038,517.3779860000068,517.6929625000048,up,1,2.9822769000165863,515.4220446999971,None,517.9249007000035,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,up,6000,10,0.00036641226656945183,-1,0,-1,-10,520.9559067666744,521.182169599997,519.9088401000045,520.2269245000061,520.9095909000025,521.2358246000076,521.9184405999986,522.2379021000088,right,0,3.9932186999940313,519.9637573000073,None,522.4715104000061,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,right,6000,15,0.0006515833892261495,1,1,1,5,527.4931170666716,None,525.4438931000041,525.7631858000095,526.4564045000006,526.7934010000026,527.4477634000068,527.7733627999987,right,1,3.7539861000113888,525.5000223000097,None,528.0020933000051,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,left,6000,5,0.000206048759548665,-1,2,-1,-10,530.8090438666734,None,530.7646584000031,531.0934619000036,531.7762427999987,532.0935241999978,532.7736210000003,533.0988766000082,up,0,3.1996805000089807,530.8210151999956,None,533.3284622000065,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,right,6000,10,0.00036641226656945183,1,3,1,2.5,537.581973366676,None,535.543955000001,535.8702232000069,536.5553248000069,536.8761128000042,537.5653067000094,537.8944531000016,up,0,3.3583082999975886,535.6064143999974,None,538.0951891000004,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,left,6000,12.5,0.0004886186104779051,1,3,1,2.5,540.5229069666714,540.7489658999984,540.4771983999963,540.8039741999964,541.4886194999999,541.8132485000096,542.4710746000055,542.8157331999973,up,0,4.827983900016989,540.5364560000016,None,543.0200696999964,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,right,6000,15.0,0.0006515833892261495,1,3,1,2.5,548.9298672666666,None,546.8709727999958,547.1931787000067,547.8853421000094,548.2014556000067,548.8840881000069,549.2108148999978,right,1,3.2866754999995464,546.9269951000024,None,549.4367835000012,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,right,6000,10.0,0.00036641226656945183,-1,4,-1,-5.0,553.8079681666752,None,551.7628258000041,552.0940292000014,552.7564417999965,553.0730728000053,553.7590913000022,554.0995289999992,left,0,3.123693000001367,551.8252315999998,None,554.3000422000041,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,right,6000,12.5,0.0004886186104779051,1,5,1,2.5,558.4815585666695,None,556.4374332000007,556.7608465000085,557.452360299998,557.7775627000083,558.4328419000085,558.7692266000086,left,0,3.5888578000158304,556.4953728999972,None,559.0018993999984,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,up,6000,15.0,0.0006515833892261495,1,5,1,2.5,562.633722866671,None,561.6036451999971,561.9293547999987,562.5893780000042,562.9146438000025,563.6045005000051,563.9300537999952,left,0,3.889967800001614,561.6663372000039,None,564.1647290999972,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,up,6000,17.5,0.0008689004143746875,1,5,1,2.5,568.1185788666664,None,567.0791210000025,567.4062177000014,568.0725824999972,568.4146110000001,569.083427000005,569.4099674000026,up,1,3.3755939999973634,567.1415739000076,None,569.6133421999984,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,right,6000,12.5,0.0004886186104779051,-1,6,-1,-5.0,574.0992919666644,None,572.0468496999965,572.3724202000012,573.0406572000065,573.3647562999977,574.0542427000037,574.3852422000055,up,0,3.8147864999918966,572.1096027000021,None,574.5962234000035,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,up,6000,15.0,0.0006515833892261495,1,7,1,2.5,578.4963917666648,None,577.4564505000017,577.7817727000074,578.4509108000057,578.7913048000046,579.4375438999996,579.7607414000086,up,1,3.0792542999988655,577.5176348000095,None,579.9900544999982,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,left,6000,10.0,0.00036641226656945183,-1,8,-1,-5.0,582.1297373666641,582.3485164000012,582.1130706999975,582.430314600002,583.1234445000009,583.4553507000091,584.0944336999964,584.4216669000016,up,0,3.335503800000879,582.1405487000011,None,584.6583831000025,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,[],[],5,right,8000,50,0.05740768107484415,0,0,-1,5,589.0435211666666,None,586.99957,587.3249017000053,587.9949101999955,588.3224274999957,588.9951002000016,589.3408602999989,right,1,3.296056300008786,587.0609155999991,None,589.5556932000036,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,left,8000,40,0.018153902738505076,-1,0,-1,-10,591.8960011666679,None,591.8500271000084,592.174795400002,592.8679403999995,593.1969835000054,593.8684215999965,594.1970777999959,left,1,2.9135132000083104,591.9074218000023,None,594.4008402000036,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,right,8000,30,0.005740768107484416,-1,0,-1,-10,598.3748041666734,None,596.3257224999979,596.6589057999954,597.336180600003,597.6542989000009,598.3306947999954,598.655924000006,right,1,3.7342888999992283,596.3827596000046,None,598.8920757000014,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,right,8000,20,0.0018153902738505074,-1,0,-1,-10,603.6951576666654,None,601.6483189999999,601.9755251000024,602.6458471000078,602.9760460999969,603.6473845,603.9825090000086,right,1,3.2400722000020323,601.7090407000069,None,604.1911589000083,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,left,8000,10,0.0005740768107484417,-1,0,-1,-10,606.5304081666729,None,606.4824206000048,606.8227346000058,607.470734100003,607.7957201999961,608.4700094,608.8124296000024,left,1,2.948409900011029,606.5450624000077,None,609.0443383000093,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,right,8000,0,0.0001815390273850507,-1,0,-1,-10,613.0742743666672,None,611.0352647999971,611.3647559999954,612.0307503000076,612.3525589000055,613.0275778000068,613.3594733000064,left,0,3.36132070000167,611.0918107000034,None,613.5676473000058,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,up,8000,5,0.00032282711451732784,1,1,1,5,616.9830830666654,None,615.9479793000064,616.2634715000022,616.9664163999987,617.2974348999996,617.9648556000029,618.2892055999982,left,0,3.042549100005999,616.0021947000059,None,618.5184070999967,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,left,8000,10,0.0005740768107484417,1,1,1,5,620.5866244666724,None,620.5416408000019,620.8676981000026,621.5357870000007,621.8599626000068,622.531613900006,622.8478142999957,left,1,2.926993400003994,620.598642099998,None,623.0835303000058,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,up,8000,0,0.0001815390273850507,-1,2,-1,-10,626.0719654666648,None,625.0301012999989,625.3428896999976,626.025195299997,626.3508701999963,627.021736499999,627.3467921999982,left,0,3.160259700001916,625.0849939000036,None,627.5830873000086,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,left,8000,5,0.00032282711451732784,1,3,1,2.5,629.8188657666653,None,629.7710395000031,630.1076249000034,630.7763410000043,631.0963723000023,631.7636391999986,632.0826861000096,right,0,3.45116060001601,629.8342398000095,None,632.3133348999982,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,right,8000,7.5,0.00043049687609230037,1,3,1,2.5,636.825145066676,None,634.7829659999989,635.1037361000053,635.7878496000048,636.1112193000008,636.7774556000077,637.1125338999991,right,1,3.066203000009409,634.8427327999962,None,637.3413280999957,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,up,8000,2.5,0.00024208618379204972,-1,4,-1,-5.0,640.4412645666637,None,639.4102648999979,639.730982100009,640.424597899997,640.7525393999967,641.4097965999972,641.7291173999984,up,1,3.9769091000052867,639.4681105000054,None,641.9604346999986,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,up,8000,-2.5,0.00013613506540389563,-1,4,-1,-5.0,645.9847816666627,None,644.9581307000044,645.2656306999997,645.9480038000038,646.2730183999956,646.958123999997,647.2806784999993,left,0,4.444063900009496,645.0171138000005,None,647.5066563,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,right,8000,0.0,0.0001815390273850507,1,5,1,2.5,653.005522666663,653.2309437000076,650.9521778000053,651.2657574000041,651.9550932999991,652.2781249999971,652.9614838999987,653.293321899997,right,1,3.4272370999970008,651.0085164000047,None,653.5231299000006,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,right,8000,-5.0,0.00010208689723347648,-1,6,-1,-5.0,657.9848491666673,None,655.9446072999999,656.2653176000022,656.948818600009,657.2727638000069,657.9681825000007,658.3004682000028,right,1,3.966845699993428,656.0055933999975,None,658.5039571000088,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,right,8000,-10.0,5.740768107484415e-05,-1,6,-1,-5.0,663.533226366668,None,661.4769190000079,661.780860800005,662.4763002999971,662.7840973999992,663.4887697000086,663.8088764999993,right,1,3.909805500006769,661.5356476000015,None,664.0357079000096,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,right,8000,-15.0,3.228271145173278e-05,-1,6,-1,-5.0,668.9905248666657,None,666.9435888000007,667.2527069000062,667.9480736999976,668.2576135999989,668.9452908999956,669.2726525000035,up,0,3.1438666000030935,667.0049316000077,None,669.503257999997,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,left,8000,-12.5,4.304968760923004e-05,1,7,1,2.5,671.6974926666628,671.9229287000053,671.6514992000011,671.9769215999986,672.6645534999989,672.979039400001,673.6552051000035,673.9726532000059,right,0,4.392344799998682,671.7082983,None,674.1999761000043,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,left,8000,-10.0,5.740768107484415e-05,1,7,1,2.5,677.6273004666621,None,677.6106337999954,677.9341205000092,678.5950583000085,678.9001677000051,679.5982540999976,679.9119310000096,up,0,3.86456659999385,677.6297136000067,None,680.1678629000089,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,right,8000,-7.5,7.655437308410152e-05,1,7,1,2.5,685.0521080666697,685.2729409000021,683.0206948999985,683.3413946000073,683.999435699996,684.317037700006,685.0063701000036,685.3265752000007,up,0,3.963560000003781,683.0492568000045,None,685.5536730000022,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,left,8000,-5.0,0.00010208689723347648,1,7,1,2.5,688.5753024666667,None,688.5300162000058,688.857631699997,689.5413351000025,689.8428664999956,690.5356307000038,690.8458037000091,right,0,3.4965839000069536,688.5878345999954,None,691.1136818000086,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,up,8000,-2.5,0.00013613506540389563,1,7,1,2.5,694.6465695666741,None,693.6131061000051,693.915740299999,694.6299029000074,694.9611108999961,695.6146767000027,695.9282452000043,left,0,3.4096159000037005,693.6672678000032,None,696.1844038999989,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,right,8000,0.0,0.0001815390273850507,1,7,1,2.5,700.6303235666749,None,698.5765305999957,698.9187897000083,699.5863968000049,699.9037666000077,700.5850463000097,700.9061275999993,left,0,3.9315584000141826,698.6324053999997,None,701.1365480999957,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,left,8000,2.5,0.00024208618379204972,1,7,1,2.5,704.1080891666682,None,704.0914225000015,704.4094149000011,705.0934596000006,705.4084700999956,706.0791310000059,706.4293046999956,right,0,3.8367761000117753,704.1199911000003,None,706.630558600009,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,left,8000,5.0,0.00032282711451732784,1,7,1,2.5,709.5050025666753,None,709.4591110000038,709.7818657000025,710.466114099996,710.7853216000076,711.472817700007,711.790966600005,left,1,3.8164307000115514,709.5169135000033,None,712.022529599999,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,right,8000,0.0,0.0001815390273850507,-1,8,-1,-5.0,716.8683460666691,None,714.8310467999981,715.1485031000047,715.8517659000063,716.1691954999988,716.8516794000025,717.1844435999956,left,0,3.5172039000026416,714.887512900008,None,717.3856367999979,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,[],[],5,right,750,50,0.012851978913844325,0,0,-1,5,721.9447578666625,None,719.9329525000066,720.2443469999998,720.9007922000019,721.2156501999998,721.9280911999958,722.2568941000063,right,1,3.191720200004056,719.9652139999962,None,722.4635984000051,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,up,750,40,0.004064152580820497,-1,0,-1,-10,725.682313366666,None,724.6441384000063,724.9649924999976,725.6656466999993,725.9949317999999,726.6657504000032,727.0030320000078,up,1,2.902676199999405,724.7023080000072,None,727.1991948000068,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,left,750,30,0.0012851978913844323,-1,0,-1,-10,729.1748517666749,None,729.1158556000009,729.451161200006,730.1349618999957,730.4535826000065,731.1379482000048,731.4884921000048,left,1,2.9155166999989888,729.1858939000085,None,731.6899010000052,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,left,750,20,0.00040641525808204974,-1,0,-1,-10,733.6407419666687,None,733.624075300002,733.9506891000055,734.6033275000082,734.9257187000039,735.603520500008,735.9154569999955,left,1,2.8967126999923494,733.6531227000087,None,736.170797800005,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,up,750,10,0.00012851978913844324,-1,0,-1,-10,739.1072102666697,739.3325908999977,738.0665757999959,738.3820283999958,739.0620546999999,739.3860868000047,740.0635016000015,740.379944100001,left,0,3.1108622000028845,738.094540200007,None,740.6082210000022,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,left,750,15,0.0002285440948074376,1,1,1,5,742.7290775666663,742.959537600007,742.683929699997,743.0183049000043,743.7056016999995,744.0261644999991,744.6968380000035,745.0145112000027,left,1,3.256519100003061,742.7316157000023,None,745.247996200007,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,right,750,5,7.22719885372964e-05,-1,2,-1,-10,749.5410333666698,749.7629775999958,747.4942207999993,747.8138972000015,748.501059000002,748.8177092999977,749.4963504000043,749.8218305000046,up,0,3.157139900009497,747.5511723999953,None,750.0527166999964,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,7,0,7,0,,,,,,,,,,,,,,,,left,750,10,0.00012851978913844324,1,3,1,2.5,752.2644443666688,None,752.2477777000022,752.5650441000034,753.247441200001,753.5715293999965,754.2308353999979,754.5781878999987,right,0,3.392945300001884,752.2758172000031,None,754.778950699998,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,8,0,8,0,,,,,,,,,,,,,,,,right,750,12.5,0.00017138389327322524,1,3,1,2.5,759.2316388666698,None,757.1645159000036,757.4788183000055,758.1829253000033,758.4964420000033,759.183572599999,759.5010326000047,left,0,3.680875799997011,757.2199184000056,None,759.7362653000018,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,9,0,9,0,,,,,,,,,,,,,,,,left,750,15.0,0.0002285440948074376,1,3,1,2.5,762.4489512666662,762.6748040000093,762.4037614999979,762.7340713000012,763.4210093000002,763.7376758000028,764.4123739000061,764.730257999996,left,1,4.418124100004206,762.4510019000008,None,764.9581870999973,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,10,0,10,0,,,,,,,,,,,,,,,,left,750,10.0,0.00012851978913844324,-1,4,-1,-5.0,768.4274480666684,768.6518256999989,768.3835473000072,768.7107117999985,769.3996221999987,769.7146470000007,770.4007600000041,770.7257630999957,left,1,3.0217998000007356,768.4391131000011,None,770.9565295000066,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,11,0,11,0,,,,,,,,,,,,,,,,up,750,5.0,7.22719885372964e-05,-1,4,-1,-5.0,773.9949799666686,774.2213010999985,772.9776739000081,773.2953226999962,773.9783133000019,774.3126083000097,774.9665428000008,775.2822928000096,up,1,3.524031599998125,773.0081539999956,None,775.5099674000085,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,7,0,7,0,12,0,12,0,,,,,,,,,,,,,,,,right,750,0.0,4.064152580820497e-05,-1,4,-1,-5.0,780.0884974666735,None,778.0565446999972,778.3815869999962,779.0682422999962,779.3870421000029,780.0718308000069,780.3954080999974,left,0,4.593754600005923,778.1150445000094,None,780.5964516999957,None,ttuwra,001,0,fr,2022-04-26_11h15.12.032,3-AFC_adaptive_staircase_mess,2022.1.1,None,
