sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334]",109.80367309998837,None,2.984980262249505,time,1533.0,1.0615033466966555,5.773169717526705e-05,0,37,[],0.012963766697794199,None,None,110.81984089998878,None,0.21783406668691896,3.202814328936424,111.03090079998947,None,,90.3772723999864,None,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
2,0,2,0,1,0,1,0,,,,,,,,2.984980262249505,time,542.0,0.0031246804912703485,6.49160311488924e-05,0,38,[],0.010932866687653586,None,None,114.01748609999777,114.01748609999777,0.21142676667659543,3.1964070289261004,114.23110899998574,114.01748609999777,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
2,0,2,0,2,0,2,0,,,,,,,,2.984980262249505,time,4595.0,0.0,0.0001248796844851434,0,39,[],0.0026271666574757546,None,None,117.21943719999399,117.21943719999399,0.1943548666604329,3.179335128909938,117.43434430001071,117.21943719999399,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
2,0,2,0,3,0,3,0,,,,,,,,2.984980262249505,time,812.0,-1.7311892807369869,3.171421899233567e-05,0,40,[],0.007129166653612629,0.19726546664605848,None,120.41636790000484,120.41636790000484,0.19726546664605848,3.1822457288955635,120.62417359999381,120.41636790000484,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
2,0,2,0,4,0,4,0,,,,,,,,2.984980262249505,time,3249.0,-2.501314886073843,5.3052284882612515e-05,0,41,[],0.007293966657016426,0.19842786664958112,None,123.60292509998544,123.60292509998544,0.19842786664958112,3.183408128899086,123.8103010999912,123.60292509998544,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
2,0,2,0,5,0,5,0,,,,,,,,2.984980262249505,time,,,,1,41,[],0.011038666649255902,None,None,126.79750409998815,126.79750409998815,0.2125892666517757,3.1975695289012807,127.00942509999732,126.79750409998815,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
2,0,2,0,6,0,6,0,,,,,,,,2.984980262249505,time,2168.0,0.06572751802190213,7.913243254427165e-05,0,42,[],0.007957766647450626,None,['space'],129.99345089998678,129.99345089998678,0.22646886666188948,3.2114491289113944,130.211447699985,129.99345089998678,[0.08119969998369925],,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
2,0,2,0,7,0,7,0,,,,,,,,2.984980262249505,time,6885.0,-2.5045180678755274,0.00011073229789406614,0,43,[],0.004036366706714034,0.19458216670318507,None,133.20001289999345,133.20001289999345,0.19458216670318507,3.17956242895269,133.41178679998848,133.20001289999345,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
2,0,2,0,8,0,8,0,,,,,,,,2.984980262249505,time,4094.0,-3.7815504048990256,5.849639569761358e-05,0,44,[],0.010850966646103188,None,None,136.3984569000022,136.3984569000022,0.20982056666980498,3.19480082891931,136.6095679999853,136.3984569000022,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
2,0,2,0,9,0,9,0,,,,,,,,2.984980262249505,time,1721.0,2.1933301718206755,8.00857224401664e-05,0,45,[],0.010654066689312458,None,None,139.59625219998998,139.59625219998998,0.20913676667260006,3.194117028922105,139.82151149999117,139.59625219998998,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,0,0,0,0,,,,,,147.65727229998447,None,1.5485232632169033,both,675.0,-0.02600732037828235,4.7077307910151515e-05,0,36,[],0.012813066656235605,None,None,148.68528259999584,None,0.20984746667090803,1.7583707298878113,148.90190150000853,None,,142.79642669999157,None,0.3333333333333333,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,1,0,1,0,,,,,,,,1.5485232632169033,both,851.0,-0.3757688232945864,3.8131730421301e-05,0,37,[],0.010334166639950126,None,None,150.4365145000047,150.4365145000047,0.20977176664746366,1.758295029864367,150.65067309999722,150.4365145000047,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,2,0,2,0,,,,,,,,1.5485232632169033,both,1072.0,-1.3046738747361815,4.050000809185111e-05,0,38,[],0.010045866685686633,None,None,152.19872799998848,152.19872799998848,0.20612006666488014,1.7546433298817834,152.40627859998494,152.19872799998848,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,3,0,3,0,,,,,,,,1.5485232632169033,both,1351.0,0.6228567478775258,5.586767434027163e-05,0,39,[],0.010515166708501056,None,None,153.95672220000415,153.95672220000415,0.2094845667015761,1.7580078299184794,154.171061800007,153.95672220000415,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,4,0,4,0,,,,,,,,1.5485232632169033,both,1702.0,1.378105705274573,7.190571993018117e-05,0,40,[],0.009822266642004251,None,None,155.71893949998775,155.71893949998775,0.20581396663328633,1.7543372298501896,155.93337690000772,155.71893949998775,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,5,0,5,0,,,,,,,,1.5485232632169033,both,2144.0,0.8426649993637725,8.5950696541907e-05,0,41,[],0.010503766650799662,None,None,157.47682599999825,157.47682599999825,0.20975776665727608,1.7582810298741793,157.6917783000099,157.47682599999825,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
