frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,[],[],10,up,6000,30,0.003664122665694519,0,0,-1,10,477.0286906300229,None,475.9879377000034,476.3171830000356,476.9695617000107,477.29452570003923,None,None,up,1,1.8074708000058308,476.01963330002036,None,None,None,right,0.6476143999025226,474.8597674999619,None,474.8597674999619,None,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,left,6000,30,0.003664122665694519,0,0,-1,10,479.379239629989,479.5973511999473,479.35172919998877,479.6634158999659,None,None,None,None,left,1,0.8251648000441492,479.38575899996795,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,left,6000,10,0.00036641226656945183,-1,0,-1,-10,481.7534552299534,None,481.72594479995314,482.05791400000453,None,None,None,None,left,1,0.7728361000772566,481.75813339999877,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,left,6000,10,0.00036641226656945183,-1,0,-1,-10,484.11313043002735,None,484.05498849996366,484.37649040005635,None,None,None,None,left,1,0.3181795999407768,484.1171520999633,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,left,6000,0,0.00011586973249842387,-1,0,-1,-10,485.9652822299744,None,485.93777179997414,486.266526899999,None,None,None,None,left,1,0.44616719998884946,485.97253220004495,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,right,6000,0,0.00011586973249842387,-1,0,-1,-10,None,None,487.9163928000489,488.2361469999887,None,None,None,None,left,0,0.42519009998068213,487.97787229996175,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,right,6000,5,0.000206048759548665,1,1,1,5,491.96729133002225,492.1792114999844,489.9041174000595,490.20790559996385,490.9371510000201,491.27158589998726,491.9064495000057,492.20971650001593,right,1,2.699679599958472,489.9750407000538,None,492.47058399999514,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,left,6000,5,0.000206048759548665,1,1,1,5,494.24781532996565,None,494.18800179997925,494.5093141000252,None,None,None,None,left,1,0.6948243000078946,494.25214470003266,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,left,6000,-5,6.515833892261494e-05,-1,2,-1,-5.0,496.4664511300274,None,496.43894070002716,496.76118639996275,497.42802250001114,497.7509213000303,None,None,left,1,1.4527915000217035,496.47053719998803,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,up,6000,-5,6.515833892261494e-05,-1,2,-1,-5.0,500.4796663299552,None,499.4302828999935,499.75459919997957,500.415320900036,500.75220500002615,501.4397382000461,501.7570719999494,left,0,2.857887899968773,499.4971823999658,None,501.9804301999975,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,right,6000,-2.5,8.689004143746872e-05,1,3,1,2.5,505.9155883300467,None,503.86695559998043,504.18468339997344,504.885064400034,505.21786560001783,505.8880779000465,506.2206862999592,right,1,2.7456627000356093,503.92954919999465,None,506.43831460003275,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,right,6000,-2.5,8.689004143746872e-05,1,3,1,2.5,510.2387983299908,510.4614523999626,508.17900330002885,508.5072946000146,509.1897504000226,509.50987700000405,510.1780239000218,510.49246710003354,right,1,2.2721886999206617,508.24246940005105,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,up,6000,-7.5,4.886186104779051e-05,-1,4,-1,-5.0,513.0419504300575,None,511.99894660001155,512.3125701999525,513.0144400000572,513.3515200000256,514.0014674999984,514.3164550999645,right,0,2.262678000028245,512.0454755000537,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,left,6000,-5.0,6.515833892261494e-05,1,5,1,2.5,515.829164829955,None,515.8016543999547,516.1272454999853,516.7837104999926,517.1173508999636,517.7848432000028,518.1156831999542,right,0,2.682435799972154,515.8483103000326,None,518.3524391000392,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,up,6000,-2.5,8.689004143746872e-05,1,5,1,2.5,521.0924096299917,521.3091000999557,520.0316290999763,520.3665273999795,521.0312968000071,521.3363580000587,522.0577781000175,522.3764452999458,up,1,2.3851198999909684,520.098296900047,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,left,6000,-2.5,8.689004143746872e-05,1,5,1,2.5,524.0044964299653,None,523.958625099971,524.2632880000165,None,None,None,None,left,1,0.8432300999993458,524.0239149000263,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,right,6000,-7.5,4.886186104779051e-05,-1,6,-1,-5.0,528.4235291299759,528.6407732999651,526.360984900035,526.6972653999692,527.3806790000526,527.7311393000418,528.348719600006,528.6728176999604,right,1,2.8343129999702796,526.4321977000218,None,528.9329542999621,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,[],[],10,right,8000,30,0.005740768107484416,0,0,-1,10,533.5298157299752,533.7468593999511,531.5038984999992,531.8337680000113,532.5029842000222,532.8331284000305,533.502305299975,533.8098376999842,right,1,2.3531340999761596,531.5374823999591,None,None,None,right,0.6783427000045776,530.3328482999932,None,530.3328482999932,None,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,right,8000,30,0.005740768107484416,0,0,-1,10,537.4331242300453,None,535.3787953000283,535.6895257000579,536.3567956000334,536.6761852999916,537.3580949000316,537.6571392000187,right,1,2.2098759000655264,535.4409594000317,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,left,8000,10,0.0005740768107484417,-1,0,-1,-10,539.2056048299768,None,539.1780943999765,539.5068250000477,540.1763184999581,None,None,None,left,1,1.0346411999780685,539.2081623000558,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,up,8000,10,0.0005740768107484417,-1,0,-1,-10,542.7598357299925,None,541.7448440999724,542.0789280999452,542.7323252999922,543.0499359000241,None,None,up,1,1.4863392999395728,541.7807509000413,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,right,8000,0,0.0001815390273850507,-1,0,-1,-10,546.7687658300041,546.9917069999501,544.7255474999547,545.0449138999684,545.7431227000197,546.0780986000318,546.7412554000039,547.0519181999844,right,1,2.4025443999562413,544.7840352000203,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,left,8000,0,0.0001815390273850507,-1,0,-1,-10,548.7270673299557,None,548.6995568999555,549.0201290999539,549.7054605999729,550.0147924999474,None,None,right,0,1.875667699961923,548.7350507000228,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,up,8000,5,0.00032282711451732784,1,1,1,5,553.1643657300505,None,552.1149556000018,552.450146600022,553.1368553000502,None,None,None,right,0,1.0709722999017686,552.1806893999455,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,left,8000,10,0.0005740768107484417,1,1,1,5,554.7633142300532,None,554.735803800053,555.0564712999621,555.7230830000481,556.0551995000569,None,None,up,0,1.3500884000677615,554.7653061000165,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,up,8000,15,0.001020868972334765,1,1,1,5,558.6534040300525,558.8746039000107,557.5852944999933,557.8896815000335,558.5923533999594,558.9047492999816,None,None,up,1,1.2416114000370726,557.6415850999765,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,up,8000,15,0.001020868972334765,1,1,1,5,561.4223292300361,561.6372942000162,560.3570437000599,560.6758042000001,561.3616301000584,None,None,None,up,1,1.2124139000661671,560.4222695999779,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,up,8000,5,0.00032282711451732784,-1,2,-1,-5.0,564.1588934300584,None,563.1199891000288,563.4458213000325,564.1029430000344,None,None,None,up,1,1.0305630000075325,563.1486610999564,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,left,8000,5,0.00032282711451732784,-1,2,-1,-5.0,565.7486591299879,565.9790109000169,565.7211486999877,566.0401939000003,566.6975915000075,None,None,None,left,1,0.9249533999245614,565.7500533000566,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,right,8000,0.0,0.0001815390273850507,-1,2,-1,-5.0,570.2198336300556,570.4507491999539,568.1596481000306,568.4872750999639,569.1689637999516,569.5026373000583,570.1923232000554,570.5114113000454,up,0,2.6158260999945924,568.2194260000251,None,570.7237107000547,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,up,8000,2.5,0.00024208618379204972,1,3,1,2.5,573.3522872300003,None,572.3230515000178,572.6393424000125,573.3247768000001,573.6463877999922,574.3111742000328,574.6182637000456,up,1,2.3690668999915943,572.353653499973,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,left,8000,2.5,0.00024208618379204972,1,3,1,2.5,576.2543350300169,None,576.1974906000542,576.5144245000556,577.2045516000362,577.534194399952,578.2094849999994,578.5434038999956,up,0,2.5289889000123367,576.2572601999855,None,578.7519454000285,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,up,8000,5.0,0.00032282711451732784,1,3,1,2.5,581.3408018299727,581.5670918000396,580.3029535999522,580.6330262999982,581.2838185,581.5947229999583,None,None,up,1,1.3024534999858588,580.3323955000378,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,left,8000,5.0,0.00032282711451732784,1,3,1,2.5,583.1754951300449,None,583.1154648000374,583.4246187000535,584.1150247999467,584.4414627000224,585.1153452000581,None,left,1,2.008143899962306,583.1789261000231,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,up,8000,0.0,0.0001815390273850507,-1,4,-1,-5.0,587.7157295300043,587.9372739000246,586.6720077999635,586.987960999948,587.6550376999658,587.9671391999582,588.647816700046,588.9570818999782,right,0,2.5012715000193566,586.7014273999957,None,589.2237628999865,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,left,8000,2.5,0.00024208618379204972,1,5,1,2.5,590.7536571299773,590.9726455999771,590.6924316999502,591.0027430000482,591.6772159000393,None,None,None,left,1,0.9873384999809787,590.7591972999508,None,None,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,right,8000,2.5,0.00024208618379204972,1,5,1,2.5,595.2881955299875,595.5149946999736,593.2455603999551,593.5698972999817,594.2499268000247,594.5766771000344,595.2308875999879,595.542467799969,right,1,2.8419284999836236,593.2737688999623,None,595.7842429999728,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,right,8000,-2.5,0.00013613506540389563,-1,6,-1,-5.0,599.6379014300531,599.855557700037,597.5956004000036,597.9311328999465,598.5855340999551,598.9001387000317,599.6103910000529,599.914687499986,right,1,2.82828600006178,597.6548018000321,None,600.1596544999629,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,[],[],10,up,750,30,0.0012851978913844323,0,0,-1,10,603.9294314299826,604.1532209999859,602.8897424000315,603.2127732000081,603.9019209999824,604.2134214000544,None,None,up,1,1.757844900013879,602.9490794000449,None,None,None,right,0.8720076000317931,601.5641377000138,None,601.5641377000138,None,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,right,750,30,0.0012851978913844323,0,0,-1,10,608.237510429963,None,606.1927726999857,606.5068191000028,607.1988859999692,607.5197759000584,608.2099999999627,608.527114000055,right,1,2.9374484999570996,606.2492076000199,None,608.7524393999483,None,,,,,,,tsbvqq,001,0,fr,2022-05-04_16h37.56.149,3-AFC_adaptive_staircase_mess,2022.1.1,36.32703192029937,
