sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_time,Audiogram_none,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
2,0,2,0,1,0,1,0,,,,,,,,2.540742765645378,frequency,158.0,0.28418502854176886,0.00044319269439810496,0,27,[],0.006686666660243645,0.19722046665265225,['space'],120.56300499997451,120.56300499997451,0.19722046665265225,2.7379632322980303,120.76621709999745,120.56300499997451,[-0.6207651000004262],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,2,0,2,0,,,,,,,,1.1371646041785526,frequency,177.0,1.63107643315458,0.000421344802196829,0,28,[],0.008833466650685295,None,['space'],123.33110109998961,123.33110109998961,0.20225426665274426,1.3394188708312968,123.54129639998428,123.33110109998961,[-2.461003799980972],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,3,0,3,0,,,,,,,,2.7404570745991066,frequency,199.0,3.1135374740168067,0.0003850925093000816,0,29,[],0.010785166639834642,None,['space'],124.70819219999248,124.70819219999248,0.211559066636255,2.9520161412353616,124.9288437999785,124.70819219999248,[-0.9904315000167117],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,4,0,4,0,,,,,,,,2.945253204039546,frequency,223.0,0.6647381442792408,0.00023790894047624685,0,30,[],0.010896566702285782,None,['space'],127.69282149997889,127.69282149997889,0.20938066669623367,3.1546338707357795,127.9031113999954,127.69282149997889,[-2.550286799989408],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,5,0,5,0,,,,,,,,2.1791764282201718,frequency,250.0,5.6128557175704605,0.00031960442987146343,0,31,[],0.0034116666356567293,0.1917451666377019,['space'],130.87899019999895,130.87899019999895,0.1917451666377019,2.3709215948578737,131.0819375999854,130.87899019999895,[-2.777215200010687],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,6,0,6,0,,,,,,,,1.8709261760792444,frequency,281.0,1.071596729306731,0.00015232012917185705,0,32,[],0.010525666701141745,None,['space'],133.29140409998945,133.29140409998945,0.20951206667814404,2.0804382427573884,133.5013854999852,133.29140409998945,[-2.084464800020214],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,7,0,7,0,,,,,,,,1.1045370654995441,frequency,315.0,-0.05496846367930264,9.799898579718967e-05,0,33,[],0.010743666643975303,None,['space'],135.40484299999662,135.40484299999662,0.21004896666272543,1.3145860321622695,135.6142561000015,135.40484299999662,[-1.6861795000149868],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,8,0,8,0,,,,,,,,1.4205054078844908,frequency,354.0,-1.0,7.887248739356936e-05,0,34,[],0.010373866680311039,0.20862726666382514,['space'],136.74526830000104,136.74526830000104,0.20862726666382514,1.629132674548316,136.95049259997904,136.74526830000104,[-0.9630459999898449],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,9,0,9,0,,,,,,,,1.1756783301525786,frequency,397.0,4.32508561981232,0.00012723900450193693,0,35,[],0.0049140666669700295,0.1964879666629713,['space'],138.40013069999986,138.40013069999986,0.1964879666629713,1.37216629681555,138.60987079999177,138.40013069999986,[-0.6015131000021938],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,10,0,10,0,,,,,,,,1.1725753300511406,frequency,446.0,5.547391746529216,0.00014053886782440996,0,36,[],0.010326866671675816,None,['space'],139.81484969999292,139.81484969999292,0.2096580666839145,1.382233396735055,140.02797099997406,139.81484969999292,[-0.2878905000106897],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
