sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,6,0,6,0,,,,,,,,1.673290155130095,frequency,2462.0,-1.0,7.580362217193044e-05,0,47,[],0.01397859980352223,0.21022479981184006,None,245.0966581001412,245.0966581001412,0.21022479981184006,1.883514954941935,245.3074078001082,245.0966581001412,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
5,0,5,0,7,0,7,0,,,,,,,,1.9017102047390224,frequency,3689.0,-2.420517043414478,5.939337209514739e-05,0,48,[],0.020967100048437715,None,None,246.9849094999954,246.9849094999954,0.22412930009886622,2.125839504837889,247.20776240015402,246.9849094999954,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
5,0,5,0,8,0,8,0,,,,,,,,1.7508970426577108,frequency,,,,1,48,[],0.01389480009675026,0.20491280010901392,['space'],249.10067160008475,249.10067160008475,0.20491280010901392,1.9558098427667248,249.31432570004836,249.10067160008475,[-1.6964138001203537],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,0,0,0,0,,,,,,253.42519169999287,None,2.7805998534567036,frequency,832.0,-1.5461927370569355,3.287267253984873e-05,0,49,[],0.024789700284600258,None,None,254.44728210009634,None,0.23740670015104115,3.0180065536077447,254.66333100013435,None,,251.0550252001267,None,0.3333333333333333,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,1,0,1,0,,,,,,,,2.4498896068902787,frequency,,,,1,49,[],0.01617900002747774,None,['space'],257.4372731000185,257.4372731000185,0.21932319994084537,2.669212806831124,257.65782520012,257.4372731000185,[-2.400882399873808],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,2,0,2,0,,,,,,,,1.3374736814550146,frequency,1320.0,0.18059997727760546,5.388008057432339e-05,0,50,[],0.016297099879011512,0.20822079991921782,None,260.1096288000699,260.1096288000699,0.20822079991921782,1.5456944813742324,260.32241789996624,260.1096288000699,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,3,0,3,0,,,,,,,,2.0876210664348305,frequency,1663.0,0.8314896303642987,6.55821520900846e-05,0,51,[],0.02023529983125627,None,None,261.6572283001151,261.6572283001151,0.22140999999828637,2.309031066433117,261.86503820004873,261.6572283001151,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,4,0,4,0,,,,,,,,2.254067419985459,frequency,2095.0,1.0894704830940456,8.719662294610522e-05,0,52,[],0.02050109999254346,None,None,263.9532266999595,263.9532266999595,0.22327369987033308,2.477341119855792,264.1653458001092,263.9532266999595,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,5,0,5,0,,,,,,,,2.9828369814743785,frequency,2639.0,0.5927948812397563,8.271430363559823e-05,0,53,[],0.020486800000071526,None,['space'],266.42063400009647,266.42063400009647,0.2255349000915885,3.208371881565967,266.6286693001166,266.42063400009647,[-2.1045409999787807],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,6,0,6,0,,,,,,,,1.2290858571467393,frequency,3325.0,-1.6754962226738146,5.944390490751109e-05,0,54,[],0.02016780013218522,None,['space'],269.61345860012807,269.61345860012807,0.22245800006203353,1.4515438572087729,269.8290846000891,269.61345860012807,[-2.768994600046426],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,7,0,7,0,,,,,,,,2.0462192518614164,frequency,4189.0,-2.3345887088444925,7.40958309873636e-05,0,55,[],0.013101200107485056,None,['space'],271.059547000099,271.059547000099,0.21183079993352294,2.2580500517949393,271.2724389000796,271.059547000099,[-1.0308327998500317],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,8,0,8,0,,,,,,,,1.9466124370355526,frequency,5278.0,0.0,0.00014249443782164188,0,56,[],0.01927999989129603,None,['space'],273.31899649999104,273.31899649999104,0.21816129982471466,2.1647737368602673,273.5363257001154,273.31899649999104,[-1.738207200076431],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
6,0,6,0,9,0,9,0,,,,,,,,1.3030181861257129,frequency,6650.0,-0.15737948250583944,0.00013809241258664752,0,57,[],0.020142799941822886,None,['space'],275.4820294000674,275.4820294000674,0.2224955998826772,1.52551378600839,275.7036250999663,275.4820294000674,[-1.7576853998471051],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,0,0,0,0,,,,,,279.7111007999629,None,2.163902677697221,frequency,315.0,-0.7503667528629501,9.045897589372345e-05,0,58,[],0.025057499995455146,None,None,280.73805740009993,None,0.243831800064072,2.4077344777612932,280.9576990001369,None,,276.9975422001444,None,0.5833333333333334,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,1,0,1,0,,,,,,,,1.4603048026420917,frequency,472.0,-1.803862668177167,5.920901819543993e-05,0,59,[],0.014984400011599064,0.20838850014843047,None,283.1170096001588,283.1170096001588,0.20838850014843047,1.6686933027905222,283.3338091999758,283.1170096001588,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,2,0,2,0,,,,,,,,1.743000503434708,frequency,707.0,-3.860214299829339,2.8476897073428097e-05,0,60,[],0.012718199985101819,None,['space'],284.7896342999302,284.7896342999302,0.21182929980568588,1.954829803240394,285.0038447000552,284.7896342999302,[-1.1617592999245971],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,3,0,3,0,,,,,,,,2.7950791504082817,frequency,1059.0,-1.7551677557119634,3.800875075767602e-05,0,61,[],0.01881080004386604,None,None,286.74965140013956,286.74965140013956,0.2183887001592666,3.0134678505675483,286.9643204000313,286.74965140013956,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,4,0,4,0,,,,,,,,2.378109225036681,frequency,1587.0,-3.2874886851378458,3.811612062237368e-05,0,62,[],0.01967679988592863,None,None,289.76373310014606,289.76373310014606,0.22553199995309114,2.6036412249897722,289.97843300015666,289.76373310014606,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,5,0,5,0,,,,,,,,1.9740827079637056,frequency,2378.0,-1.466857334886262,7.026410858293983e-05,0,63,[],0.019854000071063638,None,None,292.3552914999891,292.3552914999891,0.22682230011560023,2.200905008079306,292.5751895001158,292.3552914999891,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,6,0,6,0,,,,,,,,1.1905343883490866,frequency,3563.0,-3.4687893347747187,5.115745309639671e-05,0,64,[],0.019780099857598543,None,['space'],294.5413206999656,294.5413206999656,0.22212089993990958,1.4126552882889962,294.7575833001174,294.5413206999656,[-1.729983099969104],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,7,0,7,0,,,,,,,,2.9678890162503544,frequency,5339.0,-2.213279111664116,0.0001086984561434647,0,65,[],0.017132099950686097,None,['space'],295.9433015000541,295.9433015000541,0.21991819981485605,3.1878072160652104,296.16323500010185,295.9433015000541,[-1.019276199862361],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,8,0,8,0,,,,,,,,1.4549951872643023,frequency,8000.0,-4.0,0.00011454338263838867,0,66,[],0.015013799769803882,0.20749269984662533,['space'],299.1334997001104,299.1334997001104,0.20749269984662533,1.6624878871109277,299.34699949994683,299.1334997001104,[-2.737298100022599],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
7,0,7,0,9,0,9,0,,,,,,,,2.790764139662972,frequency,,,,1,66,[],0.019851400051265955,None,None,300.7977208001539,300.7977208001539,0.22178760007955134,3.0125517397425234,301.0145746001508,300.7977208001539,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,0,0,0,0,,,,,,306.59200610010885,None,2.4252477742492466,frequency,125.0,3.0,0.001020868972334765,0,67,[],0.025078900158405304,None,None,307.6037872999441,None,0.23645179998129606,2.6616995742305427,307.81765209999867,None,,303.803392900154,None,0.16666666666666666,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,1,0,1,0,,,,,,,,1.8092158598718668,frequency,140.0,-0.2065920924653451,0.000575329516778855,0,68,[],0.019286199938505888,None,['space'],310.2407792999875,310.2407792999875,0.21909709996543825,2.0283129598373053,310.45113679999486,310.2407792999875,[-2.0520117001142353],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,2,0,2,0,,,,,,,,2.736093656519465,frequency,157.0,-1.138461292313124,0.0003840450981156927,0,69,[],0.006044300040230155,None,['space'],312.2718245999422,312.2718245999422,0.20840190001763403,2.944495556537099,312.4973377001006,312.2718245999422,[-1.6526077999733388],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,3,0,3,0,,,,,,,,2.1159809454107057,frequency,176.0,-0.9125625211206159,0.0003176593234217641,0,70,[],0.015459199901670218,0.2113562999293208,['space'],315.2315446001012,315.2315446001012,0.2113562999293208,2.3273372453400265,315.44589450000785,315.2315446001012,[-2.4517620999831706],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,4,0,4,0,,,,,,,,2.6740900456391055,frequency,198.0,-1.9256771930486223,0.00021849573572073873,0,71,[],0.01922319969162345,None,['space'],317.5591967999935,317.5591967999935,0.22094589960761368,2.895035945246719,317.7814674000256,317.5591967999935,[-1.9471910998690873],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,5,0,5,0,,,,,,,,1.8421390060178298,frequency,222.0,-0.27834810879800664,0.0002153278856393379,0,72,[],0.019006500020623207,None,['space'],320.4531648999546,320.4531648999546,0.21951110009104013,2.06165010610887,320.6606350999791,320.4531648999546,[-2.408890400081873],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,6,0,6,0,,,,,,,,1.0859638622653225,frequency,249.0,0.11494277530314223,0.00017169908315453622,0,73,[],0.006936300080269575,None,['space'],322.5123370999936,322.5123370999936,0.21411729999817908,1.3000811622635016,322.73524600011297,322.5123370999936,[-1.6038427001331002],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,7,0,7,0,,,,,,,,2.794843499099251,frequency,279.0,0.6749997663268942,0.00014781163962328462,0,74,[],0.011190999997779727,0.19800420012325048,['space'],323.82260060007684,323.82260060007684,0.19800420012325048,2.9928476992225015,324.0280528999865,323.82260060007684,[-0.7700609001331031],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,8,0,8,0,,,,,,,,2.2776969840887435,frequency,313.0,2.348707057682601,0.0001320192022973517,0,75,[],0.018111000070348382,None,None,326.82616170006804,326.82616170006804,0.22005140013061464,2.497748384219358,327.04607719997875,326.82616170006804,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,9,0,9,0,,,,,,,,1.472880192053302,frequency,351.0,2.588098199307122,0.00012026404492746533,0,76,[],0.019150800071656704,None,['space'],329.3215165999718,329.3215165999718,0.22141700005158782,1.6942971921048897,329.5319111000281,329.3215165999718,[-1.96543679991737],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,10,0,10,0,,,,,,,,1.9688973814693012,frequency,,,,1,76,[],0.01911409990862012,None,['space'],331.00590350013226,331.00590350013226,0.22334799985401332,2.1922453813233145,331.22240410000086,331.00590350013226,[-1.1856064000166953],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,11,0,11,0,,,,,,,,2.4215683075409427,frequency,442.0,2.6903961474755276,0.00010142411930464689,0,77,[],0.020260399905964732,None,None,333.192576700123,333.192576700123,0.22360069979913533,2.645169007340078,333.3997540001292,333.192576700123,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,12,0,12,0,,,,,,,,2.601990863490722,frequency,496.0,-0.11643412222277405,7.069503959481741e-05,0,78,[],0.011779699940234423,0.20722700003534555,['space'],335.82777740014717,335.82777740014717,0.20722700003534555,2.8092178635260674,336.0404707000125,335.82777740014717,[-2.231104200007394],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
8,0,8,0,13,0,13,0,,,,,,,,1.9953087045099245,frequency,557.0,-1.7651008117856828,5.1049425394349736e-05,0,79,[],0.012489399872720242,None,['space'],338.6467587000225,338.6467587000225,0.20820969995111227,2.203518404461037,338.8678683000617,338.6467587000225,[-2.394530300050974],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,0,0,0,0,,,,,"[0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334]",343.18812400009483,None,1.2656310426390227,none,750.0,-2.2606990355085146,3.132817185852313e-05,0,56,[],0.023904399946331978,None,None,344.21018079994246,None,0.22660489985719323,1.492235942496216,344.4264847000595,None,,340.858273900114,None,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,1,0,1,0,,,,,,,,1.7272599610622825,none,2379.0,-2.0018604158864743,6.608442180314578e-05,0,57,[],0.0185954999178648,None,['space'],345.6888868000824,345.6888868000824,0.21959339990280569,1.9468533609650882,345.9085272999946,345.6888868000824,[-0.6206042999401689],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,2,0,2,0,,,,,,,,1.1881262925999385,none,5657.0,-3.0,9.098399673152325e-05,0,58,[],0.017216299893334508,None,['space'],347.6309957001358,347.6309957001358,0.21629430004395545,1.404420592643894,347.8480478001293,347.6309957001358,[-1.2990906999912113],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,3,0,3,0,,,,,,,,2.4353662590890233,none,1123.0,-2.9925050805849795,3.4859002423284656e-05,0,59,[],0.011660299962386489,None,['space'],349.04243510006927,349.04243510006927,0.208727499935776,2.6440937590247993,349.2561492000241,349.04243510006927,[-0.9175714000593871],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,4,0,4,0,,,,,,,,2.9951932204614478,none,1682.0,-0.9916133015659623,5.393092609455677e-05,0,60,[],0.01883639977313578,None,None,351.6952339001,351.6952339001,0.2210385997314006,3.2162318201928484,351.9141359999776,351.6952339001,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,5,0,5,0,,,,,,,,2.3266698351241204,none,595.0,-2.522815129118289,4.235111717066593e-05,0,61,[],0.01478650001809001,0.2112458001356572,None,354.90646850015037,354.90646850015037,0.2112458001356572,2.5379156352597776,355.1216216001194,354.90646850015037,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,6,0,6,0,,,,,,,,2.153128377566316,none,3776.0,-3.159390315245597,5.561146582895346e-05,0,62,[],0.015107299899682403,None,['space'],357.445322799962,357.445322799962,0.2091273998375982,2.3622557774039143,357.6570357999299,357.445322799962,[-2.0570841000881046],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,7,0,7,0,,,,,,,,1.1724543283203348,none,7127.0,-2.31344933145617,0.00011881547657674463,0,63,[],0.014286200050264597,None,['space'],359.8129527999554,359.8129527999554,0.20990690006874502,1.3823612283890798,360.0280728000216,359.8129527999554,[-1.945076100062579],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,8,0,8,0,,,,,,,,2.550378364080092,none,2997.0,-1.902157873240399,4.419126427655531e-05,0,64,[],0.018554700072854757,None,['space'],361.20601120009087,361.20601120009087,0.22157640010118484,2.771954764181277,361.4196105999872,361.20601120009087,[-0.8903032999951392],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,9,0,9,0,,,,,,,,1.7048476674128883,none,1888.0,-0.04622665752534205,6.938438415633264e-05,0,65,[],0.014936299994587898,0.20884420000948012,None,363.96859199996106,363.96859199996106,0.20884420000948012,1.9136918674223684,364.1807002001442,363.96859199996106,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
9,0,9,0,10,0,10,0,,,,,,,,2.172946289442712,none,,,,1,65,[],0.015661299927160144,None,['space'],365.88393780007027,365.88393780007027,0.21095189987681806,2.38389818931953,366.0966090001166,365.88393780007027,[-1.4882608000189066],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
10,0,10,0,0,0,0,0,,,,,"[0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334]",371.2542693000287,None,1.7688585281518665,none,,,,1,65,[],0.024500299943611026,None,None,372.26464750012383,None,0.22805979987606406,1.9969183280279306,372.47813230007887,None,,368.2712954999879,None,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
10,0,10,0,1,0,1,0,,,,,,,,1.2244127617196379,none,445.0,-3.3307838493905404,5.0604206888016855e-05,0,66,[],0.01503979996778071,0.20748089998960495,None,374.24848040007055,374.24848040007055,0.20748089998960495,1.4318936617092428,374.45813310006633,374.24848040007055,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
10,0,10,0,2,0,2,0,,,,,,,,1.7460094779322008,none,125.0,-2.0648708795990633,0.0005698052683503213,0,67,[],0.011230699950829148,None,None,375.68751620012335,375.68751620012335,0.20850349985994399,1.9545129777921448,375.9012677001301,375.68751620012335,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
10,0,10,0,3,0,3,0,,,,,,,,2.6384078301942813,none,158.0,-1.2763456234714528,0.00037031052881350785,0,68,[],0.017321899998933077,None,['space'],377.6566053000279,377.6566053000279,0.2335793999955058,2.871987230189787,377.87835970008746,377.6566053000279,[-1.4375758999958634],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
10,0,10,0,4,0,4,0,,,,,,,,2.8699659722909736,none,177.0,-7.0,0.00015598535263850952,0,69,[],0.017344800056889653,None,['space'],380.5168252000585,380.5168252000585,0.2343995999544859,3.1043655722454595,380.7321081000846,380.5168252000585,[-2.3937872999813408],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
10,0,10,0,5,0,5,0,,,,,,,,1.9824461749942155,none,1497.0,-5.897633360109599,2.4533385409903326e-05,0,70,[],0.0171507999766618,None,None,383.60381380002946,383.60381380002946,0.22575510013848543,2.208201275132701,383.81899930001236,383.60381380002946,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
10,0,10,0,6,0,6,0,,,,,,,,2.958380167229509,none,297.0,-1.7288430583245558,9.644933737918169e-05,0,71,[],0.016668600030243397,None,None,385.8055851000827,385.8055851000827,0.21945500001311302,3.177835167242622,386.02524670003913,385.8055851000827,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
10,0,10,0,7,0,7,0,,,,,,,,1.4021556745454908,none,999.0,-1.3830558537487674,3.754368714604887e-05,0,72,[],0.01438220008276403,None,None,388.9787697000429,388.9787697000429,0.21307500009424984,1.6152306746397407,389.19502880005166,388.9787697000429,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
10,0,10,0,8,0,8,0,,,,,,,,2.2403242494434497,none,265.0,-4.042442178017654,9.518159653906544e-05,0,73,[],0.01803699997253716,None,['space'],390.6037149000913,390.6037149000913,0.21835810015909374,2.4586823496025434,390.8206327999942,390.6037149000913,[-1.1836882999632508],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666]",395.3595476001501,None,1.766932349783622,time,1516.0,0.3085246731680584,5.1449650376078766e-05,0,37,[],0.023695399751886725,None,None,396.36914160009474,None,0.2300023997668177,1.9969347495504397,396.5922348999884,None,,393.06146290013567,None,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,1,0,1,0,,,,,,,,1.766932349783622,time,6805.0,-1.9065564853385135,0.00011667687983005417,0,38,[],0.013691799947991967,0.20698020001873374,None,398.35392559994943,398.35392559994943,0.20698020001873374,1.9739125498023558,398.5667149000801,398.35392559994943,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,2,0,2,0,,,,,,,,1.766932349783622,time,568.0,-1.281539943719797,5.2491436251916044e-05,0,39,[],0.017977300100028515,None,['space'],400.3358523999341,400.3358523999341,0.21950120013207197,1.986433549915694,400.54387290007435,400.3358523999341,[-1.4283427998889238],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,3,0,3,0,,,,,,,,1.766932349783622,time,955.0,-1.701728735811188,3.516316442522731e-05,0,40,[],0.01000540005043149,None,['space'],402.3160256999545,402.3160256999545,0.20710469991900027,1.9740370497026223,402.52857650001533,402.3160256999545,[-1.5518175000324845],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,4,0,4,0,,,,,,,,1.766932349783622,time,4287.0,-1.0,9.24115649106846e-05,0,41,[],0.01786960009485483,None,['space'],404.30549359996803,404.30549359996803,0.22355690016411245,1.9904892499477345,404.5178974000737,404.30549359996803,[-1.526570799993351],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,5,0,5,0,,,,,,,,1.766932349783622,time,1203.0,-0.38916007442212186,5.024117099952099e-05,0,42,[],0.01387219992466271,None,['space'],406.2821595999412,406.2821595999412,0.20565790007822216,1.9725902498618442,406.49636710016057,406.2821595999412,[-1.582452200120315],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,6,0,6,0,,,,,,,,1.766932349783622,time,2271.0,-0.6032151210314858,7.539687189950525e-05,0,43,[],0.013435600092634559,0.2086986000649631,None,408.26346629997715,408.26346629997715,0.2086986000649631,1.9756309498485851,408.4772851001471,408.26346629997715,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,7,0,7,0,,,,,,,,1.766932349783622,time,851.0,-1.0859292394840203,3.513811770010047e-05,0,44,[],0.017658299999311566,None,None,410.2457145000808,410.2457145000808,0.21878240001387894,1.985714749797501,410.4519329001196,410.2457145000808,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,8,0,8,0,,,,,,,,1.766932349783622,time,5401.0,-1.4312615105587656,0.00011699999969407818,0,45,[],0.013658800162374973,None,['space'],412.22146599995904,412.22146599995904,0.2063641999848187,1.9732965497684407,412.437229400035,412.22146599995904,[-1.5536785000003874],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,9,0,9,0,,,,,,,,1.766932349783622,time,1072.0,-0.9957527924268741,4.196634669223594e-05,0,46,[],0.012965500121936202,0.20810870011337101,['space'],414.2041555000469,414.2041555000469,0.20810870011337101,1.975041049896993,414.42305780015886,414.2041555000469,[-1.519906299887225],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
11,0,11,0,10,0,10,0,,,,,,,,1.766932349783622,time,,,,1,46,[],0.017159400042146444,None,None,416.18794329999946,416.18794329999946,0.22669559996575117,1.9936279497493732,416.4015331999399,416.18794329999946,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
