sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_none,Audiogram_frequency,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,0,0,0,0,,,,,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334]",215.72700330009684,None,2.458679145489868,none,871.0,16.68661804474155,0.0002757795240189551,0,57,[],0.012786566629074514,None,None,216.76082580001093,None,0.20923136663623154,2.6679105121260998,216.96666640008334,None,,212.88229540002067,None,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,1,0,1,0,,,,,,,,1.4190433195836778,none,411.0,18.938893588406636,0.0006725341145251386,0,58,[],0.008633266785182059,None,['space'],219.4284976000199,219.4284976000199,0.2119608666980639,1.6310041862817417,219.637952900026,219.4284976000199,[-1.8783864999422804],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,2,0,2,0,,,,,,,,1.5809854408652901,none,2463.0,14.930599212153746,0.0004746058573692149,0,59,[],0.008458466734737158,None,['space'],221.05806120007765,221.05806120007765,0.21225506672635674,1.7932405075916469,221.27044160000514,221.05806120007765,[-1.0434232000261545],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,3,0,3,0,,,,,,,,1.3085297736209272,none,172.0,23.29477389697506,0.005369064779419463,0,60,[],0.006393666611984372,None,['space'],222.85013760009315,222.85013760009315,0.20475666667334735,1.5132864402942745,223.0666223000735,222.85013760009315,[-1.2999926999909803],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,4,0,4,0,,,,,,,,2.9573040502449772,none,290.0,22.994892167537984,0.001766135418419386,0,61,[],0.008147766813635826,0.2063310667872429,['space'],224.37903499999084,224.37903499999084,0.2063310667872429,3.16363511703222,224.58945700002369,224.37903499999084,[-1.0686094000702724],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,5,0,5,0,,,,,,,,2.306512309668866,none,616.0,25.0,0.0009486881441401863,0,62,[],0.008767666760832071,None,['space'],227.54863780003507,227.54863780003507,0.21344546682666987,2.5199577764955357,227.75845279998612,227.54863780003507,[-2.7180379999335855],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,6,0,6,0,,,,,,,,1.3916829711092085,none,1644.0,10.4061527810189,0.00019463522938432034,0,63,[],0.008201766642741859,None,['space'],230.067780100042,230.067780100042,0.2240728666074574,1.6157558377166659,230.29668050003238,230.067780100042,[-2.0045999999856576],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,7,0,7,0,,,,,,,,2.1503548074742107,none,,,,1,63,[],0.00863916683010757,None,None,231.67685260006692,231.67685260006692,0.2146149668842554,2.364969774358466,231.89197550003882,231.67685260006692,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,8,0,8,0,,,,,,,,2.8458108203215264,none,1305.0,16.592825524881697,0.000358999226194289,0,64,[],0.009881766745820642,None,['space'],234.03885670006275,234.03885670006275,0.2142881667241454,3.060098987045672,234.24930080003105,234.03885670006275,[-1.9772959999972954],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,9,0,9,0,,,,,,,,2.7147434250699165,none,776.0,14.742600442802313,0.00021541688484484034,0,65,[],0.008259566850028932,None,['space'],237.0920361999888,237.0920361999888,0.21401596686337143,2.928759391933288,237.3032513000071,237.0920361999888,[-2.661576100043021],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,10,0,10,0,,,,,,,,1.8002551153273334,none,326.0,19.26703352279135,0.0008801576647642305,0,66,[],0.004182466771453619,0.1922241667052731,None,240.02011200005654,240.02011200005654,0.1922241667052731,1.9924792820326065,240.22380340006202,240.02011200005654,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
6,0,6,0,11,0,11,0,,,,,,,,1.8197986481725181,none,3690.0,9.51257233147305,0.00023468729613298055,0,67,[],0.002103166771121323,0.196199266705662,None,242.02749680005945,242.02749680005945,0.196199266705662,2.01599791487818,242.24147530004848,242.02749680005945,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
7,0,7,0,0,0,0,0,,,,,"[0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]",246.9152383999899,None,2.840861764948336,none,,,,1,67,[],0.013195566716603935,None,None,247.95973980007693,None,0.20812536671292037,3.0489871316612565,248.16863090009429,None,,244.05779550003354,None,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
7,0,7,0,1,0,1,0,,,,,,,,2.770114489416009,none,147.0,13.9260534760667,0.0026181600851794863,0,68,[],0.009233866818249226,None,None,251.0070092000533,251.0070092000533,0.213544366764836,2.983658856180845,251.21717740001623,251.0070092000533,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
7,0,7,0,2,0,2,0,,,,,,,,1.5307866471932032,none,233.0,14.935178243816033,0.00112072412762397,0,69,[],6.226671393960714e-05,None,None,253.9923875000095,253.9923875000095,0.19574426673352718,1.7265309139267304,254.20788680005353,253.9923875000095,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
7,0,7,0,3,0,3,0,,,,,,,,2.5154146649118063,none,131.0,15.55384675437195,0.004011576720607909,0,70,[],0.004796366672962904,None,None,255.73616500000935,255.73616500000935,0.20275846670847386,2.71817313162028,255.95673610002268,255.73616500000935,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
7,0,7,0,4,0,4,0,,,,,,,,2.855699518751967,none,262.0,15.9653800671394,0.0009726470151741024,0,71,[],0.004529166733846068,None,None,258.47202510002535,258.47202510002535,0.20054886676371098,3.056248385515678,258.69108190003317,258.47202510002535,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
7,0,7,0,5,0,5,0,,,,,,,,1.1181662801114658,none,370.0,15.6447060955619,0.0005108371920665558,0,72,[],0.006035966798663139,None,None,261.54072700010147,261.54072700010147,0.20397516677621752,1.3221414468876833,261.7505622000899,261.54072700010147,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
7,0,7,0,6,0,6,0,,,,,,,,1.2836731647143356,none,165.0,13.0,0.0017550709212829732,0,73,[],0.00802966661285609,None,['space'],262.8741759000113,262.8741759000113,0.21164836664684117,1.4953215313611767,263.0880283000879,262.8741759000113,[-0.7958406999241561],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
7,0,7,0,7,0,7,0,,,,,,,,1.0382336398472396,none,330.0,13.274044745107544,0.00043669279847274596,0,74,[],0.007858666707761586,None,None,264.36884130002,264.36884130002,0.21261986659374088,1.2508535064409805,264.5857466000598,264.36884130002,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
7,0,7,0,8,0,8,0,,,,,,,,1.4167376794897868,none,466.0,14.4521724092369,0.0003863783827641023,0,75,[],6.91667664796114e-05,0.18874546675942838,None,265.6345043000765,265.6345043000765,0.18874546675942838,1.6054831462492152,265.8373975000577,265.6345043000765,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,0,0,0,0,,,,,"[0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334]",270.27960280003026,None,2.464531012845553,none,4757.0,1.7956703821573285,0.00016726542955749235,0,76,[],0.012914466671645641,None,None,271.31659629999194,None,0.23015906673390418,2.6946900795794573,271.5355060000438,None,,267.24966299999505,None,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,1,0,1,0,,,,,,,,1.7744061190895826,none,1499.0,-0.2150069818940219,4.714577923085007e-05,0,77,[],0.006425066851079464,None,None,273.9965382000664,273.9965382000664,0.21148996683768928,1.9858960859272718,274.2098222000059,273.9965382000664,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,2,0,2,0,,,,,,,,2.4270330124521493,none,1060.0,1.5243240310115667,5.549431449595011e-05,0,78,[],0.007500166655518115,None,None,275.98911920003593,275.98911920003593,0.20919596671592444,2.6362289791680737,276.202750400058,275.98911920003593,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,3,0,3,0,,,,,,,,2.866010609664648,none,5339.0,0.5981284082270522,0.00015024282873573092,0,79,[],0.007568766828626394,None,None,278.6342789999908,278.6342789999908,0.20873286679852754,3.0747434764631754,278.84619250008836,278.6342789999908,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,4,0,4,0,,,,,,,,2.98028686599055,none,8000.0,-4.0,0.00011454338263838867,0,80,[],0.0052132668206468225,None,None,281.71289620001335,281.71289620001335,0.20369366684462875,3.1839805328351787,281.93027910008095,281.71289620001335,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,5,0,5,0,,,,,,,,1.1346095086574046,none,3175.0,-3.0293883936664523,4.9006452494675076e-05,0,81,[],0.007590266759507358,None,None,284.91512780007906,284.91512780007906,0.2097898666979745,1.3443993753553791,285.1316960999975,284.91512780007906,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,6,0,6,0,,,,,,,,2.8686931921216505,none,,,,1,81,[],0.004385366686619818,None,None,286.268112400081,286.268112400081,0.20244536665268242,3.071138558774333,286.48750110005494,286.268112400081,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,7,0,7,0,,,,,,,,2.6220239075257274,none,1888.0,-1.2582592920072333,6.034761433166554e-05,0,82,[],0.008624766836874187,None,None,289.3533289000625,289.3533289000625,0.21288096683565527,2.8349048743613827,289.56382999999914,289.3533289000625,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,8,0,8,0,,,,,,,,2.149820932138783,none,2829.0,-2.97525640709191,4.6467494864307e-05,0,83,[],0.007292466587387025,None,None,292.1840709000826,292.1840709000826,0.21105246664956212,2.3608733987883452,292.39797060005367,292.1840709000826,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
8,0,8,0,9,0,9,0,,,,,,,,2.7310656800255826,none,1190.0,7.956215088753952,0.00012996030856991277,0,84,[],0.007443766691721976,None,['space'],294.5526055000955,294.5526055000955,0.2225626667495817,2.9536283467751643,294.7694687000476,294.5526055000955,[-0.0906988000497222],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
9,0,9,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334]",299.8688747000415,None,2.6985300962519227,time,3563.0,-0.9672585264772886,6.823158424957426e-05,0,47,[],0.01300206664018333,None,None,300.9091085999971,None,0.22596216667443514,2.924492262926358,301.12469850003254,None,,297.4971697999863,None,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
9,0,9,0,1,0,1,0,,,,,,,,2.6985300962519227,time,5339.0,2.882260870053809,0.0001954341142757791,0,48,[],0.003571766661480069,0.2006916666869074,None,303.8196021000622,303.8196021000622,0.2006916666869074,2.89922176293883,304.03939440008253,303.8196021000622,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
9,0,9,0,2,0,2,0,,,,,,,,2.6985300962519227,time,707.0,5.982439757321552,8.843524196049117e-05,0,49,[],0.007266166736371815,None,['space'],306.73638830007985,306.73638830007985,0.21420436666812748,2.9127344629200502,306.95453910005745,306.73638830007985,[-2.5790579000022262],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
9,0,9,0,3,0,3,0,,,,,,,,2.6985300962519227,time,1189.0,4.1174344395062,8.346842632895929e-05,0,50,[],0.007085966761223972,None,['space'],309.6562440000707,309.6562440000707,0.21377436676993966,2.9123044630218624,309.8733317999868,309.6562440000707,[-2.6982384000439197],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
9,0,9,0,4,0,4,0,,,,,,,,2.6985300962519227,time,8000.0,-1.0,0.00016179682846481421,0,51,[],0.006969466805458069,None,['space'],312.570439800038,312.570439800038,0.21202846674714237,2.910558562999065,312.78210960002616,312.570439800038,[-0.8600155999884009],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
9,0,9,0,5,0,5,0,,,,,,,,2.6985300962519227,time,2245.0,-0.925349141304985,7.213373608422098e-05,0,52,[],0.00482386676594615,None,['space'],315.4818897000514,315.4818897000514,0.20412686665076762,2.9026569629026904,315.7021742000943,315.4818897000514,[-2.0591734000481665],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
9,0,9,0,6,0,6,0,,,,,,,,2.6985300962519227,time,1498.0,1.9261878838448112,6.0356717110048185e-05,0,53,[],0.0039019667310640216,None,None,318.401555199991,318.401555199991,0.20115576672833413,2.899685862980257,318.6190141000552,318.401555199991,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
9,0,9,0,7,0,7,0,,,,,,,,2.6985300962519227,time,,,,1,53,[],0.0048252667766064405,0.2013239668449387,None,321.3206361000193,321.3206361000193,0.2013239668449387,2.8998540630968614,321.5260500999866,321.3206361000193,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
9,0,9,0,8,0,8,0,,,,,,,,2.6985300962519227,time,2828.0,-0.626817722083245,6.095135248625752e-05,0,54,[],0.004366866662167013,0.19935986667405814,None,324.2259574000491,324.2259574000491,0.19935986667405814,2.897889962925981,324.44406580005307,324.2259574000491,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,0,0,0,0,,,,,,328.87360869999975,None,1.8402105791197605,frequency,140.0,18.471148305326306,0.004940872825264545,0,26,[],0.013105566729791462,None,None,329.8903000000864,None,0.21891846670769155,2.059129045827452,330.1048007000936,None,,327.1431307999883,None,0.3333333333333333,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,1,0,1,0,,,,,,,,1.3471690185049259,frequency,177.0,16.51509004001038,0.0023379666996201512,0,27,[],0.006468566716648638,None,None,331.9469855000498,331.9469855000498,0.20941086672246456,1.5565798852273904,332.15886050008703,331.9469855000498,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,2,0,2,0,,,,,,,,2.549394066850957,frequency,223.0,17.01447207198392,0.0015627786133157778,0,28,[],0.006613466772250831,None,['space'],333.51177430001553,333.51177430001553,0.20982226671185344,2.7592163335628106,333.7270704000257,333.51177430001553,[-1.0014333999715745],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,3,0,3,0,,,,,,,,2.1004085616794788,frequency,281.0,16.861599069844917,0.0009381178862886159,0,29,[],0.010590333375148475,0.20771843334659934,['space'],336.28734110004734,336.28734110004734,0.20771843334659934,2.308126995026078,336.50278480001725,336.28734110004734,[-1.8413897999562323],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,4,0,4,0,,,,,,,,1.3918737564570045,frequency,354.0,16.0,0.000558374449541685,0,30,[],0.006160266697406769,None,None,338.5993995000608,338.5993995000608,0.2082760666962713,1.6001498231532758,338.82377430005,338.5993995000608,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,5,0,5,0,,,,,,,,1.2340232332690033,frequency,446.0,16.259075807780835,0.00048237040394954567,0,31,[],0.00279986672103405,None,None,340.20849059999455,340.20849059999455,0.19878726673778147,1.4328105000067848,340.4283036000561,340.20849059999455,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,6,0,6,0,,,,,,,,1.1879364391448668,frequency,562.0,14.491305422156001,0.0003276134164415595,0,32,[],0.00045116664841771126,None,None,341.6667768000625,341.6667768000625,0.20019296661484987,1.3881294057597167,341.8857907000929,341.6667768000625,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,7,0,7,0,,,,,,,,1.1068864687861466,frequency,708.0,14.726136492573401,0.0002415192977448861,0,33,[],0.0029422666411846876,None,['space'],343.0779574000044,343.0779574000044,0.20167716674041003,1.3085636355265566,343.2977700000629,343.0779574000044,[-0.8718568999320269],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,8,0,8,0,,,,,,,,2.0065325981981523,frequency,892.0,14.208118962663013,0.00021038194604207618,0,34,[],0.0064804666908457875,None,None,344.4109060000628,344.4109060000628,0.21098826674278826,2.2175208649409406,344.6208320000442,344.4109060000628,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,9,0,9,0,,,,,,,,2.2238608829662088,frequency,1124.0,15.816236095023243,0.00030417330091796543,0,35,[],0.006088666617870331,None,['space'],346.62602030008566,346.62602030008566,0.2245903667062521,2.448451249672461,346.8464661000762,346.62602030008566,[-1.7323534999741241],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
10,0,10,0,10,0,10,0,,,,,,,,2.5461067626825926,frequency,,,,1,35,[],0.0033627666998654604,0.20187456661369652,"['space', 'space']",349.0682945000008,349.0682945000008,0.20187456661369652,2.747981329296289,349.2813530000858,349.0682945000008,"[-1.934336599893868, -0.07817479991354048]",,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,0,0,0,0,,,,,,353.95867770002224,None,2.9007848431605483,frequency,1954.0,0.8729473643236889,8.04246646683275e-05,0,36,[],0.012546866782940924,None,None,354.9914189000847,None,0.20649486675392836,3.1072797099144767,355.2051993000787,None,,351.8208448000951,None,0.16666666666666666,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,1,0,1,0,,,,,,,,1.3138406920409038,frequency,2193.0,1.1222360460921146,8.99981833433724e-05,0,37,[],0.0020535666262730956,0.1955282666021958,None,358.0984898000024,358.0984898000024,0.1955282666021958,1.5093689586430996,358.3129388000816,358.0984898000024,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,2,0,2,0,,,,,,,,1.8427963470629274,frequency,2462.0,1.108168239649678,9.662697200259023e-05,0,38,[],0.006079266662709415,None,None,359.6270719000604,359.6270719000604,0.2069039667258039,2.0497003137887315,359.8454653000226,359.6270719000604,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,3,0,3,0,,,,,,,,2.129870931405321,frequency,2764.0,0.15137336003737709,7.071130774676448e-05,0,39,[],0.0020248666405677795,0.19714546669274569,['space'],361.68180460005533,361.68180460005533,0.19714546669274569,2.3270163980980665,361.89982680010144,361.68180460005533,[-1.4597883000969887],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,4,0,4,0,,,,,,,,2.2350039552085885,frequency,,,,1,39,[],0.006192366709001362,None,None,364.03143510001246,364.03143510001246,0.20919956674333662,2.444203521951925,364.2473239999963,364.03143510001246,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,5,0,5,0,,,,,,,,2.520925637150036,frequency,3483.0,0.25656281217540533,7.710905856613737e-05,0,40,[],0.007393566658720374,None,None,366.4821644000476,366.4821644000476,0.21074246673379093,2.731668103883827,366.69387800002005,366.4821644000476,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,6,0,6,0,,,,,,,,1.747182506253288,frequency,3909.0,0.6902352511001165,8.915326952751023e-05,0,41,[],0.005415866733528674,None,['space'],369.2205283000367,369.2205283000367,0.20587226678617299,1.953054773039461,369.4342240000842,369.2205283000367,[-2.0538216000422835],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,7,0,7,0,,,,,,,,2.4067643026169674,frequency,4388.0,1.5797193151680091,0.00013270456310551126,0,42,[],0.005888566724024713,None,['space'],371.18829060008284,371.18829060008284,0.20800736674573272,2.6147716693627,371.4009445999982,371.18829060008284,[-1.4624169999733567],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,8,0,8,0,,,,,,,,1.2347417111900862,frequency,4925.0,3.0,0.00020847022442907278,0,43,[],0.0024160667089745402,None,None,373.81239660002757,373.81239660002757,0.1962691667722538,1.43101087796234,374.0294448999921,373.81239660002757,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,9,0,9,0,,,,,,,,2.637895465760853,frequency,5528.0,3.3002170887557174,0.00019487705552172135,0,44,[],0.002378066652454436,0.19966256665065885,['space'],375.2628988000797,375.2628988000797,0.19966256665065885,2.8375580324115117,375.4812623000471,375.2628988000797,[-1.0250213999534026],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,10,0,10,0,,,,,,,,2.4123117214944814,frequency,6205.0,3.0,0.0001773170626926616,0,45,[],0.0020233667455613613,0.19641596672590822,"['space', 'space']",378.116437699995,378.116437699995,0.19641596672590822,2.6087276882203896,378.3306608001003,378.116437699995,"[-2.470138700096868, -0.5018457000842318]",,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,11,0,11,0,,,,,,,,2.688297634760149,frequency,6965.0,2.3681085225343246,0.00019723146749437716,0,46,[],0.0020864667603746057,0.19631426665000618,None,380.7382381000789,380.7382381000789,0.19631426665000618,2.884611901410155,380.9500777000794,380.7382381000789,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
11,0,11,0,12,0,12,0,,,,,,,,2.355216322177977,frequency,7818.0,1.4835055179745869,0.00020880584723339057,0,47,[],0.004287666641175747,0.20354306662920862,['space'],383.63642500003334,383.63642500003334,0.20354306662920862,2.558759388807186,383.8473375000758,383.63642500003334,[-2.262233900022693],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,0,0,0,0,,,,,"[0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666]",389.47633209999185,None,1.0198075866799057,none,,,,1,84,[],0.013114266796037555,None,None,390.50926150009036,None,0.22649676678702235,1.246304353466928,390.73283780005295,None,,386.204845600063,None,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
