sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_both,Audiogram_none,Audiogram_frequency,Audiogram_time,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
12,0,12,0,7,0,7,0,,,,,,,,2.976963177796389,none,,,,1,66,[],0.0055278666550293565,None,None,559.7360165999853,559.7360165999853,0.2050629666482564,3.1820261444446456,559.9431459000043,559.7360165999853,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
12,0,12,0,8,0,8,0,,,,,,,,1.0902099403547985,none,208.0,10.238350376832269,0.0008118121281941388,0,67,[],0.006823566684033722,None,['space'],562.9553601999942,562.9553601999942,0.20958376667113043,1.299793707025929,563.1716906999936,562.9553601999942,[-2.5197753999964334],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
12,0,12,0,9,0,9,0,,,,,,,,1.9187820546038385,none,147.0,9.370435168583187,0.0015495845663549906,0,68,[],0.005255166644928977,None,['space'],564.2892415999959,564.2892415999959,0.2046762666432187,2.1234583212470572,564.5071695999941,564.2892415999959,[-0.6052892000006977],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
12,0,12,0,10,0,10,0,,,,,,,,1.6004968513658866,none,1174.0,6.466812201909727,0.00010807243764076749,0,69,[],0.0053489666897803545,None,['space'],566.4585791999998,566.4585791999998,0.2068677666829899,1.8073646180488765,566.6755516999983,566.4585791999998,[-1.640001099993242],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
13,0,13,0,0,0,0,0,,,,,0.16666666666666666,580.7314463999937,None,2.4022247419598384,both,8000.0,1.0,0.0002036901389020564,0,39,[],0.013071966648567468,None,None,581.7482919000031,None,0.2021947666653432,2.6044195086251816,581.9509824999841,None,,568.3090439999942,None,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
13,0,13,0,1,0,1,0,,,,,,,,2.4022247419598384,both,7127.0,-2.1614258059818847,0.00012091333240405694,0,40,[],0.004696866701124236,None,['space'],584.3889149999886,584.3889149999886,0.20638376669376157,2.6086085086536,584.5983095999982,584.3889149999886,[-1.9850698999944143],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
13,0,13,0,2,0,2,0,,,,,,,,2.4022247419598384,both,6349.0,0.24018024462873488,0.00013518004509195907,0,41,[],0.0016448666574433446,0.19571716664358974,['space'],587.0343730000022,587.0343730000022,0.19571716664358974,2.597941908603428,587.247664399998,587.0343730000022,[-2.1665410000132397],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
13,0,13,0,3,0,3,0,,,,,,,,2.4022247419598384,both,5656.0,2.5002268694935994,0.00017143557569019918,0,42,[],0.01505053334403783,None,None,589.6774044999911,589.6774044999911,0.21099553332896903,2.6132202752888074,589.8992036999844,589.6774044999911,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
13,0,13,0,4,0,4,0,,,,,,,,2.4022247419598384,both,5039.0,2.706538185814395,0.00020662765784225032,0,43,[],0.005246266635367647,None,['space'],592.3313204000005,592.3313204000005,0.20791906662634574,2.610143808586184,592.541169300006,592.3313204000005,[-1.0153683999960776],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
13,0,13,0,5,0,5,0,,,,,,,,2.4022247419598384,both,4489.0,8.355534956782641,0.0003077041399333911,0,44,[],0.0018621666822582483,None,['space'],594.976637099986,594.976637099986,0.19583226667600684,2.598057008635845,595.1946265999868,594.976637099986,[-2.1089686000195798],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
13,0,13,0,6,0,6,0,,,,,,,,2.4022247419598384,both,3999.0,8.839876937852324,0.00023220577650519335,0,45,[],0.0006708666624035686,None,['space'],597.629443999991,597.629443999991,0.19408956667757593,2.5963143086374143,597.8424727999954,597.629443999991,[-2.2978483000188135],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
13,0,13,0,7,0,7,0,,,,,,,,2.4022247419598384,both,,,,1,45,[],0.004971166636096314,None,['space'],600.2795245999878,600.2795245999878,0.2092176666483283,2.6114424086081667,600.4945364999876,600.2795245999878,[-2.212606000015512],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
13,0,13,0,8,0,8,0,,,,,,,,2.4022247419598384,both,3174.0,8.136842667897138,0.00017719646183766234,0,46,[],0.006044266658136621,None,['space'],602.9304917999834,602.9304917999834,0.21186466666404158,2.61408940862388,603.1469644999888,602.9304917999834,[-0.9429310999985319],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,0,0,0,0,,,,,0.3333333333333333,620.3280964999867,None,1.3013680461330175,both,1516.0,1.9614880668623782,6.223441299427027e-05,0,47,[],0.012450666661607102,None,None,621.3549530000018,None,0.23024566666572355,1.531613712798741,621.5710255999875,None,,605.578496400005,None,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,1,0,1,0,,,,,,,,1.3013680461330175,both,1203.0,-0.4907425819217929,4.965701709015931e-05,0,48,[],0.004432866699062288,None,None,622.9018940000096,622.9018940000096,0.2098343666875735,1.511202412820591,623.1127903999877,622.9018940000096,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,2,0,2,0,,,,,,,,1.3013680461330175,both,955.0,-0.3123793693136066,4.1262488830995646e-05,0,49,[],0.015474633313715458,None,None,624.4509770000004,624.4509770000004,0.22088633332168683,1.5222543794547043,624.6699654999829,624.4509770000004,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,3,0,3,0,,,,,,,,1.3013680461330175,both,758.0,2.523499083986982,5.385678327229839e-05,0,50,[],0.004652366682421416,None,['space'],626.0052809999906,626.0052809999906,0.20530456668348052,1.506672612816498,626.2192634000094,626.0052809999906,[-0.7856442000193056],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,4,0,4,0,,,,,,,,1.3013680461330175,both,602.0,0.8893345307609444,6.15198408453457e-05,0,51,[],0.016430433344794437,None,None,627.564470399986,627.564470399986,0.23406423334381543,1.535432279476833,627.7879966000037,627.564470399986,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,5,0,5,0,,,,,,,,1.3013680461330175,both,478.0,4.370041565877639,0.00012001960090134198,0,52,[],0.0012843666481785476,None,['space'],629.1149767999887,629.1149767999887,0.2017611666524317,1.5031292127854492,629.3262841000105,629.1149767999887,[-1.255980499990983],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,6,0,6,0,,,,,,,,1.3013680461330175,both,379.0,-1.0,7.308806860871985e-05,0,53,[],0.013193033344577998,None,['space'],630.6724206999934,630.6724206999934,0.21177653333870694,1.5131445794717244,630.8866295999906,630.6724206999934,[-1.1326887999894097],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,7,0,7,0,,,,,,,,1.3013680461330175,both,301.0,12.05567563541365,0.0004545683970972742,0,54,[],0.004611566633684561,None,['space'],632.22330469999,632.22330469999,0.20641726662870497,1.5077853127617225,632.4389379000058,632.22330469999,[-0.9709063999762293],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,8,0,8,0,,,,,,,,1.3013680461330175,both,,,,1,54,[],0.013272933341795579,None,['space'],633.7741067000024,633.7741067000024,0.22443533333716914,1.5258033794701866,633.9957069999946,633.7741067000024,[-0.4743325999879744],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,9,0,9,0,,,,,,,,1.3013680461330175,both,190.0,3.7410341920656913,0.00046436571946000926,0,55,[],0.002733766654273495,None,None,635.3202282999991,635.3202282999991,0.1979650666762609,1.4993331128092784,635.534405399987,635.3202282999991,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
14,0,14,0,10,0,10,0,,,,,,,,1.3013680461330175,both,151.0,3.936244974069516,0.0007728796409417681,0,56,[],0.0126341333379969,None,"['space', 'space']",636.8770684000046,636.8770684000046,0.22701833333121613,1.5283863794642336,637.1000879000057,636.8770684000046,"[-1.337105899991002, -0.6976373000070453]",,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,0,0,0,0,,,,,,656.7286400999874,None,1.9055624479680786,none,405.0,3.4623011560044805,0.00011366670580937018,0,70,[],0.012797266681445763,None,None,657.7581202999863,None,0.23877266666386276,2.144335114631941,657.982764299988,None,,638.4362252999854,None,"[0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666]",,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,1,0,1,0,,,,,,,,2.487602747864302,none,574.0,0.0,5.990067042515293e-05,0,71,[],0.013316333323018625,None,['space'],659.9200373000058,659.9200373000058,0.23648993333335966,2.7240926811976616,660.1564280999883,659.9200373000058,[-1.0200705000024755],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,2,0,2,0,,,,,,,,1.4182849256265369,none,511.0,4.771009397410308,0.00012077081579297528,0,72,[],0.0011458666704129428,0.19448436665697955,None,662.6658055000007,662.6658055000007,0.19448436665697955,1.6127692922835164,662.8810318000033,662.6658055000007,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,3,0,3,0,,,,,,,,1.6180440211427878,none,192.0,2.747984451386083,0.0004042030579171557,0,73,[],0.016082733345683664,None,['space'],664.3334240000113,664.3334240000113,0.21778103333781473,1.8358250544806025,664.545062899997,664.3334240000113,[-1.1770264999940991],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,4,0,4,0,,,,,,,,1.741163550670344,none,,,,1,73,[],0.0028881666949018836,0.20052216667681932,None,666.1979966000072,666.1979966000072,0.20052216667681932,1.9416857173471633,666.4070264000038,666.1979966000072,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,5,0,5,0,,,,,,,,1.8208694079840568,none,152.0,0.697968790161152,0.000522703234829235,0,74,[],0.0052192666626069695,None,['space'],668.182662200008,668.182662200008,0.2147488666814752,2.035618274665532,668.4035643000097,668.182662200008,[0.09223119998932816],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,6,0,6,0,,,,,,,,1.796600189215892,none,4335.0,1.289045830924744,0.0001241069599899031,0,75,[],0.0005421666719485074,None,None,670.2537749999901,670.2537749999901,0.19676396666909568,1.9933641558849877,670.4689352999849,670.2537749999901,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,7,0,7,0,,,,,,,,1.9490958371920948,none,1289.0,0.0,5.3540982434772944e-05,0,76,[],5.936669185757637e-05,0.19636236666701734,None,672.2955266000063,672.2955266000063,0.19636236666701734,2.1454582038591123,672.5143986000039,672.2955266000063,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,8,0,8,0,,,,,,,,1.860047281901749,none,287.0,9.057287575665612,0.0003639476018219165,0,77,[],0.003834966686554253,None,None,674.4893043999909,674.4893043999909,0.2053815666877199,2.0654288485894687,674.7031377000094,674.4893043999909,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,9,0,9,0,,,,,,,,2.3431920184258197,none,4866.0,4.4005816705653995,0.0002382099402548476,0,78,[],0.0008570666541345417,0.19346916666836478,None,676.5974322000111,676.5974322000111,0.19346916666836478,2.5366611850941845,676.8120101999957,676.5974322000111,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,10,0,10,0,,,,,,,,2.412549423535974,none,455.0,8.301524015725693,0.00019177994790286598,0,79,[],0.0005080666451249272,0.19545836665201932,['space'],679.1825983999879,679.1825983999879,0.19545836665201932,2.6080077901879934,679.3989202000084,679.1825983999879,[-0.6032614999858197],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,11,0,11,0,,,,,,,,1.4193063288122074,none,860.0,0.9245883902449725,4.457439433157985e-05,0,80,[],0.009903233352815732,None,['space'],681.8986185000103,681.8986185000103,0.21337273335666396,1.6326790621688714,682.1231692000001,681.8986185000103,[-2.167065099987667],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,12,0,12,0,,,,,,,,1.9344750294379809,none,361.0,4.370185233059807,0.0001433586071238333,0,81,[],0.002374666655668989,None,['space'],683.5833330999885,683.5833330999885,0.20436516663176008,2.138840196069741,683.8040929999843,683.5833330999885,[-1.0034545000235084],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
15,0,15,0,13,0,13,0,,,,,,,,2.8832088895088477,none,1931.0,1.803197842996032,8.823809889991593e-05,0,82,[],0.0030116666748654097,None,None,685.7691511999874,685.7691511999874,0.205287466669688,3.0884963561785357,685.9884805000038,685.7691511999874,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
16,0,16,0,0,0,0,0,,,,,,709.6061271000071,None,1.4563788648885927,none,296.0,7.759676599730393,0.00029014634810032084,0,83,[],0.012722866697004065,None,None,710.6199572999903,None,0.22199966668267734,1.67837853157127,710.8377399999881,None,,688.9058090999897,None,"[0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]",,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
16,0,16,0,1,0,1,0,,,,,,,,2.0727786040414875,none,157.0,8.327346158242891,0.0011420170786527514,0,84,[],0.014017533307196572,None,None,712.3238444000017,712.3238444000017,0.23548913330887444,2.308267737350362,712.555518899986,712.3238444000017,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
16,0,16,0,2,0,2,0,,,,,,,,1.4195660248460864,none,,,,1,84,[],0.00046326665324158967,0.1925674666708801,['space'],714.655113899993,714.655113899993,0.1925674666708801,1.6121334915169665,714.8688991999952,714.655113899993,[-1.9317331000056583],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
16,0,16,0,3,0,3,0,,,,,,,,2.3171086773103733,none,419.0,5.993870342710218,0.0001507025898405696,0,85,[],0.0044373667042236775,None,None,716.3174652000016,716.3174652000016,0.20941726668388583,2.526525943994259,716.5256816000037,716.3174652000016,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
16,0,16,0,4,0,4,0,,,,,,,,2.8487345243820146,none,264.0,8.63597243462456,0.00041257058271314175,0,86,[],0.00023856665939092636,0.19604886666638777,['space'],718.8709831000015,718.8709831000015,0.19604886666638777,3.0447833910484023,719.0854724000092,718.8709831000015,[-2.051694399997359],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
16,0,16,0,5,0,5,0,,,,,,,,1.3101227664975206,none,176.0,5.780888492777913,0.0006864899082354342,0,87,[],0.01636913334368728,None,['space'],721.9624691999925,721.9624691999925,0.2386319333454594,1.54875469984298,722.1927574999863,721.9624691999925,[-1.0465698999760207],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
16,0,16,0,6,0,6,0,,,,,,,,1.1484893677773584,none,373.0,6.609993957880784,0.000178861949632585,0,88,[],0.00551193329738453,None,None,723.5445543999958,723.5445543999958,0.20425313329906203,1.3527425010764205,723.7627573999926,723.5445543999958,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
16,0,16,0,7,0,7,0,,,,,,,,2.236282021962958,none,125.0,5.0,0.0012851978913844323,0,89,[],0.016349033336155117,None,None,724.9443820999877,724.9443820999877,0.219160633336287,2.455442655299245,725.1630421000009,724.9443820999877,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,0,0,0,0,,,,,0.16666666666666666,736.866108199989,None,1.6869737288657582,both,4593.0,7.2997629058878895,0.0002890687214133178,0,57,[],0.010453566676005721,None,None,737.8948111000063,None,0.21199666667962447,1.8989703955453827,738.1139060999849,None,,727.4303903999971,None,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,1,0,1,0,,,,,,,,1.6869737288657582,both,4092.0,7.922478285239967,0.00022473410788960226,0,58,[],0.016143533313879743,None,['space'],739.8290190999978,739.8290190999978,0.23697733331937343,1.9239510621851317,740.0594820999831,739.8290190999978,[-1.48956369998632],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,2,0,2,0,,,,,,,,1.6869737288657582,both,3646.0,6.3842155340969375,0.00016209789134398304,0,59,[],0.003057966649066657,None,['space'],741.7765803000075,741.7765803000075,0.2180789666599594,1.9050526955257177,741.9980196999968,741.7765803000075,[-0.4606381999910809],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,3,0,3,0,,,,,,,,1.6869737288657582,both,3248.0,7.509965731499807,0.00016794240438154658,0,60,[],0.0026788667018990964,0.20028176667983644,None,743.712446599995,743.712446599995,0.20028176667983644,1.8872554955455947,743.9203185999941,743.712446599995,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,4,0,4,0,,,,,,,,1.6869737288657582,both,2894.0,6.012204017190518,0.00012270347551555276,0,61,[],0.0027617666637524962,None,['space'],745.6461975999991,745.6461975999991,0.21186446666251868,1.898838195528277,745.8683700999827,745.6461975999991,[-1.5787915000109933],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,5,0,5,0,,,,,,,,1.6869737288657582,both,2578.0,6.475332603511337,0.00017080884123695322,0,62,[],0.0011080666445195675,None,None,747.5860332000011,747.5860332000011,0.2016099666361697,1.888583695501928,747.8004541999835,747.5860332000011,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,6,0,6,0,,,,,,,,1.6869737288657582,both,2297.0,5.0,0.0001447438757764166,0,63,[],0.01624483332852833,None,['space'],749.5213145999878,749.5213145999878,0.21650833333842456,1.9034820622041828,749.7379309000098,749.5213145999878,[-1.4227582000021357],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,7,0,7,0,,,,,,,,1.6869737288657582,both,2046.0,5.0225981363810455,0.0001352008505983089,0,64,[],0.015262333356076851,None,['space'],751.461444399989,751.461444399989,0.23706843334366567,1.924042162209424,751.6903032999835,751.461444399989,[0.11000310000963509],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,8,0,8,0,,,,,,,,1.6869737288657582,both,,,,1,64,[],0.0014708666421938688,None,None,753.4073729999945,753.4073729999945,0.20718416664749384,1.894157895513252,753.6265619999904,753.4073729999945,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,9,0,9,0,,,,,,,,1.6869737288657582,both,1624.0,3.8392385279170345,8.998016264435189e-05,0,65,[],0.0021785666758660227,0.19794006668962538,None,755.3414743999892,755.3414743999892,0.19794006668962538,1.8849137955553836,755.5470138000092,755.3414743999892,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,10,0,10,0,,,,,,,,1.6869737288657582,both,1447.0,3.877833855485143,7.754148264033384e-05,0,66,[],0.016011533327400684,None,['space'],757.2686546999903,757.2686546999903,0.2163586333335843,1.9033323621993425,757.4869656999945,757.2686546999903,[-1.185268500004895],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,11,0,11,0,,,,,,,,1.6869737288657582,both,1289.0,3.961598252604162,8.448240108728019e-05,0,67,[],0.0026432666927576065,None,None,759.2129659999919,759.2129659999919,0.20691506669390947,1.8938887955596677,759.4276480999833,759.2129659999919,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,12,0,12,0,,,,,,,,1.6869737288657582,both,1148.0,1.32667550219398,5.853398752671961e-05,0,68,[],0.0024157667066901922,None,['space'],761.1471694000065,761.1471694000065,0.21566056669689715,1.9026342955626554,761.3662320000003,761.1471694000065,[-1.7037317999929655],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,13,0,13,0,,,,,,,,1.6869737288657582,both,1023.0,2.2077247927539747,5.804146378350849e-05,0,69,[],0.0023444666585419327,None,None,763.0823259000026,763.0823259000026,0.20579706665012054,1.8927707955158788,763.2957069000113,763.0823259000026,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
17,0,17,0,14,0,14,0,,,,,,,,1.6869737288657582,both,911.0,0.3972657783780775,4.346612851370662e-05,0,70,[],0.00041676664841361344,None,None,765.018373400002,765.018373400002,0.2040062666637823,1.8909799955295405,765.2394791000115,765.018373400002,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
18,0,18,0,0,0,0,0,,,,,0.5833333333333334,786.1781069999852,None,1.2077706401120967,frequency,3167.0,6.492685948686875,0.0001463787457941554,0,63,[],0.012934666679939255,None,None,787.2239185000071,None,0.2188401666644495,1.4266108067765462,787.4406394000107,None,,766.9574925999914,None,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
18,0,18,0,1,0,1,0,,,,,,,,2.328026801021549,frequency,2114.0,5.187356306867658,0.00014052886421719502,0,64,[],0.0055849333584774286,0.19631683334591798,['space'],788.6868624000053,788.6868624000053,0.19631683334591798,2.524343634367467,788.8980598000053,788.6868624000053,[-0.4757775999896694],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
18,0,18,0,2,0,2,0,,,,,,,,1.1577733988568661,frequency,1411.0,2.3099339565881927,6.59010468685755e-05,0,65,[],0.0012519666634034365,None,None,791.2633027999836,791.2633027999836,0.20051766667165793,1.358291065528524,791.475403199991,791.2633027999836,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
18,0,18,0,3,0,3,0,,,,,,,,1.181036584267733,frequency,,,,1,65,[],0.016412533324910328,None,None,792.6678400000092,792.6678400000092,0.21827543334802613,1.3993120176157592,792.88689970001,792.6678400000092,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
18,0,18,0,4,0,4,0,,,,,,,,2.220007907439749,frequency,629.0,3.3230241377468994,7.52390589599643e-05,0,66,[],4.7966663260012865e-05,0.1913200666604098,None,794.1003930000006,794.1003930000006,0.1913200666604098,2.4113279741001588,794.3055249000026,794.1003930000006,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
18,0,18,0,5,0,5,0,,,,,,,,2.4921542099782075,frequency,420.0,3.352106349114024,0.00011110633464677732,0,67,[],0.015294033335521817,None,None,796.5612799999944,796.5612799999944,0.2098935333197005,2.702047743297908,796.7759414000029,796.5612799999944,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
18,0,18,0,6,0,6,0,,,,,,,,1.396322446184877,frequency,280.0,10.830301295863698,0.0004721677869620912,0,68,[],0.0005534666415769607,0.19871216666069813,['space'],799.3049518000043,799.3049518000043,0.19871216666069813,1.5950346128455752,799.5154350000084,799.3049518000043,[-0.5977872000075877],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
18,0,18,0,7,0,7,0,,,,,,,,1.198469679742958,frequency,187.0,6.8919608192829,0.0006915889214177258,0,69,[],0.01407123333774507,None,['space'],800.9489014999999,800.9489014999999,0.20724753334070556,1.4057172130836635,801.1630480999884,800.9489014999999,[-1.1373857999860775],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
18,0,18,0,8,0,8,0,,,,,,,,1.4035177505097345,frequency,125.0,3.0,0.001020868972334765,0,70,[],0.014951833290979266,None,['space'],802.4005470999982,802.4005470999982,0.22465263330377638,1.6281703838135109,802.6257295999967,802.4005470999982,[-1.0858377999975346],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
19,0,19,0,0,0,0,0,,,,,0.3333333333333333,809.0520011000044,None,2.9384841509575894,frequency,499.0,-0.17397345188998692,7.007802039360376e-05,0,71,[],0.013001666666241363,None,None,810.0684091000003,None,0.20604426666977815,3.1445284176273676,810.2817922999966,None,,804.0566083999875,None,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
19,0,19,0,1,0,1,0,,,,,,,,2.863476749277922,frequency,396.0,9.83355809548177,0.00024071290787791203,0,72,[],0.011819733306765556,None,['space'],813.2493664000067,813.2493664000067,0.23108043329557404,3.094557182573496,813.4802043999953,813.2493664000067,[-2.462744799995562],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
19,0,19,0,2,0,2,0,,,,,,,,2.0663900832068665,frequency,314.0,13.032876096630115,0.00044694513259477557,0,73,[],0.001665966643486172,None,['space'],816.3740131999948,816.3740131999948,0.2056022666511126,2.271992349857979,816.5894160000025,816.3740131999948,[-2.467365799995605],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
