sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_both,Audiogram_frequency,Audiogram_time,Audiogram_none,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,0,0,0,0,,,,,,283.854378500022,None,2.147962444776744,time,201.0,-5.7264201823266205,0.0001362798489026095,0,26,[],0.024635039968416095,None,None,284.88375829998404,None,0.22313783993013203,2.371100284706876,285.08997189998627,None,,281.79558799997903,None,"[0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,1,0,1,0,,,,,,,,2.147962444776744,time,379.0,-8.0,3.264724102951903e-05,0,27,[],0.02031353989150375,None,None,287.2658531999914,287.2658531999914,0.22529223992023617,2.37325468469698,287.4874265999533,287.2658531999914,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,2,0,2,0,,,,,,,,2.147962444776744,time,716.0,-4.5145074066424495,2.5941251901802848e-05,0,28,[],0.014313839958049357,0.2102057399461046,None,289.65831580001395,289.65831580001395,0.2102057399461046,2.3581681847228486,289.8736133999191,289.65831580001395,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,2.147962444776744,time,804.0,-7.493702622698214,1.6239393912843626e-05,0,29,[],0.020721039967611432,None,None,292.0467402000213,292.0467402000213,0.22485133993905038,2.3728137847157944,292.263081699959,292.0467402000213,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,2.147962444776744,time,143.0,-6.960210344936452,0.00025239934681573997,0,30,[],0.020522539969533682,None,None,294.4396699999925,294.4396699999925,0.22529993997886777,2.373262384755612,294.6532605999382,294.4396699999925,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,2.147962444776744,time,253.0,-0.29367086941125065,0.00015884220066069162,0,31,[],0.020524939987808466,0.22119333990849555,None,296.8733241999289,296.8733241999289,0.22119333990849555,2.3691557846852396,297.03622909996193,296.8733241999289,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,2.147962444776744,time,1136.0,-1.4444636509940763,4.21202306018207e-05,0,32,[],0.015748740057460964,None,['space'],299.21585439995397,299.21585439995397,0.21676044003106654,2.3647228848078106,299.4324422000209,299.21585439995397,[-1.8027293999912217],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,2.147962444776744,time,,,,1,32,[],0.02044713997747749,None,None,301.6148469999898,301.6148469999898,0.22514383995439857,2.3731062847311426,301.83480029995553,301.6148469999898,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,2.147962444776744,time,1012.0,-3.395045500659223,3.0139637435303862e-05,0,33,[],0.018061539973132312,None,None,304.0010117000202,304.0010117000202,0.216320040053688,2.364282484830432,304.22241579997353,304.0010117000202,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,2.147962444776744,time,902.0,-0.35136254667816624,3.963107492628292e-05,0,34,[],0.02020864002406597,None,None,306.3935343999183,306.3935343999183,0.22685583995189518,2.374818284728639,306.61058749991935,306.3935343999183,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
6,0,6,0,10,0,10,0,,,,,,,,2.147962444776744,time,160.0,-4.514913793774185,0.0002444692919260818,0,35,[],0.020305640064179897,None,None,308.78644139994867,308.78644139994867,0.22680514003150165,2.3747675848082457,308.9984891000204,308.78644139994867,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,0.5833333333333334,315.18334340001456,None,1.55510919982264,both,8000.0,4.0,0.0002877199686685786,0,51,[],0.024789439979940653,None,None,316.2098818999948,None,0.22311774000991136,1.7782269398325514,316.4211949999444,None,,311.17484579992015,None,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,1.55510919982264,both,5339.0,0.9310638151327937,0.00015611352214217825,0,52,[],0.01607483997941017,None,['space'],317.9991141000064,317.9991141000064,0.21329823997803032,1.7684074398006704,318.2186228999635,317.9991141000064,[-0.8756041000597179],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,1.55510919982264,both,3563.0,3.1280165833103855,0.00010933248284020925,0,53,[],0.01595493999775499,None,['space'],319.8025200999109,319.8025200999109,0.21615433995611966,1.7712635397787597,320.0212035999866,319.8025200999109,[-1.3741729999892414],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,1.55510919982264,both,2378.0,1.2852450673191091,9.6458090652521e-05,0,54,[],0.019157439935952425,None,['space'],321.6026807000162,321.6026807000162,0.2222122399834916,1.7773214398061317,321.8234398999484,321.6026807000162,[-1.3662760000443086],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,1.55510919982264,both,1587.0,5.638286405541195,0.00010651173207961954,0,55,[],0.019549940014258027,None,['space'],323.402127899928,323.402127899928,0.22996123996563256,1.7850704397882726,323.62102349998895,323.402127899928,[-1.365768100018613],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,1.55510919982264,both,,,,1,55,[],0.020227339933626354,None,['space'],325.19970220001414,325.19970220001414,0.22475713992025703,1.779866339742897,325.4127066999208,325.19970220001414,[-1.3716783000854775],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,1.55510919982264,both,707.0,2.3154423077064044,5.797963752404848e-05,0,56,[],0.020913240034133196,None,None,327.0000690999441,327.0000690999441,0.2370125399902463,1.7921217398128864,327.2212063999614,327.0000690999441,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
7,0,7,0,7,0,7,0,,,,,,,,1.55510919982264,both,472.0,2.7385603410817696,9.988700928685536e-05,0,57,[],0.006556039908900857,None,None,328.8064747999888,328.8064747999888,0.2055566399358213,1.7606658397584614,329.0255152999889,328.8064747999888,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,1.55510919982264,both,315.0,3.7204104192686285,0.0001513528228483704,0,58,[],0.019092740025371313,None,['space'],330.61077919998206,330.61077919998206,0.22348734003026038,1.7785965398529004,330.8282470999984,330.61077919998206,[-1.2699325999710709],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
8,0,8,0,0,0,0,0,,,,,,334.5205917999847,None,1.156702474968998,none,675.0,-2.0180421014000918,3.7429142791240695e-05,0,26,[],0.024747940013185143,None,None,335.5356996000046,None,0.24424153997097164,1.4009440149399697,335.7598850999493,None,,332.4065306999255,None,"[0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334]",,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
8,0,8,0,1,0,1,0,,,,,,,,1.17229317015323,none,379.0,-8.0,3.264724102951903e-05,0,27,[],0.014995239791460335,None,None,336.9381208999548,336.9381208999548,0.21087793982587755,1.3831711099791075,337.1567221999867,336.9381208999548,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
8,0,8,0,2,0,2,0,,,,,,,,2.945318654377808,none,758.0,-2.691543056133887,2.954529315794081e-05,0,28,[],0.01528933981899172,None,None,338.35728999995627,338.35728999995627,0.2150738398777321,3.16039249425554,338.57499579992145,338.35728999995627,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
8,0,8,0,3,0,3,0,,,,,,,,1.2341770493404456,none,535.0,-4.39335483100418,3.979013436579086e-05,0,29,[],0.01964993996080011,None,None,341.5510516000213,341.5510516000213,0.2251026399899274,1.459279689330373,341.7598105999641,341.5510516000213,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
8,0,8,0,4,0,4,0,,,,,,,,1.8466511967503836,none,601.0,-2.62058384733388,4.118485853318354e-05,0,30,[],0.01756094000302255,None,None,343.024771999917,343.024771999917,0.2182735400274396,2.064924736777823,343.24607989995275,343.024771999917,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
8,0,8,0,5,0,5,0,,,,,,,,1.1806643614992416,none,425.0,-1.9356637415020819,6.023915235644529e-05,0,31,[],0.019568540039472282,None,None,345.1214111999143,345.1214111999143,0.2250310400268063,1.4056954015260479,345.3325833999552,345.1214111999143,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
8,0,8,0,6,0,6,0,,,,,,,,2.229105114378525,none,1136.0,4.913588252502222,8.757765966843342e-05,0,32,[],0.017745839897543192,None,None,346.5451526999241,346.5451526999241,0.21938363986555487,2.44848875424408,346.7654842999764,346.5451526999241,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
8,0,8,0,7,0,7,0,,,,,,,,2.515962007160911,none,,,,1,32,[],0.019634239957667887,None,['space'],349.02378980000503,349.02378980000503,0.22491533996071666,2.7408773471216277,349.2351425999077,349.02378980000503,[-1.9394215000793338],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
8,0,8,0,8,0,8,0,,,,,,,,1.1048791277289307,none,253.0,-7.032549954270271,7.311760224307813e-05,0,33,[],0.020089439931325614,None,None,351.7772455000086,351.7772455000086,0.22599933994933963,1.3308784676782703,351.9887394999387,351.7772455000086,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,0,0,0,0,,,,,0.5833333333333334,355.9085841999622,None,2.971304706594421,frequency,4288.0,-0.8250482321416899,9.435436810620604e-05,0,63,[],0.022035239962860942,None,None,356.9247072999133,None,0.21717963996343315,3.1884843465578543,357.1442963000154,None,,353.12907919997815,None,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,1,0,1,0,,,,,,,,2.0555609756105806,frequency,2862.0,-1.493042937847925,5.3386898222656003e-05,0,64,[],0.014703539898619056,None,None,360.14483050000854,360.14483050000854,0.20991983998101205,2.2654808155915926,360.3643238999648,360.14483050000854,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,2,0,2,0,,,,,,,,1.5226822332031664,frequency,1910.0,2.4089941381196307,9.336065599842092e-05,0,65,[],0.014533640001900494,0.21046963997650892,None,362.44804970000405,362.44804970000405,0.21046963997650892,1.7331518731796753,362.66649749991484,362.44804970000405,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,3,0,3,0,,,,,,,,2.666927966479843,frequency,1275.0,0.9633134925379512,6.0209112476501934e-05,0,66,[],0.01512984000146389,None,None,364.2158326000208,364.2158326000208,0.2100423399824649,2.876970306462308,364.4346642999444,364.2158326000208,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,4,0,4,0,,,,,,,,1.8504817940921972,frequency,851.0,0.6456679783503148,4.289022792252787e-05,0,67,[],0.019064740044996142,None,['space'],367.13078389992006,367.13078389992006,0.22444954002276063,2.074931334114958,367.34090209996793,367.13078389992006,[-2.406050999998115],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,5,0,5,0,,,,,,,,1.593181787130157,frequency,568.0,-0.7670169301074822,5.5694794599516426e-05,0,68,[],0.013932439964264631,None,None,369.2234962999355,369.2234962999355,0.2143916399218142,1.8075734270519712,369.44203219993506,369.2234962999355,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,6,0,6,0,,,,,,,,1.2985993088768901,frequency,379.0,0.0,8.200616176827168e-05,0,69,[],0.019026439869776368,None,None,371.0687082000077,371.0687082000077,0.2228997399797663,1.5214990488566564,371.28113649995066,371.0687082000077,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,7,0,7,0,,,,,,,,2.85471646750898,frequency,253.0,0.0223743477611118,0.00016472827710977314,0,70,[],0.014931840007193387,0.2101496399845928,['space'],372.61042419995647,372.61042419995647,0.2101496399845928,3.0648661074935726,372.8264048999408,372.61042419995647,[-0.29366560000926256],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,8,0,8,0,,,,,,,,2.171170012498396,frequency,169.0,0.1410682074455475,0.000384538402963502,0,71,[],0.016379939974285662,0.21589513996150345,['space'],375.70934750000015,375.70934750000015,0.21589513996150345,2.3870651524598996,375.9253423999762,375.70934750000015,[-2.5127125000581145],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
9,0,9,0,9,0,9,0,,,,,,,,2.806368251464437,frequency,,,,1,71,[],0.0189551399089396,None,['space'],378.1207446999615,378.1207446999615,0.22291873989161104,3.029286991356048,378.33240860002115,378.1207446999615,[-1.980570700019598],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
10,0,10,0,0,0,0,0,,,,,0.3333333333333333,384.6465045999503,None,2.6232704388022228,frequency,792.0,4.302136783473352,6.3558672662735e-05,0,72,[],0.02439413999672979,None,None,385.67410039994866,None,0.22394163999706507,2.847212078799288,385.8883801000193,None,,381.1661164999241,None,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
10,0,10,0,1,0,1,0,,,,,,,,2.7440906942283467,frequency,629.0,4.1133137396922,8.240581048355796e-05,0,73,[],0.018292639986611903,None,None,388.53263479995076,388.53263479995076,0.22365073999390006,2.967741434222247,388.743811699911,388.53263479995076,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
10,0,10,0,2,0,2,0,,,,,,,,1.086429291745638,frequency,499.0,1.5308646022905206,8.527539265753241e-05,0,74,[],0.014268039958551526,None,['space'],391.51295819994994,391.51295819994994,0.2123011399526149,1.2987304316982529,391.7309320999775,391.51295819994994,[-2.1725698000518605],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
10,0,10,0,3,0,3,0,,,,,,,,1.9488986039039187,frequency,396.0,5.177887302331211,0.0001408366997587176,0,75,[],0.014589439961127937,0.20943153998814523,['space'],392.8483355999924,392.8483355999924,0.20943153998814523,2.158330143892064,393.0649819999235,392.8483355999924,[-0.924242899985984],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
10,0,10,0,4,0,4,0,,,,,,,,2.123989723143712,frequency,314.0,5.666611545845562,0.00019139958177298463,0,76,[],0.018453339813277125,None,['space'],395.0403637000127,395.0403637000127,0.22489923983812332,2.3488889629818352,395.25541089999024,395.0403637000127,[-1.5963769999798387],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
10,0,10,0,5,0,5,0,,,,,,,,2.1514360129345684,frequency,,,,1,76,[],0.014257339877076447,None,['space'],397.4042434999719,397.4042434999719,0.2108743399148807,2.362310352849449,397.6201723999111,397.4042434999719,[-1.9758156000170857],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
10,0,10,0,6,0,6,0,,,,,,,,2.516717623472034,frequency,198.0,6.969799559498664,0.0006084386626649265,0,77,[],0.01893613999709487,None,None,399.802067099954,399.802067099954,0.2214178399881348,2.7381354634601687,400.0227541999193,399.802067099954,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
10,0,10,0,7,0,7,0,,,,,,,,1.4370393009787363,frequency,157.0,2.095950453251419,0.0005573176709384765,0,78,[],0.018412039964459836,None,['space'],402.5702462999616,402.5702462999616,0.22356023988686502,1.6605995408656014,402.78229050000664,402.5702462999616,[-2.430076300050132],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
10,0,10,0,8,0,8,0,,,,,,,,1.1686161591382687,frequency,125.0,7.0,0.0016179682846481417,0,79,[],0.012165440013632178,None,['space'],404.2481469999766,404.2481469999766,0.21919124003034085,1.3878073991686095,404.47391900001094,404.2481469999766,[-1.2192199000855908],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,0,0,0,0,,,,,,408.3449548999779,None,1.087031531661624,time,637.0,5.806842180189695,9.864388045782681e-05,0,36,[],0.024430639808997512,0.22159873985219747,None,409.36730529996566,None,0.22159873985219747,1.3086302715138214,409.5771386999404,None,,405.66755179991014,None,"[0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334]",,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,1,0,1,0,,,,,,,,1.087031531661624,time,2862.0,5.96532371098731,0.0001259949160605251,0,37,[],0.014153039897792041,0.2090812399983406,['space'],410.68510739994235,410.68510739994235,0.2090812399983406,1.2961127716599645,410.9014071999118,410.68510739994235,[-0.6638849000446498],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,2,0,2,0,,,,,,,,1.087031531661624,time,955.0,4.217227646059712,6.950815654425484e-05,0,38,[],0.014638139982707798,0.21049514005426317,['space'],412.018774199998,412.018774199998,0.21049514005426317,1.297526671715887,412.2360028999392,412.018774199998,[-0.9097911999560893],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,3,0,3,0,,,,,,,,1.087031531661624,time,7641.0,4.815520996096604,0.00029709808814406803,0,39,[],0.018062639865092933,None,None,413.34881699993275,413.34881699993275,0.22435363987460732,1.3113851715362312,413.56627599999774,413.34881699993275,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,4,0,4,0,,,,,,,,1.087031531661624,time,,,,1,39,[],0.018040739931166172,None,['space'],414.677992300014,414.677992300014,0.22504443989600986,1.3120759715576338,414.8874801999191,414.677992300014,[-0.9450808999827132],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,5,0,5,0,,,,,,,,1.087031531661624,time,1516.0,6.0,9.907320081476382e-05,0,40,[],0.015192639897577465,0.21026583993807435,None,416.0041648999322,416.0041648999322,0.21026583993807435,1.2972973715996983,416.2227835999802,416.0041648999322,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,6,0,6,0,,,,,,,,1.087031531661624,time,1203.0,6.0,0.00010483776575240432,0,41,[],0.014288539998233318,None,['space'],417.3384325999068,417.3384325999068,0.21278344001621008,1.299814971677834,417.5588099999586,417.3384325999068,[-0.958863899926655],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,7,0,7,0,,,,,,,,1.087031531661624,time,3606.0,-0.7049626075766771,7.101944689443483e-05,0,42,[],0.014109239913523197,0.21197013999335468,['space'],418.6776326999534,418.6776326999534,0.21197013999335468,1.2990016716549786,418.88768699998036,418.6776326999534,[-0.9692777999443933],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,8,0,8,0,,,,,,,,1.087031531661624,time,568.0,-0.04161574158836423,6.054588979331295e-05,0,43,[],0.0159887399058789,0.21574283996596932,['space'],420.0058723000111,420.0058723000111,0.21574283996596932,1.3027743716275932,420.2231614999473,420.0058723000111,[-0.8903569999383762],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,9,0,9,0,,,,,,,,1.087031531661624,time,451.0,2.7511525806254724,0.00010150481367987829,0,44,[],0.017347040004096925,None,None,421.3403745999094,421.3403745999094,0.22275384003296494,1.3097853716945889,421.55317620001733,421.3403745999094,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,10,0,10,0,,,,,,,,1.087031531661624,time,5100.0,2.7160687592588073,0.00020377925077595026,0,45,[],0.014455339987762272,None,['space'],422.6638059999095,422.6638059999095,0.2145251400070265,1.3015566716686504,422.8844555999385,422.6638059999095,[-0.7796229999512434],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,11,0,11,0,,,,,,,,1.087031531661624,time,301.0,5.83045022756118,0.00022199232955597004,0,46,[],0.017589939991012216,None,['space'],424.0090571999317,424.0090571999317,0.22096053999848664,1.3079920716601106,424.22838819993194,424.0090571999317,[-0.9559983999934047],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,12,0,12,0,,,,,,,,1.087031531661624,time,1910.0,5.655226854647709,0.00013566740887381684,0,47,[],0.010290840058587492,None,['space'],425.3394149999367,425.3394149999367,0.21083274006377906,1.297864271725403,425.55356989998836,425.3394149999367,[-0.9830520999385044],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,13,0,13,0,,,,,,,,1.087031531661624,time,213.0,4.024796416289602,0.000381418498216673,0,48,[],0.017542939982376993,None,['space'],426.6748024999397,426.6748024999397,0.22455574001651257,1.3115872716781365,426.89094469998963,426.6748024999397,[-0.9266685999464244],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
11,0,11,0,14,0,14,0,,,,,,,,1.087031531661624,time,4048.0,-1.2715810222779282,7.53617460926277e-05,0,49,[],0.012360939988866448,None,['space'],428.0061645999085,428.0061645999085,0.21339703991543502,1.300428571577059,428.2255463999463,428.0061645999085,[-0.9455072999699041],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
12,0,12,0,0,0,0,0,,,,,,433.3109514999669,None,1.1091041511401256,time,154.0,0.8560094500002126,0.0005126511370442107,0,50,[],0.02492283983156085,None,None,434.32304369995836,None,0.22555653983727098,1.3346606909773966,434.53622959996574,None,,429.3469053999288,None,"[0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666]",,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
12,0,12,0,1,0,1,0,,,,,,,,1.1091041511401256,time,731.0,-0.7491524971247469,3.881160999435166e-05,0,51,[],0.017190439975820482,None,['space'],435.6703453999944,435.6703453999944,0.2217859399970621,1.3308900911371877,435.87444719998166,435.6703453999944,[-0.8171724000712857],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
12,0,12,0,2,0,2,0,,,,,,,,1.1091041511401256,time,435.0,-1.0,6.663525585693164e-05,0,52,[],0.01715803996194154,None,None,437.0174575999845,437.0174575999845,0.22247493988834321,1.3315790910284688,437.2397463999223,437.0174575999845,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
12,0,12,0,3,0,3,0,,,,,,,,1.1091041511401256,time,2321.0,-0.381018047858531,7.841130481263658e-05,0,53,[],0.014649939956143498,None,None,438.3761935000075,438.3761935000075,0.21358163992408663,1.3226857910642122,438.596388499951,438.3761935000075,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
12,0,12,0,4,0,4,0,,,,,,,,1.1091041511401256,time,1380.0,1.4344737330100727,6.049041018750043e-05,0,54,[],0.017263639834709466,None,None,439.7384294999065,439.7384294999065,0.22334223985671997,1.3324463909968456,439.95327649998944,439.7384294999065,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
12,0,12,0,5,0,5,0,,,,,,,,1.1091041511401256,time,230.0,0.5705285300117959,0.00022069706332339048,0,55,[],0.014625640003941953,None,None,441.0962259999942,441.0962259999942,0.21421623998321593,1.3233203911233415,441.3162361999275,441.0962259999942,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
12,0,12,0,6,0,6,0,,,,,,,,1.1091041511401256,time,,,,1,55,[],0.017201039823703468,None,['space'],442.4610714999726,442.4610714999726,0.2216738398419693,1.330777990982095,442.67906310001854,442.4610714999726,[-0.8245280999690294],,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
12,0,12,0,7,0,7,0,,,,,,,,1.1091041511401256,time,2068.0,1.1238099928099947,8.686084829115029e-05,0,56,[],0.015024739899672568,None,None,443.81576599995606,443.81576599995606,0.21402783994562924,1.3231319910857549,444.0357347999234,443.81576599995606,,,,,,,,,nfsmrp,001,fr,0,2022-06-21_16h28.39.554,Continuous,2022.1.1,None,
