sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,9,0,9,0,,,,,,,,1.8662190863576078,time,352.0,0.7495059193359839,9.703791147800357e-05,0,54,[],0.008344566798768938,None,['space'],294.33887179999147,294.33887179999147,0.2097802667412907,2.0759993530988985,294.5508484999882,294.33887179999147,[-1.4476407000329345],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
5,0,5,0,10,0,10,0,,,,,,,,1.8662190863576078,time,140.0,3.6355321522322774,0.000895411912543093,0,55,[],0.002881866763345897,0.19752626668196172,['space'],296.41870809998363,296.41870809998363,0.19752626668196172,2.0637453530395695,296.63163359998725,296.41870809998363,[-1.5428934999508783],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
5,0,5,0,11,0,11,0,,,,,,,,1.8662190863576078,time,940.0,4.881524201378788,7.428484506815586e-05,0,56,[],0.008017266751267016,None,['space'],298.5001274999231,298.5001274999231,0.2090486667584628,2.0752677531160706,298.7159689000109,298.5001274999231,[-1.2247491999296471],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
5,0,5,0,12,0,12,0,,,,,,,,1.8662190863576078,time,157.0,2.809333921202301,0.0006050231423655523,0,57,[],0.006320066750049591,None,['space'],300.58794889994897,300.58794889994897,0.20743416680488735,2.073653253162495,300.8074501999654,300.58794889994897,[-1.5208264000248164],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
5,0,5,0,13,0,13,0,,,,,,,,1.8662190863576078,time,1408.0,-7.267042689699008,2.1912068516924173e-05,0,58,[],0.004325066693127155,0.20008226670324802,['space'],302.67424640001263,302.67424640001263,0.20008226670324802,2.066301353060856,302.8879256999353,302.67424640001263,[-1.5433514000615105],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
6,0,6,0,0,0,0,0,,,,,,314.15064379991964,None,2.278519056084276,none,250.0,3.372535584415391,0.00024694303620122177,0,24,[],0.009757766616530716,None,None,315.1723800000036,None,0.21106946666259319,2.4895885227468693,315.38489689992275,None,,304.75720260001253,None,"[0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]",,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
6,0,6,0,1,0,1,0,,,,,,,,1.195258126689129,none,158.0,2.366802781782496,0.0005632788965233891,0,25,[],0.007902466808445752,None,['space'],317.6684357000049,317.6684357000049,0.21207476675044745,1.4073328934395763,317.87403639999684,317.6684357000049,[-1.9131681000581011],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
6,0,6,0,2,0,2,0,,,,,,,,2.238624244441633,none,446.0,-1.4568885892022485,6.274547823563162e-05,0,26,[],0.005519266705960035,None,['space'],319.07450139999855,319.07450139999855,0.20514626672957093,2.443770511171204,319.2923171999864,319.07450139999855,[-0.7114745000144467],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
6,0,6,0,3,0,3,0,,,,,,,,2.567128956870425,none,223.0,2.670999689913028,0.00029972560131091754,0,27,[],0.005963466712273657,None,None,321.5248934000265,321.5248934000265,0.2044202667893842,2.771549223659809,321.74242169992067,321.5248934000265,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
6,0,6,0,4,0,4,0,,,,,,,,1.4446657482289829,none,,,,1,27,[],0.004209366743452847,0.19957186677493155,"['space', 'space']",324.3129795999266,324.3129795999266,0.19957186677493155,1.6442376150039144,324.53155590000097,324.3129795999266,"[-1.997808299958706, 0.01830510003492236]",,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
6,0,6,0,5,0,5,0,,,,,,,,1.6120521964192835,none,354.0,-1.2342918012996913,7.677343058332455e-05,0,28,[],0.009623066755011678,None,None,325.97371639998164,325.97371639998164,0.209820166695863,1.8218723631151466,326.1847177000018,325.97371639998164,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
6,0,6,0,6,0,6,0,,,,,,,,1.9785018020383665,none,177.0,-1.0,0.0003112316958067494,0,29,[],0.006310666678473353,None,None,327.79813719994854,327.79813719994854,0.20214636670425534,2.180648168742622,328.0091274000006,327.79813719994854,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
6,0,6,0,7,0,7,0,,,,,,,,1.6573814340552058,none,281.0,0.5166243785332343,0.00014289225232074664,0,30,[],0.0075291667599231005,None,['space'],329.99596349999774,329.99596349999774,0.21095796674489975,1.8683394008001055,330.21022769995034,329.99596349999774,[-1.2648658000398427],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,0,0,0,0,,,,,,337.6168537000194,None,2.783050831638544,none,187.0,3.539375075722904,0.00047013083913623557,0,31,[],0.008093866752460599,None,None,338.63955500000156,None,0.20458336675073951,2.9876341983892836,338.8512820999604,None,,331.8629784999648,None,"[0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334]",,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,1,0,1,0,,,,,,,,2.9620986114668586,none,1414.0,-7.0,2.2529667152803553e-05,0,32,[],0.00772906665224582,None,"['space', 'space']",341.6410570999142,341.6410570999142,0.21172856667544693,3.1738271781423055,341.8545193999307,341.6410570999142,"[-2.141369800083339, -0.589606299996376]",,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,2,0,2,0,,,,,,,,1.0029561019339956,none,3564.0,-1.5046846989527338,6.415257489278822e-05,0,33,[],0.0043115668231621385,None,['space'],344.8172552000033,344.8172552000033,0.2011660668067634,1.204122168740759,345.03234499995597,344.8172552000033,[-1.5254925999324769],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,3,0,3,0,,,,,,,,2.3885408326916244,none,2520.0,-4.6367026120485075,4.963693542541236e-05,0,34,[],0.0037232667673379183,None,['space'],346.0374913000269,346.0374913000269,0.19731226679868996,2.5858530994903144,346.254848600016,346.0374913000269,[-0.45772399997804314],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,4,0,4,0,,,,,,,,2.147339081729412,none,1122.0,-0.782286091356144,4.492173407348891e-05,0,35,[],0.0076208667596802115,None,None,348.64741199999116,348.64741199999116,0.20816146675497293,2.3555005484843847,348.8619894000003,348.64741199999116,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,5,0,5,0,,,,,,,,1.5819181913176694,none,707.0,-4.713668728600519,2.5811898228626844e-05,0,36,[],0.007743266643956304,None,None,351.0053118999349,351.0053118999349,0.21330356667749584,1.7952217579951653,351.21693539991975,351.0053118999349,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,6,0,6,0,,,,,,,,2.887676736969131,none,125.0,0.21906175789765925,0.0007411789767524078,0,37,[],0.0005822667153552175,0.1955294667277485,None,352.8011764999246,352.8011764999246,0.1955294667277485,3.0832062036968795,353.01278330001514,352.8011764999246,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,7,0,7,0,,,,,,,,2.2338879131735223,none,891.0,5.968143539299014,8.141574605050442e-05,0,38,[],0.007455666782334447,None,['space'],355.90538749995176,355.90538749995176,0.21179736673366278,2.445685279907185,356.1188833999913,355.90538749995176,[-2.3741012000245973],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,8,0,8,0,,,,,,,,1.143020902909891,none,280.0,-4.684104876374415,7.91363555578635e-05,0,39,[],0.007176266750320792,None,['space'],358.35756379994564,358.35756379994564,0.2171374667668715,1.3601583696767625,358.58186139992904,358.35756379994564,[-1.6583144000032917],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,9,0,9,0,,,,,,,,2.472538852126619,none,5340.0,-8.290448416010726,5.398221508055234e-05,0,40,[],0.002756466739811003,None,None,359.7196772999596,359.7196772999596,0.20472856669221073,2.67726741881883,359.9398260000162,359.7196772999596,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,10,0,10,0,,,,,,,,2.681122154749504,none,2829.0,-1.7834426214955954,5.330156355835244e-05,0,41,[],0.0074182667303830385,None,['space'],362.41790130001027,362.41790130001027,0.20897296664770693,2.890095121397211,362.6325047999853,362.41790130001027,[-1.3348068000050262],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,11,0,11,0,,,,,,,,2.553110224782922,none,420.0,-4.150686345795302,4.683809098370407e-05,0,42,[],0.007118466775864363,None,None,365.3200691000093,365.3200691000093,0.20902626670431346,2.7621364914872353,365.5302158999257,365.3200691000093,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,12,0,12,0,,,,,,,,1.0705600868324838,none,,,,1,42,[],0.01635173335671425,None,['space'],368.09138609992806,368.09138609992806,0.23662483331281692,1.3071849201453007,368.3217569999397,368.09138609992806,[-0.1762090000556782],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,13,0,13,0,,,,,,,,2.0915124569438746,none,1782.0,-7.0,2.9020320925171684e-05,0,43,[],0.00854116678237915,None,None,369.3866237999173,369.3866237999173,0.21200516668614,2.3035176236300146,369.60023360000923,369.3866237999173,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
7,0,7,0,14,0,14,0,,,,,,,,1.8863605277340172,none,2245.0,-5.367351647126228,4.325519769447232e-05,0,44,[],0.006164966733194888,None,None,371.6941682000179,371.6941682000179,0.20537256670650095,2.091733094440518,371.91170299996156,371.6941682000179,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,0,0,0,0,,,,,0.5833333333333334,376.2278669999214,None,1.916708990108254,frequency,125.0,1.0,0.0008109050486794653,0,44,[],0.012861666735261679,None,None,377.24995849991683,None,0.2328744666883722,2.149583456796626,377.4704151999904,None,,373.80358990002424,None,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,1,0,1,0,,,,,,,,2.583427116414926,frequency,187.0,2.302930126854295,0.0004077523691258961,0,45,[],0.007033566711470485,None,None,379.3808657999616,379.3808657999616,0.2104429667815566,2.7938700831964827,379.59170609992,379.3808657999616,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,2,0,2,0,,,,,,,,2.3092456984482808,frequency,280.0,1.2583574675300941,0.00015685528752262603,0,46,[],0.0034964667866006494,None,['space'],382.17516969994176,382.17516969994176,0.1998014667769894,2.50904716522527,382.3888669000007,382.17516969994176,[-2.3085909999208525],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,3,0,3,0,,,,,,,,2.191872256903544,frequency,420.0,-2.9235313890411465,5.3945712526138595e-05,0,47,[],0.007181666675023735,None,['space'],384.7035961999791,384.7035961999791,0.22539786668494344,2.4172701235884873,384.9233426999999,384.7035961999791,[-1.9892110999207944],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,4,0,4,0,,,,,,,,2.674403974119059,frequency,629.0,0.6645509962633823,5.540126713097039e-05,0,48,[],0.0028997667832300067,None,['space'],387.1124263999518,387.1124263999518,0.19808576675131917,2.8724897408703782,387.3310105999699,387.1124263999518,[-1.7410496999509633],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,5,0,5,0,,,,,,,,2.197337069423841,frequency,942.0,6.617175149518881,9.08375356255477e-05,0,49,[],0.007020766730420291,None,None,390.008570099948,390.008570099948,0.21084946673363447,2.4081865361574755,390.21921659994405,390.008570099948,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,6,0,6,0,,,,,,,,2.695308722202771,frequency,1411.0,-6.568387557663817,2.3712439612858082e-05,0,50,[],0.001622266718186438,None,['space'],392.4234196000034,392.4234196000034,0.20078336668666452,2.8960920888894357,392.6437736999942,392.4234196000034,[-1.9006205999758095],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,7,0,7,0,,,,,,,,2.202640565217867,frequency,2114.0,-1.3380082693105768,6.629752372649643e-05,0,51,[],0.003384166629984975,0.19718586665112525,None,395.339813199942,395.339813199942,0.19718586665112525,2.399826431868992,395.5562292999821,395.339813199942,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,8,0,8,0,,,,,,,,2.104168706129414,frequency,3167.0,1.3433652343684772,8.091182295314074e-05,0,52,[],0.004624966764822602,None,['space'],397.7548783000093,397.7548783000093,0.20457606681156904,2.308744772940983,397.9710517999483,397.7548783000093,[-1.3757847999222577],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,9,0,9,0,,,,,,,,2.864943745062643,frequency,,,,1,52,[],0.002830066834576428,0.19808856677263975,['space'],400.0765741999494,400.0765741999494,0.19808856677263975,3.0630323118352827,400.2904863000149,400.0765741999494,[-1.7774221000727266],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
8,0,8,0,10,0,10,0,,,,,,,,1.688396281694211,frequency,7109.0,-0.648471608576445,0.00014341387739742168,0,53,[],0.008012066828086972,None,['space'],403.15869870001916,403.15869870001916,0.21134646679274738,1.8997427484869585,403.3669191999361,403.15869870001916,[-2.283693899982609],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,0,0,0,0,,,,,,421.6382630999433,None,2.807287015192162,time,1588.0,-7.898932698391329,2.2448909512542194e-05,0,59,[],0.012618066743016243,None,['space'],422.6661821999587,None,0.23766786674968898,3.044954881941851,422.8924909000052,None,[-1.7591457000235096],405.06406080001034,None,"[0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333]",,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,1,0,1,0,,,,,,,,2.807287015192162,time,8000.0,-7.0,8.109050486794653e-05,0,60,[],0.006327566807158291,None,None,425.69520499999635,425.69520499999635,0.20828856679145247,3.0155755819836143,425.91044639993925,425.69520499999635,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,2,0,2,0,,,,,,,,2.807287015192162,time,5339.0,-7.10075801899091,6.192263525462711e-05,0,61,[],0.006747566629201174,None,['space'],428.71976669994183,428.71976669994183,0.20859956671483815,3.015886581907,428.9259753000224,428.71976669994183,[-2.2761646999279037],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,3,0,3,0,,,,,,,,2.807287015192162,time,1415.0,-7.235049780450261,2.191737119244433e-05,0,62,[],0.00660606671590358,None,None,431.7393143000081,431.7393143000081,0.20996516675222665,3.0172521819443885,431.948963599978,431.7393143000081,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,4,0,4,0,,,,,,,,2.807287015192162,time,3364.0,-3.084114056617806,5.1024790878348933e-05,0,63,[],0.00669516681227833,None,['space'],434.75886249996256,434.75886249996256,0.2078666667221114,3.0151536819142732,434.9655102000106,434.75886249996256,[-0.8270678999833763],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,5,0,5,0,,,,,,,,2.807287015192162,time,4238.0,-7.0,4.4809508700974774e-05,0,64,[],0.00648886663839221,None,None,437.7807585999835,437.7807585999835,0.20888026664033532,3.016167281832497,437.9897201999556,437.7807585999835,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,6,0,6,0,,,,,,,,2.807287015192162,time,,,,1,64,[],0.006727666710503399,None,['space'],440.7963238999946,440.7963238999946,0.21954696672037244,3.0268339819125343,441.0168972000247,440.7963238999946,[-2.3693967000581324],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,7,0,7,0,,,,,,,,2.807287015192162,time,3776.0,-4.95684118850091,4.5215964466200826e-05,0,65,[],0.006605066708289087,None,None,443.82082329993136,443.82082329993136,0.20616246678400785,3.0134494819761697,444.036996299983,443.82082329993136,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,8,0,8,0,,,,,,,,2.807287015192162,time,2245.0,-6.406779403089194,3.837663693398284e-05,0,66,[],0.015638633398339152,None,"['space', 'space']",446.85061470000073,446.85061470000073,0.21027583337854594,3.017562848570708,447.06590679998044,446.85061470000073,"[-2.3435232000192627, 0.008891399949789047]",,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
9,0,9,0,9,0,9,0,,,,,,,,2.807287015192162,time,1782.0,-7.0,2.9020320925171684e-05,0,67,[],0.0048722667852416635,None,None,449.8769476999296,449.8769476999296,0.20303186681121588,3.0103188820033777,450.09176159999333,449.8769476999296,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,0,0,0,0,,,,,,458.4668101000134,None,1.0118594750567245,time,,,,1,67,[],0.011205866816453636,None,['space'],459.5097261000192,None,0.22746476682368666,1.2393242418804111,459.7328157000011,None,[-0.7940837999340147],452.9055555999512,None,"[0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666]",,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,1,0,1,0,,,,,,,,1.0118594750567245,time,674.0,-2.938622437433004,3.3727695971809546e-05,0,68,[],0.0037007667124271393,None,None,460.73891650000587,460.73891650000587,0.20028186670970172,1.2121413417664262,460.9543438999681,460.73891650000587,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,2,0,2,0,,,,,,,,1.0118594750567245,time,849.0,6.0192001117241425,7.950867533513616e-05,0,69,[],0.006167466752231121,None,None,461.9724832000211,461.9724832000211,0.20760366681497544,1.2194631418717,462.1828188999789,461.9724832000211,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,3,0,3,0,,,,,,,,1.0118594750567245,time,338.0,-2.5257880265511155,6.927182546607632e-05,0,70,[],0.015387133345939219,None,['space'],463.2018693999853,463.2018693999853,0.24097133334726095,1.2528308084039854,463.43820209999103,463.2018693999853,[-0.6944271000102162],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,4,0,4,0,,,,,,,,1.0118594750567245,time,1272.0,-6.9449683471480235,2.4257607454027365e-05,0,71,[],0.0018874667584896088,0.1970452667446807,None,464.444493399933,464.444493399933,0.1970452667446807,1.2089047418014052,464.6588604999706,464.444493399933,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,5,0,5,0,,,,,,,,1.0118594750567245,time,425.0,-4.911895665503403,4.2762910475181415e-05,0,72,[],0.016292533255182207,None,None,465.6694287999999,465.6694287999999,0.2149674332467839,1.2268269083035084,465.88333340000827,465.6694287999999,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,6,0,6,0,,,,,,,,1.0118594750567245,time,151.0,-1.012190039601773,0.0004372100301513242,0,73,[],0.002555866725742817,None,['space'],466.8989647999406,466.8989647999406,0.1952818667050451,1.2071413417617696,467.11542699998245,466.8989647999406,[-0.648287000018172],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,7,0,7,0,,,,,,,,1.0118594750567245,time,535.0,-5.536667401919235,3.488267463622637e-05,0,74,[],0.004348566755652428,None,None,468.12951639993116,468.12951639993116,0.20167986676096916,1.2135393418176936,468.3435440999456,468.12951639993116,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,8,0,8,0,,,,,,,,1.0118594750567245,time,1428.0,-7.81767777017656,2.0364217768918214e-05,0,75,[],0.005492866737768054,None,['space'],469.362317699939,469.362317699939,0.20834056672174484,1.2202000417784693,469.57131779997144,469.362317699939,[-0.999970700009726],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
10,0,10,0,9,0,9,0,,,,,,,,1.0118594750567245,time,379.0,-8.0,3.264724102951903e-05,0,76,[],0.0021260667126625776,None,None,470.5884604000021,470.5884604000021,0.19675066671334207,1.2086101417700665,470.8045335999923,470.5884604000021,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
11,0,11,0,0,0,0,0,,,,,,485.2562105000252,None,1.5137515743652579,time,1682.0,-6.432065238145777,2.8828050964574557e-05,0,77,[],0.013062466750852764,None,['space'],486.2928620999446,None,0.21962426672689617,1.733375841092154,486.50330069998745,None,[-1.2101201999466866],471.8189590999391,None,"[0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334]",,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
11,0,11,0,1,0,1,0,,,,,,,,1.5137515743652579,time,4490.0,-6.508924984791143,5.561147271986481e-05,0,78,[],0.0015569666866213083,0.1971790665993467,['space'],488.0183952000225,488.0183952000225,0.1971790665993467,1.7109306409646046,488.2382803999353,488.0183952000225,[0.16922399995382875],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
11,0,11,0,2,0,2,0,,,,,,,,1.5137515743652579,time,5657.0,-5.621117128837935,6.728358974623051e-05,0,79,[],0.004477266571484506,None,None,489.7522880999604,489.7522880999604,0.2032917665783316,1.7170433409435895,489.9697903000051,489.7522880999604,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
11,0,11,0,3,0,3,0,,,,,,,,1.5137515743652579,time,2829.0,-2.6303369131158725,4.8349861493617506e-05,0,80,[],0.015531233395449817,None,['space'],491.4809726999374,491.4809726999374,0.24030433339066803,1.754055907755926,491.7151699999813,491.4809726999374,[-0.5583144999109209],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
11,0,11,0,4,0,4,0,,,,,,,,1.5137515743652579,time,8000.0,-4.0,0.00011454338263838867,0,81,[],0.0018314667977392673,None,None,493.2259404999204,493.2259404999204,0.19577236683107913,1.709523941196337,493.43960279994644,493.2259404999204,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
11,0,11,0,5,0,5,0,,,,,,,,1.5137515743652579,time,7127.0,-9.901545117172839,4.959846375840961e-05,0,82,[],0.0022794667165726423,0.19737776671536267,['space'],494.95873479999136,494.95873479999136,0.19737776671536267,1.7111293410806205,495.174308000016,494.95873479999136,[-1.2358128000050783],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
