sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_time,Audiogram_both,Audiogram_none,Audiogram_frequency,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,6,0,6,0,,,,,,,,2.7162883967268807,both,281.0,18.0,0.001069491809280863,0,35,[],0.020099060027860105,None,['space'],197.56962670001667,197.56962670001667,0.22455746005289257,2.9408458567797733,197.78671060001943,197.56962670001667,[-2.6206994999665767],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
6,0,6,0,7,0,7,0,,,,,,,,2.7162883967268807,both,315.0,19.871581314604104,0.0009717377400812883,0,36,[],0.02024045994039625,None,['space'],200.4962996999966,200.4962996999966,0.22308415989391506,2.9393725566207958,200.71108000003733,200.4962996999966,[-2.6510172999696806],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
6,0,6,0,8,0,8,0,,,,,,,,2.7162883967268807,both,354.0,18.0,0.0007029517838246072,0,37,[],0.017367460066452622,0.2158518600044772,['space'],203.42798979999498,203.42798979999498,0.2158518600044772,2.932140256731358,203.64359430002514,203.42798979999498,[-2.574017299921252],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
6,0,6,0,9,0,9,0,,,,,,,,2.7162883967268807,both,397.0,23.33897102944956,0.0011358331327131752,0,38,[],0.020184860099107027,None,['space'],206.35403500008397,206.35403500008397,0.22655316011514515,2.942841556842026,206.5726334999781,206.35403500008397,[-2.5401852999348193],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
6,0,6,0,10,0,10,0,,,,,,,,2.7162883967268807,both,446.0,18.99225270876317,0.0006607535401773661,0,39,[],0.01603876007720828,None,"['space', 'space']",209.28418409998994,209.28418409998994,0.21220126003026962,2.9284896567571503,209.5032336000586,209.28418409998994,"[-2.6868921000277624, -0.27015510003548115]",,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
6,0,6,0,11,0,11,0,,,,,,,,2.7162883967268807,both,501.0,18.260256372943925,0.0005834901094538543,0,40,[],0.019928559893742204,None,['space'],212.21773819997907,212.21773819997907,0.2235226599732414,2.939811056700122,212.42644259997178,212.21773819997907,[-0.54748720000498],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
6,0,6,0,12,0,12,0,,,,,,,,2.7162883967268807,both,,,,1,40,[],0.019952059839852154,None,['space'],215.14632950001396,215.14632950001396,0.2272993598598987,2.9435877565867794,215.3593973000534,215.14632950001396,[0.1397504999767989],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
6,0,6,0,13,0,13,0,,,,,,,,2.7162883967268807,both,631.0,15.73506476084123,0.0003125922833495075,0,41,[],0.02026546001434326,None,None,218.07508640002925,218.07508640002925,0.22586596000473946,2.94215435673162,218.2965260000201,218.07508640002925,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
6,0,6,0,14,0,14,0,,,,,,,,2.7162883967268807,both,708.0,15.542809904649447,0.0002653294811975049,0,42,[],0.019320859923027456,None,['space'],221.00645280000754,221.00645280000754,0.22453596000559628,2.940824356732477,221.2242151000537,221.00645280000754,[0.10331300005782396],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,0,0,0,0,,,,,0.16666666666666666,226.14231700007804,None,1.9199171686914205,both,524.0,15.39642850768189,0.0003984873268421873,0,43,[],0.024179560015909374,None,None,227.14509640005417,None,0.22655956004746258,2.1464767287388833,227.36060210003052,None,,223.93191809998825,None,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,1,0,1,0,,,,,,,,1.9199171686914205,both,588.0,15.49972985569873,0.0003437856328177796,0,44,[],0.019187959958799183,None,None,229.27821909997147,229.27821909997147,0.2252742600394413,2.145191428730862,229.48934109997936,229.27821909997147,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,2,0,2,0,,,,,,,,1.9199171686914205,both,660.0,13.597819629662304,0.0002322393953121459,0,45,[],0.019771860097534955,None,['space'],231.40602400002535,231.40602400002535,0.22291856002993882,2.1428357287213595,231.62103849998675,231.40602400002535,[0.05657659994903952],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,3,0,3,0,,,,,,,,1.9199171686914205,both,741.0,10.735843235027158,0.00014259853466145524,0,46,[],0.019575559999793768,None,None,233.53931670007296,233.53931670007296,0.2226278600282967,2.1425450287197174,233.74253260006662,233.53931670007296,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,4,0,4,0,,,,,,,,1.9199171686914205,both,832.0,9.841567962085767,0.00012196158183464666,0,47,[],0.01205906004179269,None,None,235.67004820005968,235.67004820005968,0.2068814600352198,2.1267986287266405,235.88283050002065,235.67004820005968,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,5,0,5,0,,,,,,,,1.9199171686914205,both,934.0,7.3086466486157,9.783717812090349e-05,0,48,[],0.019596860045567155,None,['space'],237.8056636999827,237.8056636999827,0.225539360078983,2.1454565287704037,238.013494700077,237.8056636999827,[-1.7194674999918789],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,6,0,6,0,,,,,,,,1.9199171686914205,both,1048.0,7.250536775974366,0.00010613341664061727,0,49,[],0.011973359971307218,None,['space'],239.94060590001754,239.94060590001754,0.2109502600505948,2.1308674287420155,240.15359590004664,239.94060590001754,[-1.6949813000392169],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,7,0,7,0,,,,,,,,1.9199171686914205,both,1176.0,7.621610774799941,0.00012364087770292396,0,50,[],0.019494260079227388,None,"['space', 'space']",242.0775567999808,242.0775567999808,0.22273446002509445,2.142651628716515,242.28856710006949,242.0775567999808,"[-1.8802472000243142, 0.10378280002623796]",,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,8,0,8,0,,,,,,,,1.9199171686914205,both,1320.0,7.0,0.00011814034578168958,0,51,[],0.015400760108605027,None,['space'],244.20598440000322,244.20598440000322,0.21635076007805765,2.1362679287694784,244.4244936000323,244.20598440000322,[-0.13655029993969947],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,9,0,9,0,,,,,,,,1.9199171686914205,both,1482.0,9.220363785848468,0.00014092488415001393,0,52,[],0.019411860033869743,None,['space'],246.3468986999942,246.3468986999942,0.22119975998066366,2.1411169286720844,246.56232650007587,246.3468986999942,[-0.21344089997000992],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,10,0,10,0,,,,,,,,1.9199171686914205,both,1663.0,8.927736918495095,0.00016657047662199152,0,53,[],0.019378560013137758,None,['space'],248.4850155999884,248.4850155999884,0.22464366001076996,2.1445608287021907,248.69318559998646,248.4850155999884,[-0.19180369994137436],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,11,0,11,0,,,,,,,,1.9199171686914205,both,1867.0,8.41304109968997,0.00018125125235441742,0,54,[],0.019132860004901886,None,['space'],250.61768849997316,250.61768849997316,0.2372738600242883,2.157191028715709,250.84034110000357,250.61768849997316,[-0.1801745000993833],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,12,0,12,0,,,,,,,,1.9199171686914205,both,,,,1,54,[],0.01909525995142758,None,['space'],252.75787159998436,252.75787159998436,0.22425525996368378,2.1441724286551045,252.97046660003252,252.75787159998436,[-0.01619980006944388],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,13,0,13,0,,,,,,,,1.9199171686914205,both,2353.0,7.356413379216484,0.00019274996998589204,0,55,[],0.020235660020262003,None,['space'],254.89165600005072,254.89165600005072,0.22407766000833362,2.1439948286997543,255.10384019999765,254.89165600005072,[-0.1180744000012055],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
7,0,7,0,14,0,14,0,,,,,,,,1.9199171686914205,both,2641.0,7.0034369464092086,0.0001727481872053494,0,56,[],0.018604059936478734,None,['space'],257.027736500022,257.027736500022,0.2244725599884987,2.1443897286799194,257.24824390001595,257.027736500022,[0.0011631000088527799],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,0,0,0,0,,,,,,263.0923030000413,None,1.2702625701404038,time,6965.0,1.1804733162894674,0.00017202614048335966,0,44,[],0.02418776007834822,None,None,264.1169079000829,None,0.22708156006410718,1.497344130204511,264.3360742999939,None,,259.1679748999886,None,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333]",,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,1,0,1,0,,,,,,,,1.2702625701404038,time,7818.0,1.124522744701939,0.00020035192405175035,0,45,[],0.01901986007578671,None,['space'],265.60856690001674,265.60856690001674,0.22554266010411084,1.4958052302445146,265.8197432999732,265.60856690001674,[-0.7550716999685392],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,2,0,2,0,,,,,,,,1.2702625701404038,time,4925.0,1.0,0.0001655937853633201,0,46,[],0.011585159925743937,None,None,267.0860320000211,267.0860320000211,0.2088882599491626,1.4791508300895664,267.30652720003854,267.0860320000211,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,3,0,3,0,,,,,,,,1.2702625701404038,time,1305.0,7.303993095391844,0.00012321168333468067,0,47,[],0.018496360047720373,None,['space'],268.57773879996967,268.57773879996967,0.2223812600132078,1.4926438301536116,268.79940600006375,268.57773879996967,[-1.0996711000334471],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,4,0,4,0,,,,,,,,1.2702625701404038,time,2325.0,7.776890371397488,0.00020079083194925762,0,48,[],0.015018959995359182,None,['space'],270.06618049996905,270.06618049996905,0.21172875992488116,1.481991330065285,270.2853840000462,270.06618049996905,[-1.0841396000469103],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,5,0,5,0,,,,,,,,1.2702625701404038,time,1465.0,3.824868997142543,7.637596725863225e-05,0,49,[],0.018898459966294467,None,['space'],271.55850080004893,271.55850080004893,0.22023186006117612,1.49049443020158,271.77878990001045,271.55850080004893,[0.14331549999769777],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,6,0,6,0,,,,,,,,1.2702625701404038,time,1644.0,7.238987063898168,0.00013516466283276907,0,50,[],0.01882146007847041,None,None,273.0488194000209,273.0488194000209,0.2257377600762993,1.496000330216703,273.2565184000414,273.0488194000209,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,7,0,7,0,,,,,,,,1.2702625701404038,time,5528.0,0.8948944955391345,0.0001477388041634638,0,51,[],0.012387559982016683,None,['space'],274.5255149999866,274.5255149999866,0.20892145996913314,1.479184030109537,274.7483103000559,274.5255149999866,[-1.1600604999111965],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,8,0,8,0,,,,,,,,1.2702625701404038,time,3909.0,1.40377851074552,9.678642256952079e-05,0,52,[],0.018620960065163672,None,['space'],276.0196024000179,276.0196024000179,0.22292436007410288,1.4931869302145067,276.23510549997445,276.0196024000179,[-0.8301115999929607],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,9,0,9,0,,,,,,,,1.2702625701404038,time,3483.0,1.3961666348468322,8.791957740497885e-05,0,53,[],0.017577459919266403,None,None,277.50419330003206,277.50419330003206,0.2187914599198848,1.4890540300602886,277.72004919999745,277.50419330003206,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,10,0,10,0,,,,,,,,1.2702625701404038,time,,,,1,53,[],0.014487960026599467,None,['space'],278.99488170002587,278.99488170002587,0.21039546001702547,1.4806580301574293,279.2110149000073,278.99488170002587,[-1.1013880000682548],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
8,0,8,0,11,0,11,0,,,,,,,,1.2702625701404038,time,2071.0,5.080011699132626,0.00013709209581644252,0,54,[],0.019579460029490292,None,None,280.48411279998254,280.48411279998254,0.22329796000849456,1.4935605301488983,280.69823620002717,280.48411279998254,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,0,0,0,0,,,,,,285.19362829998136,None,2.1886483643130465,time,131.0,7.837656075419354,0.0016500821583182574,0,55,[],0.01967755996156484,None,None,286.20895860006567,None,0.21913005993701518,2.4077784242500617,286.42011170007754,None,,281.97496160003357,None,"[0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333]",,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,1,0,1,0,,,,,,,,2.1886483643130465,time,,,,1,55,[],0.0182703600730747,None,None,288.6162885000231,288.6162885000231,0.22401936003006995,2.4126677243431165,288.8263525000075,288.6162885000231,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,2,0,2,0,,,,,,,,2.1886483643130465,time,1867.0,7.042917151993224,0.00015480137667671148,0,56,[],0.01955476007424295,None,None,291.0101921000751,291.0101921000751,0.24249526008497924,2.431143624398026,291.2347279000096,291.0101921000751,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,3,0,3,0,,,,,,,,2.1886483643130465,time,2096.0,0.15487494308944427,7.832403120392556e-05,0,57,[],0.015643859980627894,None,"['space', 'space']",293.4221262000501,293.4221262000501,0.21504106000065804,2.4036894243137046,293.6431762999855,293.4221262000501,"[-1.880450600059703, 0.16754509997554123]",,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,4,0,4,0,,,,,,,,2.1886483643130465,time,147.0,3.937945344613544,0.0008290692184386759,0,58,[],0.01825215993449092,None,['space'],295.83397620008327,295.83397620008327,0.22332095995079726,2.411969324263844,296.0446553999791,295.83397620008327,[-0.03626229998189956],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,5,0,5,0,,,,,,,,2.1886483643130465,time,349.0,-0.8502937428249986,8.142067850879028e-05,0,59,[],0.013996060006320477,0.20802766003180295,None,298.2319263999816,298.2319263999816,0.20802766003180295,2.3966760243448495,298.44674260006286,298.2319263999816,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,6,0,6,0,,,,,,,,2.1886483643130465,time,660.0,1.075359053423492,5.4930412861811054e-05,0,60,[],0.014445660053752363,None,None,300.6306641000556,300.6306641000556,0.21894026012159884,2.4075886244346454,300.8487222000258,300.6306641000556,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,7,0,7,0,,,,,,,,2.1886483643130465,time,741.0,6.473477112401012,8.729648489029541e-05,0,61,[],0.018082259921357036,None,['space'],303.04131480003707,303.04131480003707,0.22193535999394953,2.410583724306996,303.2536863000132,303.04131480003707,[-1.3875444999430329],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,8,0,8,0,,,,,,,,2.1886483643130465,time,2353.0,0.1852887579567728,8.441858882412088e-05,0,62,[],0.01081486011389643,None,None,305.4432549000485,305.4432549000485,0.20642216014675796,2.3950705244598045,305.6583640000317,305.4432549000485,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,9,0,9,0,,,,,,,,2.1886483643130465,time,933.0,-5.0,2.3701663381124344e-05,0,63,[],0.01826416002586484,None,['space'],307.85335380001925,307.85335380001925,0.22094215999823064,2.409590524311277,308.06925940001383,307.85335380001925,[-1.543420400004834],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,10,0,10,0,,,,,,,,2.1886483643130465,time,1176.0,4.845944308335098,8.98211799728961e-05,0,64,[],0.013995760004036129,0.2088705600472167,None,310.2591270999983,310.2591270999983,0.2088705600472167,2.3975189243602633,310.47756700008176,310.2591270999983,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,11,0,11,0,,,,,,,,2.1886483643130465,time,2965.0,-0.38453794696217436,5.453052702165607e-05,0,65,[],0.013386160135269165,0.21072536008432508,['space'],312.6592151999939,312.6592151999939,0.21072536008432508,2.3993737243973716,312.8726560000796,312.6592151999939,[-1.181458399980329],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,12,0,12,0,,,,,,,,2.1886483643130465,time,185.0,7.568451792536632,0.0007650152949803188,0,66,[],0.01765656005591154,None,None,315.0601424999768,315.0601424999768,0.21956315997522324,2.40821152428827,315.2715292000212,315.0601424999768,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,13,0,13,0,,,,,,,,2.1886483643130465,time,233.0,-2.4476823713083125,0.0001514801376286474,0,67,[],0.017822059919126332,None,['space'],317.4625399999786,317.4625399999786,0.22408835997339338,2.41273672428644,317.6725113000721,317.4625399999786,[-1.8722972999094054],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
9,0,9,0,14,0,14,0,,,,,,,,2.1886483643130465,time,440.0,-3.371464546763118,5.0541050903567964e-05,0,68,[],0.017812959966249764,None,['space'],319.8639863000717,319.8639863000717,0.22208865999709815,2.4107370243101447,320.0672730000224,319.8639863000717,[-1.3302732000593096],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,0,0,0,0,,,,,,329.6568339000223,None,2.1659638037576654,time,,,,1,68,[],0.024532460025511682,None,['space'],330.6926287000533,None,0.22411346004810184,2.3900772638057672,330.90273089997936,None,[-3.6629379000514746],322.2614088000264,None,"[0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333]",,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,1,0,1,0,,,,,,,,2.1659638037576654,time,354.0,1.0,9.929457867117957e-05,0,69,[],0.01588326005730778,None,None,333.0633267000085,333.0633267000085,0.21490486001130193,2.3808686637689673,333.28373700007796,333.0633267000085,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,2,0,2,0,,,,,,,,2.1659638037576654,time,148.0,3.732606175821833,0.0007960171723564779,0,70,[],0.017282760003581643,None,None,335.449432500056,335.449432500056,0.2194175599142909,2.3853813636719563,335.6604271000251,335.449432500056,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,3,0,3,0,,,,,,,,2.1659638037576654,time,562.0,4.00050470354115,9.790878084112914e-05,0,71,[],0.014090060023590922,None,None,337.82252420007717,337.82252420007717,0.20889076008461416,2.3748545638422796,338.0389800000703,337.82252420007717,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,4,0,4,0,,,,,,,,2.1659638037576654,time,795.0,2.0815209414844382,4.904692832969449e-05,0,72,[],0.0133614600636065,0.20920286001637578,None,340.20547769998666,340.20547769998666,0.20920286001637578,2.375166663774041,340.4242320000194,340.20547769998666,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,5,0,5,0,,,,,,,,2.1659638037576654,time,397.0,1.9696404073037321,9.701703594521159e-05,0,73,[],0.017337860073894262,None,None,342.5877231999766,342.5877231999766,0.22123076010029763,2.387194563857963,342.79304780007806,342.5877231999766,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,6,0,6,0,,,,,,,,2.1659638037576654,time,1002.0,4.192307313863151,7.151700190954006e-05,0,74,[],0.013935259892605245,None,None,344.9630966000259,344.9630966000259,0.2112171599874273,2.3771809637450927,345.17910259997007,344.9630966000259,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,7,0,7,0,,,,,,,,2.1659638037576654,time,236.0,7.565273448741733,0.00046569424332990365,0,75,[],0.01418386003933847,0.2130421600304544,['space'],347.34555610001553,347.34555610001553,0.2130421600304544,2.37900596378812,347.5651043000398,347.34555610001553,[-1.5955268000252545],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,8,0,8,0,,,,,,,,2.1659638037576654,time,446.0,8.030941033448617,0.00018705697846634663,0,76,[],0.017192160012200475,None,['space'],349.7263300999766,349.7263300999766,0.23075385997071862,2.396717663728384,349.9445281000808,349.7263300999766,[-1.0161179000278935],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
10,0,10,0,9,0,9,0,,,,,,,,2.1659638037576654,time,187.0,6.891587665350402,0.0006915592107498395,0,77,[],0.013583160005509853,None,['space'],352.10507200006396,352.10507200006396,0.2115117599023506,2.377475563660016,352.3214597000042,352.10507200006396,[-0.7880153000587597],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,0,0,0,0,,,,,0.3333333333333333,357.2207904000534,None,1.0528450978169557,both,776.0,2.7761222737566182,5.431950864190517e-05,0,57,[],0.024253459880128503,None,None,358.25162750005256,None,0.2222501599462703,1.275095257763226,358.46336579998024,None,,354.49484780000057,None,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,1,0,1,0,,,,,,,,1.0528450978169557,both,,,,1,57,[],0.013424860080704093,None,None,359.5126428999938,359.5126428999938,0.20794686011504382,1.2607919579319995,359.72803220001515,359.5126428999938,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,2,0,2,0,,,,,,,,1.0528450978169557,both,1232.0,7.031398710168127,0.00012078127183733912,0,58,[],0.015307660098187625,None,None,360.7787952000508,360.7787952000508,0.21098816010635346,1.2638332579233091,360.9971416000044,360.7787952000508,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,3,0,3,0,,,,,,,,1.0528450978169557,both,1552.0,4.355171676184051,8.700258018956367e-05,0,59,[],0.01718985999468714,None,['space'],362.0540832000552,362.0540832000552,0.220334260025993,1.2731793578429487,362.26728869997896,362.0540832000552,[-0.9286815000232309],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,4,0,4,0,,,,,,,,1.0528450978169557,both,1955.0,6.335662294183123,0.00015093658786573974,0,60,[],0.017165360040962696,None,None,363.3228350999998,363.3228350999998,0.22491605998948216,1.2777611578064378,363.53918730001897,363.3228350999998,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,5,0,5,0,,,,,,,,1.0528450978169557,both,2463.0,4.837496871231089,0.00014848342502330326,0,61,[],0.016846759943291545,None,['space'],364.5945006000111,364.5945006000111,0.2207186600426212,1.2735637578595769,364.80216369999107,364.5945006000111,[-0.8771907999180257],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,6,0,6,0,,,,,,,,1.0528450978169557,both,3103.0,1.634927403776917,7.794463838985394e-05,0,62,[],0.01680926012340933,None,None,365.8633063000161,365.8633063000161,0.21965366008225828,1.272498757899214,366.07422279997263,365.8633063000161,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,7,0,7,0,,,,,,,,1.0528450978169557,both,3909.0,1.8233187699623352,0.00010157608047919646,0,63,[],0.015336760086938739,None,['space'],367.1315939000342,367.1315939000342,0.2135401600971818,1.2663852579141375,367.34251810004935,367.1315939000342,[-0.7900279000168666],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
