sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,break_txt.started,break_txt.stopped,,Audiogram_frequency,feedback.rt,Audiogram_time,Audiogram_both,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,4,0,4,0,,,,,,,,2.124054327528908,frequency,1587.0,6.85873473986507,0.00012258006968256726,0,38,[],0.01909247995354235,0.21484327991493046,None,232.7294773000758,232.7294773000758,0.21484327991493046,2.3388976074438386,232.9396001000423,232.7294773000758,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
6,0,6,0,5,0,5,0,,,,,,,,1.8866051079983466,frequency,2378.0,0.43916285978319847,8.750533879741589e-05,0,39,[],0.01964698010124266,None,None,235.05934570007958,235.05934570007958,0.2175175801385194,2.104122688136866,235.27937310002744,235.05934570007958,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
6,0,6,0,6,0,6,0,,,,,,,,1.1402603220571441,frequency,3563.0,-0.10405228435482261,7.536084635831864e-05,0,40,[],0.019483379903249443,None,None,237.16531210008543,237.16531210008543,0.21903987997211516,1.3593002020292593,237.37707930000033,237.16531210008543,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
6,0,6,0,7,0,7,0,,,,,,,,1.6303665579121176,frequency,,,,1,40,[],0.019921679981052876,0.21783277997747064,None,238.5195842999965,238.5195842999965,0.21783277997747064,1.8481993378895882,238.72477850003634,238.5195842999965,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
6,0,6,0,8,0,8,0,,,,,,,,2.7412866495926878,frequency,8000.0,2.0,0.0002285440948074376,0,41,[],0.017035780008882284,0.20705497998278588,None,240.3556543000741,240.3556543000741,0.20705497998278588,2.9483416295754736,240.56396660010796,240.3556543000741,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
7,0,7,0,0,0,0,0,,,,,,246.17618370009586,None,2.1242108082501545,frequency,140.0,4.828617203098538,0.0010272522956523826,0,42,[],0.023351280018687248,None,None,247.18255100003444,None,0.23143687995616347,2.355647688206318,247.3994507000316,None,243.3072414000053,None,0.3333333333333333,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
7,0,7,0,1,0,1,0,,,,,,,,2.3049098258359986,frequency,177.0,6.0,0.0006967609763950413,0,43,[],0.01905448001343757,None,None,249.52139340003487,249.52139340003487,0.21876547997817397,2.5236753058141725,249.7348894000752,249.52139340003487,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
7,0,7,0,2,0,2,0,,,,,,,,2.4902647669571705,frequency,223.0,4.392959742943374,0.00036544484730680776,0,44,[],0.019434779998846352,None,None,252.04242559999693,252.04242559999693,0.219803879968822,2.7100686469259925,252.2636760000605,252.04242559999693,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
7,0,7,0,3,0,3,0,,,,,,,,2.3920661337852636,frequency,281.0,5.78187453769158,0.0002619818410381969,0,45,[],0.0193846799666062,None,None,254.74707939999644,254.74707939999644,0.2196396798826754,2.611705813667939,254.96591650007758,254.74707939999644,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
7,0,7,0,4,0,4,0,,,,,,,,2.5169700378317024,frequency,,,,1,45,[],0.015996479894965887,0.20568767993245274,None,257.356713800109,257.356713800109,0.20568767993245274,2.722657717764155,257.5637722000247,257.356713800109,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
7,0,7,0,5,0,5,0,,,,,,,,2.9900485978023363,frequency,446.0,5.072814684571394,0.00013306615178610218,0,46,[],0.020379479974508286,None,None,260.0820432000328,260.0820432000328,0.2198784799547866,3.209927077757123,260.29319860006217,260.0820432000328,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
7,0,7,0,6,0,6,0,,,,,,,,1.0370331643857778,frequency,562.0,3.2704246160791905,9.001557052072951e-05,0,47,[],0.01912857999559492,None,None,263.28604060004,263.28604060004,0.21953518001828343,1.2565683444040612,263.50727130007,263.28604060004,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
7,0,7,0,7,0,7,0,,,,,,,,2.388152576281292,frequency,708.0,0.7071914009436121,4.808444222721747e-05,0,48,[],0.019215179956518114,None,None,264.54506720008794,264.54506720008794,0.21834997995756567,2.6065025562388575,264.7530128000071,264.54506720008794,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,0,0,0,0,,,,,,272.08134500007145,None,2.7740942784434495,frequency,168.0,1.361108216874966,0.00044678881611319183,0,49,[],0.02184278005734086,None,None,273.0927925000433,None,0.22197248006705195,2.9960667585105014,273.30555520008784,None,267.1476748000132,None,0.3333333333333333,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,1,0,1,0,,,,,,,,2.266404885995568,frequency,212.0,3.946482417754724,0.00038108103103829413,0,50,[],0.01493558008223772,0.2035606800345704,None,276.0775173000293,276.0775173000293,0.2035606800345704,2.4699655660301385,276.28273140010424,276.0775173000293,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,2,0,2,0,,,,,,,,1.1276657949948132,frequency,267.0,6.587531486799849,0.0003191087031098016,0,51,[],0.018639079993590713,0.2157903800252825,None,278.55426540004555,278.55426540004555,0.2157903800252825,1.3434561750200957,278.7658105000155,278.55426540004555,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,3,0,3,0,,,,,,,,1.0907314947705486,frequency,337.0,9.983002200806848,0.000293231992059041,0,52,[],0.019078679964877665,0.21746347995940596,None,279.89523130003363,279.89523130003363,0.21746347995940596,1.3081949747299546,280.1011159000918,279.89523130003363,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,4,0,4,0,,,,,,,,1.3795778846706561,frequency,425.0,6.251559110210091,0.000154610859593578,0,53,[],0.018834080081433058,None,None,281.1967797999969,281.1967797999969,0.21694568009115756,1.5965235647618137,281.407935300027,281.1967797999969,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,5,0,5,0,,,,,,,,1.2839819104753358,frequency,536.0,7.759064149955775,0.00016083048965726416,0,54,[],0.01881298003718257,None,None,282.79305370000657,282.79305370000657,0.2177659800508991,1.501747890526235,283.003666200093,282.79305370000657,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,6,0,6,0,,,,,,,,1.909029256305703,frequency,675.0,4.840600574712479,8.244076530984453e-05,0,55,[],0.012852280051447451,0.2026904800441116,None,284.2918099000817,284.2918099000817,0.2026904800441116,2.111719736349815,284.5008295000298,284.2918099000817,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,7,0,7,0,,,,,,,,1.2243352531613645,frequency,851.0,6.158709814817392,8.09115360341444e-05,0,56,[],0.018782179919071496,None,None,286.4176239001099,286.4176239001099,0.2185687799938023,1.4429040331551668,286.62755040009506,286.4176239001099,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,8,0,8,0,,,,,,,,1.1042195863916793,frequency,1072.0,10.0,0.0001488294249497533,0,57,[],0.014641180052421987,None,None,287.8564141000388,287.8564141000388,0.20510798005852848,1.3093275664502078,288.06571170000825,287.8564141000388,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,9,0,9,0,,,,,,,,2.5764376070279527,frequency,1351.0,8.97127753642372,0.00014607692977760227,0,58,[],0.014110779971815646,None,None,289.17488100007176,289.17488100007176,0.20658327999990433,2.783020887027857,289.38943090010434,289.17488100007176,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,10,0,10,0,,,,,,,,1.9584073852468304,frequency,1702.0,7.187085823292419,0.00014035000898009208,0,59,[],0.018510080059058964,None,None,291.9721091000829,291.9721091000829,0.21915858006104827,2.1775659653078785,292.1794329000404,291.9721091000829,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,11,0,11,0,,,,,,,,2.82016645408247,frequency,2144.0,3.253255205184619,0.00011344331552647611,0,60,[],0.01851078006438911,None,None,294.1439398000948,294.1439398000948,0.21613718010485172,3.0363036341873215,294.3557207999984,294.1439398000948,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,12,0,12,0,,,,,,,,2.6708362219488313,frequency,,,,1,60,[],0.018506879918277264,None,None,297.18024930008687,297.18024930008687,0.21655178000219166,2.887388001951023,297.38850700005423,297.18024930008687,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,13,0,13,0,,,,,,,,2.2323907428223544,frequency,3403.0,-0.08780978848790255,7.27214964626407e-05,0,61,[],0.019768280093558133,None,None,300.0641561000375,300.0641561000375,0.2191079801414162,2.4514987229637706,300.27860930003226,300.0641561000375,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
8,0,8,0,14,0,14,0,,,,,,,,2.2189482637750144,frequency,4288.0,3.102266556580301,0.0001482954239526555,0,62,[],0.01829128002282232,None,None,302.51401460007764,302.51401460007764,0.217336880043149,2.4362851438181634,302.7284771000268,302.51401460007764,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,0,0,0,0,,,,,,310.16736810002476,None,1.4545689939871462,frequency,2245.0,4.916238655046623,0.00014132461674332814,0,63,['frequency'],0.023589080083183944,None,None,311.1778601000551,None,0.23373538011219352,1.6883043740993398,311.38630390004255,None,304.95391480007675,None,0.16666666666666666,"{'estimation': [[125.0, 7.668409374896221], [133.9716828170366, 7.891998981043626], [138.50764110605618, 8.0], [143.5872943746293, 8.116841641288588], [153.89305166811442, 8.30003730536788], [164.93848884661162, 8.424156315109332], [176.77669529663666, 8.494376769502999], [189.46457081379947, 8.536281704761109], [203.0630990890584, 8.591566945618515], [217.63764082403074, 8.706711193296945], [233.25824788420132, 8.921132764757251], [237.02293937105586, 9.0], [249.99999999999937, 9.254415362909509], [267.94336563407256, 9.662211340304083], [282.04612848186116, 10.0], [287.1745887492579, 10.12336892565814], [307.78610333622805, 10.545348796948415], [329.87697769322244, 10.861538816686059], [350.5728981374788, 11.0], [353.55339059327247, 11.02031124736407], [365.0637949102013, 11.0], [378.9291416275985, 10.976822416281427], [406.12619817811606, 10.737267651834044], [435.2752816480601, 10.342147863406579], [455.3497988791583, 10.0], [466.5164957684015, 9.82442434821663], [499.9999999999975, 9.289578711441933], [519.6708237418887, 9.0], [535.8867312681438, 8.772329379952163], [574.3491774985143, 8.378756880212647], [615.5722066724546, 8.137746603142254], [659.7539553864424, 8.094644175348659], [707.1067811865431, 8.273769643287073], [757.8582832551941, 8.662654288077176], [788.7054700309536, 9.0], [812.2523963562301, 9.257567667481196], [870.5505632961181, 9.981558046242386], [871.9662393257358, 10.0], [933.0329915368008, 10.781964771633213], [951.380924873553, 11.0], [999.9999999999926, 11.572437066062236], [1044.7813874511155, 12.0], [1071.773462536285, 12.257695683286535], [1148.698354997026, 12.74515761769101], [1231.1444133449063, 12.984112791412063], [1319.5079107728848, 12.933342711707535], [1414.2135623730828, 12.593381374860336], [1512.7180212348867, 12.0], [1515.7165665103846, 11.982898583936281], [1624.5047927124563, 11.179902932325515], [1645.966632345382, 11.0], [1741.1011265922318, 10.247973132657242], [1772.3179458181069, 10.0], [1866.065983073597, 9.28076254511061], [1906.6286763106748, 9.0], [1999.9999999999802, 8.362222865421783], [2065.0499706303094, 8.0], [2143.5469250725646, 7.559306800551154], [2279.385201523655, 7.0], [2297.396709994046, 6.9230945331672045], [2462.2888266898062, 6.474559437740462], [2639.01582154576, 6.2059949881059895], [2828.427124746159, 6.090992557497483], [3031.4331330207615, 6.097399080722871], [3249.0095854249043, 6.182854999943586], [3482.2022531844596, 6.303856349564114], [3732.1319661471844, 6.423367002803692], [3999.999999999946, 6.5143059035471085], [4287.093850145118, 6.560522144011239], [4594.793419988076, 6.557092515851091], [4924.577653379601, 6.510000053153332], [5278.031643091506, 6.434306733166363], [5656.854249492303, 6.350924320520578], [6062.866266041508, 6.282752553982748], [6498.019170849792, 6.250712265119011], [6964.404506368894, 6.270057603373605], [7464.2639322943505, 6.347707623692758], [7999.999999999882, 6.481839082823289]], 'plus_line': [[125.0, 5.509655117850155], [133.9716828170366, 5.844268552956711], [139.16484128697115, 6.0], [143.5872943746293, 6.10940726413944], [153.89305166811442, 6.274219370460131], [164.93848884661162, 6.378039778140177], [176.77669529663666, 6.446710016688729], [189.46457081379947, 6.515920271119314], [203.0630990890585, 6.6281104571208616], [217.6376408240306, 6.82833952444768], [225.64470901995173, 7.0], [233.25824788420132, 7.131319609189367], [249.99999999999937, 7.487873164432983], [267.94336563407256, 7.943544491470697], [270.1015727961813, 8.0], [287.1745887492579, 8.367831872460613], [307.78610333622805, 8.74602747086382], [326.4734134103696, 9.0], [329.87697769322244, 9.040486480040267], [353.55339059327247, 9.151109517849761], [378.929141627598, 9.103580885534026], [392.71648555566367, 9.0], [406.12619817811606, 8.88725877478239], [435.2752816480601, 8.53694052428878], [466.5164957684015, 8.1306002697628], [475.2001128342706, 8.0], [499.9999999999981, 7.616567624714389], [535.8867312681438, 7.146898757991897], [549.097396620545, 7.0], [574.3491774985143, 6.687880165346879], [615.5722066724546, 6.399423894591713], [659.7539553864432, 6.31536756432053], [707.1067811865431, 6.450646638702572], [757.8582832551941, 6.822809281067876], [773.8013591852712, 7.0], [812.2523963562301, 7.372241064593502], [864.2205893762265, 8.0], [870.5505632961181, 8.073027279231415], [933.0329915368008, 8.804181908266866], [949.7544662002321, 9.0], [999.9999999999926, 9.54025672419086], [1048.1674635510485, 10.0], [1071.773462536285, 10.209184745879021], [1148.698354997026, 10.684332460965216], [1231.1444133449063, 10.963608758046103], [1319.5079107728832, 10.952691134950884], [1414.2135623730828, 10.642004673313687], [1515.7165665103846, 10.11068656623835], [1530.6830213252888, 10.0], [1624.5047927124563, 9.328798482478346], [1665.4451597539548, 9.0], [1741.1011265922318, 8.406479739665784], [1791.9918719038192, 8.0], [1866.065983073597, 7.416249698987196], [1923.07329007425, 7.0], [1999.9999999999802, 6.432885095334457], [2070.317909935252, 6.0], [2143.5469250725646, 5.529720320384378], [2255.111495332771, 5.0], [2297.3967099940432, 4.78131957756276], [2462.2888266898062, 4.225542873848462], [2580.406148910657, 4.0], [2639.01582154576, 3.872714836786347], [2828.427124746162, 3.7119135800663363], [3031.4331330207615, 3.7273505082445366], [3249.0095854249043, 3.8641621122585628], [3403.988746695312, 4.0], [3482.2022531844555, 4.055992366421432], [3732.1319661471844, 4.217747969531562], [3999.9999999999504, 4.322593539657896], [4287.093850145118, 4.345484839086925], [4594.7934199880865, 4.28897150992209], [4924.577653379601, 4.179657398776346], [5278.031643091506, 4.054661331317948], [5472.658964152379, 4.0], [5656.854249492303, 3.940942868737171], [6062.866266041508, 3.8744008727338994], [6498.019170849792, 3.875167020838779], [6964.404506368894, 3.935549041254598], [7297.280586277372, 4.0], [7464.2639322943505, 4.026480849089051], [7999.999999999882, 4.107328567468171]], 'minus_line': [[125.0, 9.883419265651312], [133.65266502803885, 10.0], [133.9716828170366, 10.00483995158383], [143.5872943746293, 10.221476002729915], [153.89305166811442, 10.42630909669631], [164.93848884661162, 10.571035714955997], [176.77669529663666, 10.640058181690254], [189.46457081379947, 10.648829619441598], [203.0630990890585, 10.639878946709183], [217.6376408240306, 10.670850562623851], [233.25824788420132, 10.794673119733199], [246.8410929515606, 11.0], [249.99999999999937, 11.054632691413467], [267.94336563407256, 11.476396546532836], [287.1745887492579, 11.92526939799794], [290.4741099600566, 12.000000000000002], [307.78610333622805, 12.429101074926717], [329.87697769322244, 12.791098111857803], [353.55339059327247, 12.976825723080509], [378.929141627598, 12.945266305199075], [406.12619817811606, 12.687251537713573], [435.2752816480601, 12.208813766928788], [444.79256595676037, 12.0], [466.5164957684015, 11.610099568607318], [497.9885555793083, 11.0], [499.9999999999975, 10.96576945759037], [535.8867312681438, 10.467038193844125], [574.3491774985143, 10.062040304149964], [585.5186787055421, 10.0], [615.5722066724538, 9.866475327424796], [659.7539553864432, 9.873030293844732], [688.3119054645076, 10.0], [707.1067811865431, 10.099846072349404], [757.8582832551941, 10.555472345980244], [796.8073888753288, 11.0], [812.2523963562301, 11.194580158359129], [870.5505632961181, 11.976787884344008], [872.2132609357134, 12.000000000000002], [933.0329915368008, 12.865994234683331], [943.5834801717633, 13.000000000000002], [999.9999999999926, 13.73379279830303], [1026.5093673299702, 14.0], [1071.773462536285, 14.475599225487283], [1148.6983549970246, 14.962629644414918], [1162.5757734466388, 14.999999999999998], [1231.1444133449063, 15.20714779150986], [1319.5079107728848, 15.103910186880727], [1340.3297771566395, 15.0], [1414.2135623730828, 14.7027758550211], [1515.5615151100533, 14.0], [1515.7165665103846, 13.999042860415564], [1624.5047927124563, 13.138701788228177], [1640.1237003108592, 13.0], [1741.1011265922318, 12.16482894926365], [1761.3791311813793, 12.0], [1866.065983073597, 11.195158885986435], [1894.7059575723947, 11.0], [1999.9999999999802, 10.325677178070965], [2062.565175535815, 10.0], [2143.5469250725646, 9.605594121297065], [2297.396709994046, 9.062418789754789], [2324.8352481141583, 9.0], [2462.2888266898062, 8.727404324013435], [2639.01582154576, 8.546780495019362], [2828.427124746159, 8.477081780021905], [3031.4331330207615, 8.483410939930277], [3249.0095854249043, 8.532561780118941], [3482.2022531844596, 8.600581583663478], [3732.1319661471844, 8.674412838661988], [3999.9999999999504, 8.74749032858862], [4287.093850145118, 8.812479190614285], [4594.793419988081, 8.857266251321326], [4924.577653379601, 8.868479683724058], [5278.031643091506, 8.83948714026706], [5656.854249492303, 8.776185472088114], [6062.866266041508, 8.697873774455076], [6498.019170849792, 8.635086403978098], [6964.4045063688845, 8.625738963824709], [7464.26393229436, 8.707128341151265], [7999.999999999882, 8.903289852227777]]}",,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,1,0,1,0,,,,,,,,1.7297558703600073,frequency,2520.0,4.434057282415101,0.0001410402129855346,0,64,['frequency'],0.013196679996326566,0.2038340800208971,None,312.83540030010045,312.83540030010045,0.2038340800208971,1.9335899503809044,313.0424606000306,312.83540030010045,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,2,0,2,0,,,,,,,,1.4236845936883231,frequency,,,,1,64,['frequency'],0.01372327993158251,0.2055509799392894,None,314.7687584999949,314.7687584999949,0.2055509799392894,1.6292355736276125,314.981874100049,314.7687584999949,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,3,0,3,0,,,,,,,,2.4420192580702835,frequency,3175.0,4.288584407063857,0.00011380252700354931,0,65,['frequency'],0.0153988798847422,0.20545287989079952,None,316.40209210000467,316.40209210000467,0.20545287989079952,2.647472137961083,316.6087785999989,316.40209210000467,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,4,0,4,0,,,,,,,,1.8032629656017163,frequency,3564.0,-0.9482554894990534,6.839676368967827e-05,0,66,['frequency'],0.014424680033698678,None,None,319.0545305000851,319.0545305000851,0.20615928003098816,2.009422245632704,319.2653679000214,319.0545305000851,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,5,0,5,0,,,,,,,,1.5304603198740554,frequency,4000.0,5.034932791751134,0.00014987066830487458,0,67,['frequency'],0.016050180071033537,None,None,321.07234930002596,321.07234930002596,0.21024998009670526,1.7407102999707607,321.28355900000315,321.07234930002596,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,6,0,6,0,,,,,,,,1.8307472132702451,frequency,4490.0,2.7338315362917416,0.00016117668619544564,0,68,['frequency'],0.01750767999328673,None,None,322.8231445000274,322.8231445000274,0.2175761800026521,2.0483233932728973,323.0366915001068,322.8231445000274,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,7,0,7,0,,,,,,,,2.496648755125303,frequency,5040.0,3.6488631238090403,0.0002302495774804134,0,69,['frequency'],0.017515979940071702,None,None,324.87572770006955,324.87572770006955,0.2172244800021872,2.7138732351274903,325.084888100042,324.87572770006955,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,8,0,8,0,,,,,,,,2.087723127784175,frequency,5657.0,6.0,0.000256427743406346,0,70,['frequency'],0.010859080008231103,0.20241308002732694,None,327.5885400000261,327.5885400000261,0.20241308002732694,2.2901362078115017,327.80495100002736,327.5885400000261,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,9,0,9,0,,,,,,,,2.715287087768742,frequency,6350.0,5.034611916269288,0.00023481956240860758,0,71,['frequency'],0.0169595800107345,None,None,329.89192730002105,329.89192730002105,0.21587647998239845,2.9311635677511405,330.1077618000563,329.89192730002105,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
9,0,9,0,10,0,10,0,,,,,,,,1.742455881448482,frequency,7128.0,4.881076597200991,0.00027207221538389745,0,72,['frequency'],0.017074680072255433,None,None,332.8292614000384,332.8292614000384,0.2163300800602883,1.9587859615087704,333.04340250010137,332.8292614000384,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,0,0,0,0,,,,,"[0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",338.99783540004864,None,2.6947296979544957,time,2325.0,1.128656105985582,9.339683642780695e-05,0,38,['frequency'],0.02369038003962487,None,None,340.0105084000388,None,0.23824217997025698,2.9329718779247527,340.2246640000958,None,334.7870049000485,None,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,1,0,1,0,,,,,,,,2.6947296979544957,time,1644.0,6.866663314390024,0.0001294932044012297,0,39,['frequency'],0.011410180013626814,None,None,342.9209659000626,342.9209659000626,0.21354368003085256,2.9082733779853482,343.13309470005333,342.9209659000626,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,2,0,2,0,,,,,,,,2.6947296979544957,time,1465.0,6.668338699957738,0.00010595713542170281,0,40,['frequency'],0.014692579861730337,0.20730157988145947,None,345.83245470002294,345.83245470002294,0.20730157988145947,2.902031277835955,346.03648650005925,345.83245470002294,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,3,0,3,0,,,,,,,,2.6947296979544957,time,4925.0,3.0,0.00020847022442907278,0,41,['frequency'],0.017082879901863635,None,None,348.7350079000462,348.7350079000462,0.2147408799501136,2.9094705779046093,348.94445960002486,348.7350079000462,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,4,0,4,0,,,,,,,,2.6947296979544957,time,4388.0,1.4165712056853854,0.00013023522091503483,0,42,['frequency'],0.013219480053521693,None,['space'],351.6427693000296,351.6427693000296,0.204596980009228,2.8993266779637237,351.8546109000454,351.6427693000296,,,,,[-2.469301600009203],,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,5,0,5,0,,,,,,,,2.6947296979544957,time,3483.0,-1.1116738035095548,6.58708958642481e-05,0,43,['frequency'],0.01693258003797382,None,None,354.5565273000393,354.5565273000393,0.21621227997820824,2.910941977932704,354.7659150999971,354.5565273000393,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,6,0,6,0,,,,,,,,2.6947296979544957,time,3909.0,-1.0150632547442597,7.326091684043617e-05,0,44,['frequency'],0.013164379983209074,0.20299878006335348,None,357.46499290002976,357.46499290002976,0.20299878006335348,2.897728478017849,357.6729824000504,357.46499290002976,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,7,0,7,0,,,,,,,,2.6947296979544957,time,1305.0,5.800854343056981,0.00010363225620278619,0,45,['frequency'],0.009406480006873608,0.20041667995974422,None,360.3750381000573,360.3750381000573,0.20041667995974422,2.89514637791424,360.5858535000589,360.3750381000573,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,8,0,8,0,,,,,,,,2.6947296979544957,time,,,,1,45,['frequency'],0.01338268001563847,0.2041680800030008,None,363.2853951000143,363.2853951000143,0.2041680800030008,2.8988977779574965,363.49259420007,363.2853951000143,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
10,0,10,0,9,0,9,0,,,,,,,,2.6947296979544957,time,2071.0,3.0,0.0001078976114840773,0,46,['frequency'],0.014377379906363785,0.2049852799391374,None,366.1902625000803,366.1902625000803,0.2049852799391374,2.899714977893633,366.3917494000634,366.1902625000803,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
