frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,left,1000,-5,2.4772509540239506e-05,1,1,1,5,233.0284210666471,None,232.9836771999835,233.30908539998927,233.99896579998313,234.3195088999928,235.0045033999777,235.32437069999287,up,0,2.7440555000212044,233.03995839998242,None,235.55287289997796,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,right,1000,0,4.405244365040069e-05,1,1,1,5,239.3455993666469,239.56925629999023,237.28821109997807,237.60933429998113,238.29308119998313,238.61046799999895,239.30107689998113,239.6239280999871,right,1,2.647099999972852,237.34432380000362,None,239.8515003999928,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,right,1000,0,4.405244365040069e-05,1,1,1,5,243.57284536667092,None,241.51386659999844,241.83139779997873,242.51636789998156,242.84246899999562,243.52697779997834,243.85538480000105,right,1,2.514069600001676,241.57314860000042,None,244.08605189999798,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,left,1000,-10,1.3930605843148848e-05,-1,2,-1,-5.0,245.6471337666483,245.8743903999857,245.6014809999906,245.9282014000055,246.6169879999943,246.94097799999872,247.6222732999886,247.9431704999879,left,1,2.6704467000090517,245.65815020000446,None,248.17387929998222,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,up,1000,-10,1.3930605843148848e-05,-1,2,-1,-5.0,250.87278726665343,None,249.84445049997885,250.16479399998207,250.85612059998675,251.19031409997842,251.84879950000322,252.1717869999993,up,1,2.7011074000038207,249.89855969999917,None,252.40550079999957,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,right,1000,-15.0,7.833755350540743e-06,-1,2,-1,-5.0,256.1528439666474,None,254.10272039999836,254.42593239998678,255.11145480000414,255.42729829999735,256.10793269998976,256.4353740999941,left,0,2.838964800001122,254.16074520000257,None,256.6646116999909,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,left,1000,-12.5,1.0446480654270193e-05,1,3,1,2.5,258.549882366646,None,258.5042973999807,258.83533249999164,259.5302536999807,259.8511888999783,260.50753289999557,260.83300729998155,up,0,2.659687999985181,258.563819300005,None,261.06726670000353,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,right,1000,-10.0,1.3930605843148848e-05,1,3,1,2.5,264.7860184666681,265.014225299994,262.7250725000049,263.0498231999809,263.73450089999824,264.054130399978,264.7395624999772,265.0765462999989,right,1,2.8128060000017285,262.7796704999928,None,265.28568489997997,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,up,1000,-10.0,1.3930605843148848e-05,1,3,1,2.5,268.1410561666455,None,267.10563269999693,267.4249353999912,268.0953434999974,268.4209950999939,269.1098515999911,269.4410753999837,right,0,2.92521429999033,267.1634192999918,None,269.67971939998097,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,left,1000,-7.5,1.8576761454858622e-05,1,3,1,2.5,271.63910506666093,None,271.5940810999891,271.9182106999797,None,None,None,None,left,1,0.8849311000085436,271.6505582999962,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
