sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,0,0,0,0,,,,,,233.1388943999773,None,2.4620271186921263,time,1382.0,1.4985484235451358,6.08792867383665e-05,0,42,[],0.02442569995764643,None,None,234.14791659999173,None,0.23398600006476045,2.6960131187568868,234.36402939993422,None,,228.6022096000379,None,"[0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]",,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
6,0,6,0,1,0,1,0,,,,,,,,2.4620271186921263,time,2609.0,-2.160331090622865,6.169923373921443e-05,0,43,[],0.015724700060673058,None,['space'],236.81849330000114,236.81849330000114,0.21095900004729629,2.6729861187394226,237.0354658999713,236.81849330000114,[-2.383847099961713],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
6,0,6,0,2,0,2,0,,,,,,,,2.4620271186921263,time,4925.0,1.0,0.0001655937853633201,0,44,[],0.008823500131256878,None,['space'],239.5073706000112,239.5073706000112,0.21391290007159114,2.6759400187637175,239.72405279998202,239.5073706000112,[-2.2881034000311047],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
6,0,6,0,3,0,3,0,,,,,,,,2.4620271186921263,time,3287.0,-3.5510798470924527,4.7455979144849644e-05,0,45,[],0.019932900089770555,None,['space'],242.18855469999835,242.18855469999835,0.2213793999981135,2.68340651869024,242.40603900002316,242.18855469999835,[-2.394167699967511],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
6,0,6,0,4,0,4,0,,,,,,,,2.4620271186921263,time,,,,1,45,[],0.020193399977870286,None,None,244.86811329994816,244.86811329994816,0.2232437999919057,2.685270918684032,245.09119409997948,244.86811329994816,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
6,0,6,0,5,0,5,0,,,,,,,,2.4620271186921263,time,652.0,2.5499862146994237,6.603540895036096e-05,0,46,[],0.01761190011166036,None,['space'],247.54564339993522,247.54564339993522,0.21395320014562458,2.675980318837751,247.7676647999324,247.54564339993522,[-0.6630952999694273],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
6,0,6,0,6,0,6,0,,,,,,,,2.4620271186921263,time,435.0,1.0785246533761528,8.4650650981084e-05,0,47,[],0.019983000005595386,None,['space'],250.2302051000297,250.2302051000297,0.22227709996514022,2.6843042186572665,250.44607139995787,250.2302051000297,[-2.2596163999987766],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
6,0,6,0,7,0,7,0,,,,,,,,2.4620271186921263,time,922.0,1.7244159605923264,5.10230215523965e-05,0,48,[],0.019482000032439828,None,['space'],252.9108948999783,252.9108948999783,0.22307130007538944,2.6850984187675158,253.1283450999763,252.9108948999783,[-2.348373100045137],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
6,0,6,0,8,0,8,0,,,,,,,,2.4620271186921263,time,5528.0,-5.265114529180391,7.269325707371905e-05,0,49,[],0.01643339986912906,None,['space'],255.58726379997097,255.58726379997097,0.21346439991611987,2.675491518608246,255.80390359996818,255.58726379997097,[-2.2076321999775246],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
6,0,6,0,9,0,9,0,,,,,,,,2.4620271186921263,time,2071.0,-0.8561012731793383,6.921604294360593e-05,0,50,[],0.01618139981292188,0.2086695998441428,['space'],258.3202083000215,258.3202083000215,0.2086695998441428,2.670696718536269,258.5363926999271,258.3202083000215,[-2.3819120000116527],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,0,0,0,0,,,,,,265.09373690001667,None,2.4790282505771217,none,1955.0,-0.6178676358031074,6.778257002912557e-05,0,46,[],0.023934700060635805,None,None,266.1012798999436,None,0.2416537000099197,2.7206819505870414,266.3190508999396,None,,261.0007971000159,None,"[0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]",,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,1,0,1,0,,,,,,,,1.1003396400176286,none,3103.0,-0.25778052639736204,6.268315537160893e-05,0,47,[],0.01908879994880408,None,None,268.7950746000279,268.7950746000279,0.22001080005429685,1.3203504400719255,269.0105834000278,268.7950746000279,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,2,0,2,0,,,,,,,,1.715460456221448,none,2463.0,-2.2849419259297004,6.539673057484888e-05,0,48,[],0.015027299872599542,0.20893639989662915,['space'],270.1052499000216,270.1052499000216,0.20893639989662915,1.924396856118077,270.3183341999538,270.1052499000216,[-0.9184532000217587],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,3,0,3,0,,,,,,,,1.7836018588979763,none,1742.0,-0.03627960739628966,6.289901289288771e-05,0,49,[],0.019353199866600335,None,['space'],272.029985900037,272.029985900037,0.2209063998889178,2.004508258786894,272.2524163000053,272.029985900037,[-1.402946799993515],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,4,0,4,0,,,,,,,,1.7120414226633909,none,4388.0,-3.0691066149662083,7.770421189460416e-05,0,50,[],0.01941210008226335,None,None,274.03168549994007,274.03168549994007,0.22494129999540746,1.9369827226587983,274.2459697999293,274.03168549994007,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,5,0,5,0,,,,,,,,1.8668774246192552,none,,,,1,50,[],0.0198443999979645,None,['space'],275.95329670002684,275.95329670002684,0.22368509997613728,2.0905625245953923,276.1588095999323,275.95329670002684,[-1.423182100057602],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,6,0,6,0,,,,,,,,1.1321786303991825,none,3909.0,-4.793526010737333,4.741865285015005e-05,0,51,[],0.01813019998371601,None,None,278.0269559000153,278.0269559000153,0.21719910006504506,1.3493777304642276,278.2426664000377,278.0269559000153,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,7,0,7,0,,,,,,,,1.2435209132144647,none,4925.0,0.0,0.00014758561655417712,0,52,[],0.01918079995084554,None,['space'],279.37713639996946,279.37713639996946,0.22174469998572022,1.465265613200185,279.5939323999919,279.37713639996946,[-0.8302072000224143],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,8,0,8,0,,,,,,,,2.099926829411433,none,6205.0,-6.301766059189514,6.076622054338458e-05,0,53,[],0.019497700035572052,None,['space'],280.83968580001965,280.83968580001965,0.2226483999984339,2.3225752294098667,281.06012239994016,280.83968580001965,[-1.1081551000243053],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
7,0,7,0,9,0,9,0,,,,,,,,2.0809894845085704,none,1036.0,1.325897943778282,5.30715345963385e-05,0,54,[],0.012373999925330281,None,None,283.157010099967,283.157010099967,0.20891769987065345,2.289907184379224,283.37189850001596,283.157010099967,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
8,0,8,0,0,0,0,0,,,,,,289.0360704000341,None,1.8833280060648276,none,357.0,-2.8251226951900597,6.336222291524966e-05,0,55,[],0.01995109999552369,None,None,290.04468579997774,None,0.22197990003041923,2.1053079060952467,290.2689920000266,None,,285.4547688999446,None,"[0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334]",,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
8,0,8,0,1,0,1,0,,,,,,,,2.2255544009269626,none,,,,1,55,[],0.015299199963919818,None,None,292.14399809995666,292.14399809995666,0.21009770000819117,2.4356521009351537,292.3623362999642,292.14399809995666,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
8,0,8,0,2,0,2,0,,,,,,,,2.5932831972897947,none,401.0,-6.011435835843814,3.829201698450135e-05,0,56,[],0.02042560011614114,None,None,294.58909689995926,294.58909689995926,0.2242201000917703,2.817503297381565,294.8035218999721,294.58909689995926,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
8,0,8,0,3,0,3,0,,,,,,,,1.5676069674297146,none,238.0,-7.4806531281715465,8.072067677210202e-05,0,57,[],0.010816300055012107,0.2056880999589339,None,297.4002431000117,297.4002431000117,0.2056880999589339,1.7732950673886485,297.61363869998604,297.4002431000117,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
8,0,8,0,4,0,4,0,,,,,,,,2.5166664116780586,none,505.0,-3.175995023885261,4.902332277672345e-05,0,58,[],0.019227399956434965,None,None,299.1788319000043,299.1788319000043,0.22203910001553595,2.7387055116935946,299.38871440000366,299.1788319000043,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
8,0,8,0,5,0,5,0,,,,,,,,2.5363317475887195,none,150.0,1.9566121738800835,0.0006265135017192143,0,59,[],0.012423600070178509,0.20747950009535998,['space'],301.9103861999465,301.9103861999465,0.20747950009535998,2.7438112476840795,302.1223436000291,301.9103861999465,[-2.131659199949354],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
8,0,8,0,6,0,6,0,,,,,,,,2.306545630442754,none,850.0,-3.5665764613825885,2.6389795299012164e-05,0,60,[],0.014985400019213557,0.20942029997240752,None,304.65804639994167,304.65804639994167,0.20942029997240752,2.5159659304151614,304.87468110001646,304.65804639994167,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
8,0,8,0,7,0,7,0,,,,,,,,1.945428087160602,none,189.0,-8.0,0.0001216233232399187,0,61,[],0.015475700027309358,None,['space'],307.175563900033,307.175563900033,0.2104679000331089,2.155895987193711,307.3899349999847,307.175563900033,[-1.8602169000077993],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
9,0,9,0,0,0,0,0,,,,,,336.6613136000233,None,1.3318524064315076,none,,,,1,61,[],0.024009499931707978,None,None,337.6725274999626,None,0.2442255999194458,1.5760780063509534,337.8941705999896,None,,309.33639870001934,None,"[0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333]",,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
9,0,9,0,1,0,1,0,,,,,,,,2.065972882667262,none,2828.0,-2.981240109160999,4.647958347957586e-05,0,62,[],0.010686500114388764,0.19785670016426593,['space'],339.22495770000387,339.22495770000387,0.19785670016426593,2.263829582831528,339.4289021999575,339.22495770000387,[-0.11820530006662011],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
9,0,9,0,2,0,2,0,,,,,,,,1.4459700905514759,none,1189.0,-1.6873730761143348,4.278404573499345e-05,0,63,[],0.01511979999486357,0.20965019997674972,None,341.4962136000395,341.4962136000395,0.20965019997674972,1.6556202905282256,341.7094769999385,341.4962136000395,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
9,0,9,0,3,0,3,0,,,,,,,,2.9586247049650476,none,3174.0,-3.4645405822965945,4.659999642501634e-05,0,64,[],0.018904500058852136,None,None,343.1603755999822,343.1603755999822,0.21955859998706728,3.178183304952115,343.36753899999894,343.1603755999822,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
9,0,9,0,4,0,4,0,,,,,,,,1.8111560580725499,none,944.0,1.8144149463916603,5.2324986763500326e-05,0,65,[],0.018988499999977648,None,['space'],346.33261689997744,346.33261689997744,0.22458489995915443,2.0357409580317043,346.54174769995734,346.33261689997744,[-2.7947210000129417],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
9,0,9,0,5,0,5,0,,,,,,,,1.9707018210294582,none,8000.0,-3.0,0.00012851978913844324,0,66,[],0.018170899944379926,None,['space'],348.3503873000154,348.3503873000154,0.2231482999632135,2.1938501209926717,348.571882499964,348.3503873000154,[-1.69108029990457],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
9,0,9,0,6,0,6,0,,,,,,,,1.6152142986004805,none,3563.0,-4.374304560975087,4.609280662393477e-05,0,67,[],0.014622699934989214,None,['space'],350.5385148000205,350.5385148000205,0.20998119993600994,1.8251954985364904,350.75414059998,350.5385148000205,[-1.8476078000385314],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
9,0,9,0,7,0,7,0,,,,,,,,1.0581068445457982,none,1887.0,-1.409353534665532,5.9268533082812175e-05,0,68,[],0.01489760004915297,0.21131929999683052,None,352.3733467999846,352.3733467999846,0.21131929999683052,1.2694261445426287,352.5883290999336,352.3733467999846,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
9,0,9,0,8,0,8,0,,,,,,,,1.233187550883295,none,5339.0,-5.78336194590543,7.206414429340334e-05,0,69,[],0.011893400107510388,None,['space'],353.64791629998945,353.64791629998945,0.2097790000261739,1.442966550909469,353.86664200003725,353.64791629998945,[-0.8768551000393927],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
10,0,10,0,0,0,0,0,,,,,,357.2045445999829,None,2.021474369189969,time,3999.0,-2.7868833488557283,6.088846210959516e-05,0,51,[],0.02415419986937195,None,['space'],358.2315360000357,None,0.21712899988051504,2.238603369070484,358.4374781999504,None,[-1.8927298999624327],355.10164280002937,None,"[0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334]",,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
10,0,10,0,1,0,1,0,,,,,,,,2.021474369189969,time,3174.0,-1.9983029340281218,5.516933712072828e-05,0,52,[],0.018147600116208196,None,['space'],360.46181989996694,360.46181989996694,0.220456900075078,2.241931269265047,360.67099030001555,360.46181989996694,[-1.659043199964799],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
10,0,10,0,2,0,2,0,,,,,,,,2.021474369189969,time,2828.0,-2.391662174291248,4.9744048057889614e-05,0,53,[],0.015875100041739643,None,"['space', 'space']",362.6992130000144,362.6992130000144,0.2146684000035748,2.2361427691935436,362.91941880004015,362.6992130000144,"[-1.8964932999806479, -0.008986199973151088]",,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
10,0,10,0,3,0,3,0,,,,,,,,2.021474369189969,time,5656.0,-1.648893619626178,0.00010632733423949149,0,54,[],0.011209500022232533,0.20785579993389547,None,364.9440361999441,364.9440361999441,0.20785579993389547,2.2293301691238643,365.1534540000139,364.9440361999441,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
10,0,10,0,4,0,4,0,,,,,,,,2.021474369189969,time,8000.0,-1.0,0.00016179682846481421,0,55,[],0.018479300080798566,None,['space'],367.18094759993255,367.18094759993255,0.221140900044702,2.242615269234671,367.39452179998625,367.18094759993255,[-1.9460203000344336],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
10,0,10,0,5,0,5,0,,,,,,,,2.021474369189969,time,6349.0,-1.8140450181153636,0.0001067090672766285,0,56,[],0.018252399866469204,None,['space'],369.4230347999837,369.4230347999837,0.219724899972789,2.241199269162758,369.63629509997554,369.4230347999837,[-1.9161944999359548],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
10,0,10,0,6,0,6,0,,,,,,,,2.021474369189969,time,7127.0,-2.2405761822464223,0.00011981651177369213,0,57,[],0.014468200039118528,None,"['space', 'space']",371.659469599952,371.659469599952,0.21128970000427216,2.232764069194241,371.8792124999454,371.659469599952,"[-1.976403999957256, 0.1997870000777766]",,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
10,0,10,0,7,0,7,0,,,,,,,,2.021474369189969,time,,,,1,57,[],0.011219599982723594,0.20580240001436323,None,373.90372439997736,373.90372439997736,0.20580240001436323,2.227276769204332,374.1196816000156,373.90372439997736,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
10,0,10,0,8,0,8,0,,,,,,,,2.021474369189969,time,2245.0,-1.7768150435977181,6.539810006326089e-05,0,58,[],0.014329400029964745,None,['space'],376.13720400002785,376.13720400002785,0.20930450002197176,2.2307788692119406,376.35615300002974,376.13720400002785,[-1.9107095000799745],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
11,0,11,0,0,0,0,0,,,,,0.3333333333333333,381.84161180001684,None,2.1478345323111476,both,792.0,2.8936019357988676,5.404407357960328e-05,0,35,[],0.024511300143785775,None,None,382.8688313999446,None,0.23523180012125522,2.383066332432403,383.08299100003205,None,,378.38187029992696,None,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
11,0,11,0,1,0,1,0,,,,,,,,2.1478345323111476,both,629.0,7.25798376299577,0.00011835628809646891,0,36,[],0.01517630007583648,0.2126686000265181,None,385.2230314000044,385.2230314000044,0.2126686000265181,2.3605031323376657,385.43863210000563,385.2230314000044,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
11,0,11,0,2,0,2,0,,,,,,,,2.1478345323111476,both,,,,1,36,[],0.011106800055131316,None,['space'],387.5849341999274,387.5849341999274,0.20870009995996952,2.356534632271117,387.8028191999765,387.5849341999274,[-1.9825773000484332],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
11,0,11,0,3,0,3,0,,,,,,,,2.1478345323111476,both,396.0,6.235293164675333,0.00015906921313662274,0,37,[],0.018923399969935417,None,None,389.954815999954,389.954815999954,0.21999439992941916,2.367828932240567,390.16899259993806,389.954815999954,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
11,0,11,0,4,0,4,0,,,,,,,,2.1478345323111476,both,314.0,3.879549699972616,0.00015580733245666544,0,38,[],0.013752499944530427,None,['space'],392.31677919998765,392.31677919998765,0.20848139992449433,2.356315932235642,392.5312473999802,392.31677919998765,[-1.9779151999391615],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
11,0,11,0,5,0,5,0,,,,,,,,2.1478345323111476,both,249.0,5.251225645311851,0.0003101573801547188,0,39,[],0.0149712999118492,0.21257589990273118,['space'],394.6830454999581,394.6830454999581,0.21257589990273118,2.360410432213879,394.8974548999686,394.6830454999581,[-1.7523260000161827],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
11,0,11,0,6,0,6,0,,,,,,,,2.1478345323111476,both,198.0,7.848470978907342,0.0006732097141773597,0,40,[],0.010671800002455711,0.20534540002699941,['space'],397.0449669000227,397.0449669000227,0.20534540002699941,2.353179932338147,397.25551849999465,397.0449669000227,[-2.0826823000097647],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
11,0,11,0,7,0,7,0,,,,,,,,2.1478345323111476,both,157.0,8.579692915064399,0.0011756821827471641,0,41,[],0.015410399879328907,None,"['space', 'space']",399.4051454999717,399.4051454999717,0.21436239988543093,2.3621969321965786,399.6214237000095,399.4051454999717,"[-2.122113800025545, -0.010538400034420192]",,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
11,0,11,0,8,0,8,0,,,,,,,,2.1478345323111476,both,125.0,8.0,0.0018153902738505074,0,42,[],0.01786520006135106,None,['space'],401.7728672999656,401.7728672999656,0.2212895000120625,2.36912403232321,401.9843752000015,401.7728672999656,[0.06903130002319813],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,0,0,0,0,,,,,0.16666666666666666,408.8698321999982,None,2.278467407786083,both,4924.0,-3.211535642067876,0.00010192124787057654,0,43,[],0.024452900048345327,None,None,409.8848644000245,None,0.24142310000024736,2.5198905077863305,410.1027133000316,None,,404.12938810000196,None,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,1,0,1,0,,,,,,,,2.278467407786083,both,4387.0,-1.1720461099825705,9.661118530848736e-05,0,44,[],0.013019099947996438,None,['space'],412.37522129993886,412.37522129993886,0.20991470001172274,2.488382107797806,412.5930194000248,412.37522129993886,[-1.5874547000275925],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,2,0,2,0,,,,,,,,2.278467407786083,both,3908.0,-5.316467748359615,4.46384936389375e-05,0,45,[],0.012692100019194186,None,['space'],414.8777501999866,414.8777501999866,0.2150940999854356,2.4935615077715187,415.09640959999524,414.8777501999866,[-2.17100989993196],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,3,0,3,0,,,,,,,,2.278467407786083,both,3482.0,-3.6577945374676197,4.9123091305030834e-05,0,46,[],0.012117300066165626,None,['space'],417.37675009993836,417.37675009993836,0.2059875000268221,2.4844549078129052,417.5906469000038,417.37675009993836,[-2.062924399971962],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,4,0,4,0,,,,,,,,2.278467407786083,both,3102.0,-2.1765014830435647,5.0185451552521545e-05,0,47,[],0.015944200102239847,None,"['space', 'space']",419.8758187999483,419.8758187999483,0.21378960006404668,2.49225700785013,420.09092839993536,419.8758187999483,"[-2.193172700004652, -0.03308530000504106]",,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,5,0,5,0,,,,,,,,2.278467407786083,both,2764.0,-2.425560309572571,5.255840604305896e-05,0,48,[],0.017299800063483417,None,None,422.37431350001134,422.37431350001134,0.2197814000537619,2.498248807839845,422.58280209999066,422.37431350001134,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,6,0,6,0,,,,,,,,2.278467407786083,both,2462.0,0.0,8.505306297983944e-05,0,49,[],0.015929700108245015,None,['space'],424.864535599947,424.864535599947,0.21359160006977618,2.4920590078558593,425.07861650001723,424.864535599947,[-2.2693905999185517],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,7,0,7,0,,,,,,,,2.278467407786083,both,2193.0,-0.1975801427507553,7.731129245034803e-05,0,50,[],0.01670370006468147,None,"['space', 'space']",427.36659130000044,427.36659130000044,0.2185471000848338,2.497014507870917,427.578672499978,427.36659130000044,"[-2.227155600092374, -0.052049600053578615]",,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,8,0,8,0,,,,,,,,2.278467407786083,both,1954.0,-0.6361484915921704,6.759809637602145e-05,0,51,[],0.009690199978649616,None,['space'],429.8645899000112,429.8645899000112,0.20395969995297492,2.482427107739058,430.07895849994384,429.8645899000112,[-0.11880589998327196],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,9,0,9,0,,,,,,,,2.278467407786083,both,1741.0,-0.036344567461602,6.28535779206531e-05,0,52,[],0.0132039999589324,None,['space'],432.3627476999536,432.3627476999536,0.20964969997294247,2.4881171077590256,432.57998609996866,432.3627476999536,[0.19993060000706464],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,10,0,10,0,,,,,,,,2.278467407786083,both,1551.0,0.7767589899568528,5.7532691348863836e-05,0,53,[],0.013324599945917726,None,['space'],434.86185169999953,434.86185169999953,0.21175009990110993,2.490217507687193,435.07782679994125,434.86185169999953,[0.21395180001854897],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,11,0,11,0,,,,,,,,2.278467407786083,both,,,,1,53,[],0.013450000085867941,None,['space'],437.36210259993095,437.36210259993095,0.21109470003284514,2.4895621078189283,437.5798833000008,437.36210259993095,[0.19234980002511293],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
