sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
0,0,0,0,10,0,10,0,,,,,,,,2.467954741760799,time,315.0,1.7957775704456043,0.00012127153727613416,0,38,[],0.024977609980851412,None,"['space', 'space']",55.210351599846035,55.210351599846035,0.2383393100462854,2.7062940518070846,55.43124579987489,55.210351599846035,"[-2.327885099919513, -0.08028869982808828]",,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
0,0,0,0,11,0,11,0,,,,,,,,2.467954741760799,time,,,,1,38,[],0.025012409780174494,None,None,57.91913519985974,57.91913519985974,0.24861790984869003,2.7165726516094892,58.147442099871114,57.91913519985974,,,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
0,0,0,0,12,0,12,0,,,,,,,,2.467954741760799,time,354.0,2.0,0.00011141034968120162,0,39,[],0.026480909902602434,None,['space'],60.63187319994904,60.63187319994904,0.23417511000297964,2.702129851763779,60.8507580999285,60.63187319994904,[-0.8133173999376595],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334]",82.5447396999225,None,2.7011674873608,time,244.0,1.8693398088093605,0.00022227813293582927,0,40,[],0.026098110247403383,None,None,83.58312259986997,None,0.2278181102592498,2.92898559762005,83.79909409978427,None,,63.33586999983527,None,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,1,0,1,0,,,,,,,,2.7011674873608,time,3102.0,0.9523578630267274,7.194834416660733e-05,0,41,[],0.024285010062158108,None,['space'],86.52355049992912,86.52355049992912,0.21534831007011235,2.9165157974309124,86.73051689984277,86.52355049992912,[-2.1521422998048365],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,2,0,2,0,,,,,,,,2.7011674873608,time,5855.0,12.809603188614247,0.0005297158549522362,0,42,[],0.024188409792259336,None,['space'],89.46168269985355,89.46168269985355,0.22254950972273946,2.9237169970835395,89.66831319988705,89.46168269985355,[-2.4583222998771816],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,3,0,3,0,,,,,,,,2.7011674873608,time,548.0,1.5914860422894668,7.681750795815657e-05,0,43,[],0.02407410996966064,None,['space'],92.39893739996478,92.39893739996478,0.22581721004098654,2.9269846974017866,92.6137305998709,92.39893739996478,[-2.4446686001028866],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,4,0,4,0,,,,,,,,2.7011674873608,time,2462.0,1.0,9.543110625828702e-05,0,44,[],0.022376710083335638,None,['space'],95.33717149985023,95.33717149985023,0.21817941009067,2.91934689745147,95.54850899986923,95.33717149985023,[-2.5029266998171806],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,5,0,5,0,,,,,,,,2.7011674873608,time,3908.0,1.8029287455086398,0.00010131630792771739,0,45,[],0.016727009788155556,None,['space'],98.27870549983345,98.27870549983345,0.22171880980022252,2.9228862971610226,98.50234289979562,98.27870549983345,[-2.5960619999095798],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,6,0,6,0,,,,,,,,2.7011674873608,time,2764.0,1.4038868271291791,8.167977685080454e-05,0,46,[],0.023511609993875027,None,['space'],101.22447539982386,101.22447539982386,0.22070260997861624,2.9218700973394163,101.43790809996426,101.22447539982386,[-2.542382099898532],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,7,0,7,0,,,,,,,,2.7011674873608,time,,,,1,46,[],0.023378410143777728,None,['space'],104.17259109998122,104.17259109998122,0.2312551101204008,2.932422597481201,104.37796929990873,104.17259109998122,[-2.673750299960375],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
