sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
2,0,2,0,8,0,8,0,,,,,,,,1.1938196202081977,none,3212.0,-2.846942638101185,5.051469878457175e-05,0,42,[],0.010658766841515899,None,['space'],126.49215519998688,126.49215519998688,0.21329436684027314,1.4071139870484708,126.70267629995942,126.49215519998688,[-1.9864675999851897],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
2,0,2,0,9,0,9,0,,,,,,,,2.8352557364870288,none,6805.0,-0.8707546212213183,0.00013145433118966524,0,43,[],0.010432166745886207,None,None,127.92276799993124,127.92276799993124,0.22450716665480286,3.0597629031418316,128.15047410002444,127.92276799993124,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
2,0,2,0,10,0,10,0,,,,,,,,1.614575912029347,none,902.0,-0.10667201035914209,4.0763397960476045e-05,0,44,[],0.007046666811220348,None,None,131.0039832999464,131.0039832999464,0.2055606668582186,1.8201365788875656,131.2234432999976,131.0039832999464,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
2,0,2,0,11,0,11,0,,,,,,,,1.2365212109418466,none,602.0,3.540725168099089,8.348044109343521e-05,0,45,[],0.01020486664492637,None,['space'],132.86474009999074,132.86474009999074,0.21423256665002555,1.4507537775918722,133.07799389993306,132.86474009999074,[-1.1739890000317246],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
2,0,2,0,12,0,12,0,,,,,,,,1.7484220901303387,none,,,,1,45,[],0.01028756657615304,None,None,134.34573639999144,134.34573639999144,0.2167061666259542,1.9651282567562929,134.57008079998195,134.34573639999144,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
2,0,2,0,13,0,13,0,,,,,,,,2.1524607891205476,none,1012.0,-0.7651715822708456,4.079732794901925e-05,0,46,[],0.011645666789263487,None,None,136.33544419996906,136.33544419996906,0.21237866673618555,2.364839455856733,136.54606989992317,136.33544419996906,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,0,0,0,0,,,,,,141.89230720000342,None,2.6413393092660096,frequency,1954.0,-2.761806922555141,5.292386396208139e-05,0,40,[],0.012472566682845354,None,None,142.93540319998283,None,0.20980436669196934,2.851143675957979,143.14576370001305,None,,138.72114149993286,None,0.16666666666666666,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,1,0,1,0,,,,,,,,1.3314065509513235,frequency,2193.0,-1.5164546099146619,6.642005184927283e-05,0,41,[],0.009927766746841371,None,None,145.8124810999725,145.8124810999725,0.24242346663959324,1.5738300175909168,146.04506429994944,145.8124810999725,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,2,0,2,0,,,,,,,,1.106005437489275,frequency,2462.0,-7.150425163286376,3.733951736399618e-05,0,42,[],0.010306466720066965,None,None,147.40345270000398,147.40345270000398,0.21688426670152694,1.3228897041908019,147.614516899921,147.40345270000398,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,3,0,3,0,,,,,,,,1.986635812879488,frequency,2764.0,-3.6586196416611845,4.560255955095398e-05,0,43,[],0.0031324666924774647,None,None,148.74473059992306,148.74473059992306,0.19973536673933268,2.1863711796188205,148.9606556999497,148.74473059992306,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
