sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_both,Audiogram_frequency,Audiogram_none,Audiogram_time,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,0,0,0,0,,,,,"[0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333]",175.7657193999039,None,1.3603679407492668,time,2245.0,2.9647538730519285,0.00011288690787137655,0,83,[],0.023805310018360615,None,None,176.77997619996313,None,0.2412832099944353,1.6016511507437021,176.9961891999701,None,,172.09597359993495,None,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
5,0,5,0,1,0,1,0,,,,,,,,1.3603679407492668,time,7127.0,1.0,0.0001739984906077362,0,84,[],0.012042809976264834,None,None,178.35053709999193,178.35053709999193,0.21172101004049182,1.5720889507897586,178.56639970000833,178.35053709999193,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
5,0,5,0,2,0,2,0,,,,,,,,1.3603679407492668,time,5656.0,-4.053813411109192,8.061185891491691e-05,0,85,[],0.01935360999777913,None,['space'],179.92599639995024,179.92599639995024,0.22246831003576517,1.582836250785032,180.1381561999442,179.92599639995024,[-1.1561997000826523],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
5,0,5,0,3,0,3,0,,,,,,,,1.3603679407492668,time,1498.0,1.00226123036185,5.426618326418589e-05,0,86,[],0.017348709981888533,None,['space'],181.49592309992295,181.49592309992295,0.21760540991090238,1.5779733506601692,181.71317359991372,181.49592309992295,[-1.2067809000145644],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
5,0,5,0,4,0,4,0,,,,,,,,1.3603679407492668,time,3363.0,-2.9700354429940687,5.16868893752169e-05,0,87,[],0.017837710096500814,None,['space'],183.06352540000807,183.06352540000807,0.21885801013559103,1.5792259508848578,183.28197719994932,183.06352540000807,[-1.1257639999967068],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
5,0,5,0,5,0,5,0,,,,,,,,1.3603679407492668,time,8000.0,1.0,0.0002036901389020564,0,88,[],0.012267810059711337,None,['space'],184.64072809997015,184.64072809997015,0.21134911000262946,1.5717170507518963,184.8581833000062,184.64072809997015,[-1.1991678000194952],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
5,0,5,0,6,0,6,0,,,,,,,,1.3603679407492668,time,,,,1,88,[],0.01937441003974527,None,['space'],186.2159995000111,186.2159995000111,0.221279009943828,1.5816469506930948,186.43368449993432,186.2159995000111,[-1.2700364999473095],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
5,0,5,0,7,0,7,0,,,,,,,,1.3603679407492668,time,3775.0,-4.171566785749415,4.9483478645284e-05,0,89,[],0.0204827100969851,None,['space'],187.7844648999162,187.7844648999162,0.22472481010481715,1.585092750854084,188.00112799997441,187.7844648999162,[-1.158824099926278],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
5,0,5,0,8,0,8,0,,,,,,,,1.3603679407492668,time,1335.0,1.2268049106697465,6.0347996491057236e-05,0,90,[],0.014806109946221113,None,['space'],189.35528699995484,189.35528699995484,0.21013210993260145,1.5705000506818683,189.57530549995136,189.35528699995484,[-1.0496693999739364],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
6,0,6,0,0,0,0,0,,,,,,194.11143309995532,None,1.276321960434812,frequency,1260.0,0.5983352730654201,5.813052107474055e-05,0,81,[],0.02171121002174914,None,None,195.12918649998028,None,0.22171501000411808,1.49803697043893,195.33216649992391,None,,190.923011799925,None,0.3333333333333333,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
6,0,6,0,1,0,1,0,,,,,,,,1.2902822793940905,frequency,1587.0,0.1900719219176632,5.688355404669162e-05,0,82,[],0.010735609917901456,None,['space'],196.603566100006,196.603566100006,0.21002260991372168,1.5003048893078121,196.8170915999217,196.603566100006,[-0.6173481000587344],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
6,0,6,0,2,0,2,0,,,,,,,,2.3833487954239674,frequency,2000.0,1.2643213150886123,8.653385869473097e-05,0,83,[],0.004469010047614574,None,None,198.11560479993932,198.11560479993932,0.2043191100237891,2.5876679054477565,198.3291996999178,198.11560479993932,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
6,0,6,0,3,0,3,0,,,,,,,,1.6855053209613402,frequency,2520.0,0.9909200471386017,9.488249437033344e-05,0,84,[],0.019182509975507855,None,['space'],200.70840419991873,200.70840419991873,0.22421750996727496,1.9097228309286152,200.91944329999387,200.70840419991873,[-2.0346711999736726],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
6,0,6,0,4,0,4,0,,,,,,,,1.4123288791507451,frequency,3175.0,-2.759837945545456,5.0551120691874203e-05,0,85,[],0.018609310034662485,None,['space'],202.6011844999157,202.6011844999157,0.22281310998369008,1.6351419891344352,202.82242219999898,202.6011844999157,[-1.2231865999056026],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
6,0,6,0,5,0,5,0,,,,,,,,1.5208634604474567,frequency,4000.0,-7.397393885520719,3.5817915706626634e-05,0,86,[],0.010013009887188673,None,['space'],204.2291758999927,204.2291758999927,0.21188520989380777,1.7327486703412645,204.4459778999444,204.2291758999927,[-1.1400474000256509],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
6,0,6,0,6,0,6,0,,,,,,,,1.4174379976179654,frequency,,,,1,86,[],0.018959109904244542,None,['space'],205.96441949997097,205.96441949997097,0.22191740991547704,1.6393554075334424,206.17734529997688,205.96441949997097,[-1.339365900028497],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
6,0,6,0,7,0,7,0,,,,,,,,1.1993828168974512,frequency,6350.0,-0.827630341717143,0.0001195699813485722,0,87,[],0.019243110087700188,None,None,207.589465499972,207.589465499972,0.2220067100133747,1.4213895269108259,207.81083229999058,207.589465499972,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
6,0,6,0,8,0,8,0,,,,,,,,1.308335343234714,frequency,8000.0,0.0,0.0001815390273850507,0,88,[],0.019060110091231763,None,['space'],209.00700149999466,209.00700149999466,0.22466241009533405,1.532997753330048,209.22261139994953,209.00700149999466,[-0.9737853000406176],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,0,0,0,0,,,,,,216.43184479989577,None,2.04290342804884,both,3174.0,0.3489304841282692,7.228687272335534e-05,0,96,[],0.02376150991767645,None,['space'],217.46609479992185,None,0.23553731001447886,2.2784407380633187,217.68249549996108,None,[-1.3532763998955488],210.5195759999333,None,0.16666666666666666,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,1,0,1,0,,,,,,,,2.04290342804884,both,3563.0,-3.147844325988477,5.308308629619422e-05,0,97,[],0.01837450999300927,None,['space'],219.7175259999931,219.7175259999931,0.2245300100184977,2.2674334380673375,219.93145519995596,219.7175259999931,[-1.6831068999599665],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,2,0,2,0,,,,,,,,2.04290342804884,both,3999.0,-7.659025432616808,3.474784701843452e-05,0,98,[],0.017937110038474202,None,['space'],221.96865719999187,221.96865719999187,0.22340961010195315,2.266313038150793,222.18060620001052,221.96865719999187,[-1.8868391999276355],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,3,0,3,0,,,,,,,,2.04290342804884,both,4489.0,-4.090810881332162,7.342028187176935e-05,0,99,[],0.011270110146142542,None,['space'],224.21626479993574,224.21626479993574,0.21033161017112434,2.253235038219964,224.4345786999911,224.21626479993574,[-1.9103057000320405],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,4,0,4,0,,,,,,,,2.04290342804884,both,5039.0,1.6281643637998968,0.0001825028966253962,0,100,[],0.017459410009905696,None,['space'],226.47567199997138,226.47567199997138,0.21941471006721258,2.2623181381160524,226.68754039995838,226.47567199997138,[-1.8658813999500126],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,5,0,5,0,,,,,,,,2.04290342804884,both,5656.0,9.139354516015604,0.0003681775746328525,0,101,[],0.018060810049064457,None,['space'],228.7227014999371,228.7227014999371,0.22562351007945836,2.268526938128298,228.93908169993665,228.7227014999371,[-1.9207416999852285],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,6,0,6,0,,,,,,,,2.04290342804884,both,6349.0,7.46068018695475,0.00031041134392770627,0,102,[],0.018523509963415563,None,['space'],230.97720169997774,230.97720169997774,0.22315471002366394,2.266058138072504,231.18170069996268,230.97720169997774,[-1.968216700013727],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,7,0,7,0,,,,,,,,2.04290342804884,both,7127.0,4.771411197889471,0.00026860620489555165,0,103,[],0.01833301014266908,None,['space'],233.22519859997556,233.22519859997556,0.22029881016351283,2.2632022382123527,233.43916690000333,233.22519859997556,[-1.943793800077401],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,8,0,8,0,,,,,,,,2.04290342804884,both,8000.0,10.0,0.0005740768107484417,0,104,[],0.0111369100632146,None,['space'],235.47828809998464,235.47828809998464,0.21183881000615656,2.2547422380549964,235.7013803999871,235.47828809998464,[-1.9567083000438288],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
7,0,7,0,9,0,9,0,,,,,,,,2.04290342804884,both,,,,1,104,[],0.018107010051608086,None,"['space', 'space']",237.73761539999396,237.73761539999396,0.223042210098356,2.265945638147196,237.94807169993874,237.73761539999396,"[-1.9113036000635475, -0.9524839000077918]",,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,0,0,0,0,,,,,,248.75562690000515,None,1.0692128718022487,frequency,125.0,1.0,0.0008109050486794653,0,89,[],0.021720510092563927,0.2160792100476101,None,249.78927009995095,None,0.2160792100476101,1.2852920818498588,249.99780539993662,None,,239.98325429996476,None,0.3333333333333333,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,1,0,1,0,,,,,,,,2.262495912319058,frequency,,,,1,89,[],0.017822209978476167,None,['space'],251.0631656999467,251.0631656999467,0.2229347099782899,2.485430622297348,251.27890069992281,251.0631656999467,[-0.6131980000063777],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,2,0,2,0,,,,,,,,2.4658299864939135,frequency,198.0,0.4235886402680816,0.0002863559801147702,0,90,[],0.01935091009363532,None,None,253.52989030000754,253.52989030000754,0.22396001010201871,2.689789996595932,253.74251999997068,253.52989030000754,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,3,0,3,0,,,,,,,,2.3293338728643667,frequency,249.0,0.405841088484874,0.0001775468173853026,0,91,[],0.01710641011595726,None,['space'],256.2080769999884,256.2080769999884,0.2202636101283133,2.54959748299268,256.4234337999951,256.2080769999884,[-2.254451100016013],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,4,0,4,0,,,,,,,,1.8063330212121624,frequency,314.0,0.3942692981833529,0.00010430950202555915,0,92,[],0.010143710067495704,None,['space'],258.75371540000197,258.75371540000197,0.20872021012473851,2.0150532313369007,258.97002429992426,258.75371540000197,[-2.0318466998869553],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,5,0,5,0,,,,,,,,2.807712947774477,frequency,396.0,1.076918186105675,8.783495514248258e-05,0,93,[],0.017979509895667434,None,['space'],260.7786962999962,260.7786962999962,0.22310470999218524,3.0308176577666623,260.9948308999883,260.7786962999962,[-1.4323358000256121],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,6,0,6,0,,,,,,,,1.4227249727694509,frequency,499.0,3.625690518426679,0.00010853380369422453,0,94,[],0.017912309849634767,None,['space'],263.7996107999934,263.7996107999934,0.22280510992277414,1.645530082692225,264.01881679997314,263.7996107999934,[-1.8787311000050977],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,7,0,7,0,,,,,,,,2.5998230182478164,frequency,629.0,3.580045034258381,7.749869685330542e-05,0,95,[],0.015525009948760271,None,['space'],265.4336291999789,265.4336291999789,0.2135137099539861,2.8133367282018025,265.6503263999475,265.4336291999789,[-1.016149100032635],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,8,0,8,0,,,,,,,,2.9553348957756755,frequency,792.0,1.0,4.3457824306600504e-05,0,96,[],0.01787660992704332,None,['space'],268.250164499972,268.250164499972,0.22155920998193324,3.1768941057576088,268.4667546999408,268.250164499972,[-2.169509100029245],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,9,0,9,0,,,,,,,,2.9416003914399877,frequency,998.0,0.3005323922222083,4.5544492180374937e-05,0,97,[],0.017275610007345676,None,None,271.4167676999932,271.4167676999932,0.21947330993134528,3.161073701371333,271.6413909000112,271.4167676999932,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,10,0,10,0,,,,,,,,1.1396930494367377,frequency,1257.0,1.0,6.096536366545635e-05,0,98,[],0.017646610038354993,None,None,274.57120629993733,274.57120629993733,0.22177511011250317,1.3614681595492408,274.78230959991924,274.57120629993733,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,11,0,11,0,,,,,,,,1.616824796904342,frequency,1584.0,1.8150027907816872,6.827331296899317e-05,0,99,[],0.009889910113997757,None,None,275.92184249998536,275.92184249998536,0.20888681011274457,1.8257116070170867,276.1367355999537,275.92184249998536,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,12,0,12,0,,,,,,,,1.6460454438312075,frequency,1996.0,1.7345583670981832,9.112723032403434e-05,0,100,[],0.010020210058428347,None,None,277.7562016999582,277.7562016999582,0.20424641005229205,1.8502918538834996,277.9699532999657,277.7562016999582,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,13,0,13,0,,,,,,,,2.985177714269589,frequency,2515.0,1.6667014362878119,0.00010293576855620636,0,101,[],0.015158910071477294,None,None,279.6173235999886,279.6173235999886,0.21513830998446792,3.200316024254057,279.8316394999856,279.6173235999886,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
8,0,8,0,14,0,14,0,,,,,,,,1.6310041859861637,frequency,3169.0,-0.38988664313647403,6.630851459762244e-05,0,102,[],0.017576409969478846,None,None,282.8179897000082,282.8179897000082,0.22235160996206105,1.8533557959482247,283.0345738999313,282.8179897000082,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
