sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,Frequency,Volume,Psychopy_level,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,6,0,6,0,,,,,,,,1.6893777875316016,both,0,47,[],0.019997019786387682,0.21634311974048615,['space'],229.8808713001199,229.8808713001199,0.21634311974048615,1.9057209072720878,230.09109289990738,229.8808713001199,489.0,2.5831860442449943,9.694660062029492e-05,[-1.3483705995604396],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
5,0,5,0,7,0,7,0,,,,,,,,1.6893777875316016,both,0,48,[],0.020218220073729753,None,['space'],231.7800503000617,231.7800503000617,0.220388219691813,1.9097660072234146,231.99184249993414,231.7800503000617,326.0,1.6067310979078364,0.00011522463845416175,[-1.4871404995210469],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
5,0,5,0,8,0,8,0,,,,,,,,1.6893777875316016,both,0,49,[],0.01887101959437132,0.21344191953539848,['space'],233.6838099998422,233.6838099998422,0.21344191953539848,1.902819707067,233.89219610020518,233.6838099998422,218.0,0.6544617459400646,0.00024819020491574867,[-1.48002569982782],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
5,0,5,0,9,0,9,0,,,,,,,,1.6893777875316016,both,1,49,[],0.020109020173549652,0.21318142022937536,['space'],235.58495600009337,235.58495600009337,0.21318142022937536,1.902559207760977,235.79199890000746,235.58495600009337,,,,[-1.4128883997909725],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333]",246.9075223999098,None,1.5261146934964382,none,0,36,[],0.024342219810932875,None,None,247.9114999002777,None,0.22860271949321032,1.7547174129896486,248.121027499903,None,1954.0,-0.07184384819514195,7.213560825399646e-05,,237.48615460004658,None,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,1,0,1,0,,,,,,,,2.928794268629019,none,0,37,[],0.014450419694185257,None,['space'],249.65434270026162,249.65434270026162,0.21300541935488582,3.1417996879839047,249.8722692001611,249.65434270026162,345.0,2.2287146052852664,0.0001174028808253127,[-0.8821598999202251],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,2,0,2,0,,,,,,,,1.340644938314053,none,0,38,[],0.016886519733816385,None,['space'],252.8050315999426,252.8050315999426,0.21557401958853006,1.5562189579025831,253.02166590001434,252.8050315999426,691.0,0.8330715225672953,5.0427218240068565e-05,[-2.584595500025898],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,3,0,3,0,,,,,,,,2.2265366181974358,none,0,39,[],0.019664920400828123,None,None,254.36658950010315,254.36658950010315,0.22406852012500167,2.4506051383224374,254.58028799993917,254.36658950010315,3689.0,0.0,7.848087482703279e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,4,0,4,0,,,,,,,,1.7436533950520359,none,0,40,[],0.016446820460259914,0.207524920348078,['space'],256.80957990000024,256.80957990000024,0.207524920348078,1.9511783154001139,257.0189074999653,256.80957990000024,548.0,1.4156431259185993,7.527799932535705e-05,[-1.9255695999599993],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,5,0,5,0,,,,,,,,2.4774169442273726,none,0,41,[],0.013006320223212242,0.20267652021721005,['space'],258.76796660013497,258.76796660013497,0.20267652021721005,2.6800934644445826,258.97894870024174,258.76796660013497,2462.0,0.0,8.505306297983944e-05,[-0.27624279959127307],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,6,0,6,0,,,,,,,,2.5398516965845417,none,0,42,[],0.016897019930183887,0.2071635201573372,None,261.44586989982054,261.44586989982054,0.2071635201573372,2.747015216741879,261.64896589983255,261.44586989982054,1035.0,-0.09864165972309788,4.500240828198927e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,7,0,7,0,,,,,,,,1.986294982559958,none,1,42,[],0.018457119818776846,0.20923131983727217,['space'],264.20020100008696,264.20020100008696,0.20923131983727217,2.19552630239723,264.4064110000618,264.20020100008696,,,,[-2.1639606999233365],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,8,0,8,0,,,,,,,,1.3989185349349225,none,0,43,[],0.020059920381754637,None,None,266.394575800281,266.394575800281,0.2185209202580154,1.6174394551929379,266.6075689001009,266.394575800281,6964.0,-0.39666213636982084,0.0001434333024347659,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,9,0,9,0,,,,,,,,2.065941403134531,none,0,44,[],0.019469919614493847,None,None,268.01276359986514,268.01276359986514,0.21769131999462843,2.2836327231291595,268.22435209993273,268.01276359986514,230.0,0.6002587197650275,0.00022145376273313575,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,10,0,10,0,,,,,,,,1.3195442893138822,none,0,45,[],0.012290720362216234,None,['space'],270.2980953999795,270.2980953999795,0.21105882013216615,1.5306031094460484,270.5076530999504,270.2980953999795,435.0,4.70150932898754,0.00012846343664606123,[-1.726245699916035],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
6,0,6,0,11,0,11,0,,,,,,,,2.8133802177934863,none,0,46,[],0.01905531994998455,0.21359201986342669,None,271.8860138002783,271.8860138002783,0.21359201986342669,3.026972237656913,272.0423949002288,271.8860138002783,4648.0,-0.22214247179213764,0.00012528099732046712,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,0,0,0,0,,,,,,278.4728649999015,None,2.3385347972973403,both,0,50,[],0.023699820041656494,None,None,279.49163450021297,None,0.24916932033374906,2.5877041176310893,279.71902550011873,None,6649.0,-0.5569867433059486,0.00013185476367303864,,274.86132290028036,None,0.16666666666666666,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,1,0,1,0,,,,,,,,2.3385347972973403,both,0,51,[],0.017182520125061274,None,['space'],282.05281200027093,282.05281200027093,0.22481002006679773,2.563344817364138,282.27380779990926,282.05281200027093,5924.0,1.2931124026604666,0.0001377225643930473,[-0.3919821996241808],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,2,0,2,0,,,,,,,,2.3385347972973403,both,0,52,[],0.01861932035535574,None,['space'],284.6162533001043,284.6162533001043,0.22744532022625208,2.5659801175235923,284.8370511000976,284.6162533001043,5278.0,2.0,0.00017938986881298888,[-0.05152779957279563],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,3,0,3,0,,,,,,,,2.3385347972973403,both,0,53,[],0.018444419838488102,None,None,287.17564330017194,287.17564330017194,0.22988682007417083,2.568421617371511,287.39324840018526,287.17564330017194,4702.0,1.4146932651782587,0.00015563374916302702,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,4,0,4,0,,,,,,,,2.3385347972973403,both,0,54,[],0.01058721961453557,None,['space'],289.73723570024595,289.73723570024595,0.21581201953813434,2.5543468168354746,289.96718880021945,289.73723570024595,4189.0,0.3076482512190042,0.00010043974953017151,[-1.923708699643612],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,5,0,5,0,,,,,,,,2.3385347972973403,both,1,54,[],0.018705320078879595,0.21016682032495737,['space'],292.30691040027887,292.30691040027887,0.21016682032495737,2.5487016176222976,292.5148316998966,292.30691040027887,,,,[-2.0548847997561097],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,6,0,6,0,,,,,,,,2.3385347972973403,both,0,55,[],0.015888920053839684,0.2104198201559484,['space'],294.8511709999293,294.8511709999293,0.2104198201559484,2.5489546174532887,295.0676138000563,294.8511709999293,3325.0,1.7199042108583478,8.787743102655066e-05,[-0.6306764995679259],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,7,0,7,0,,,,,,,,2.3385347972973403,both,0,56,[],0.01726691983640194,None,['space'],297.4026794000529,297.4026794000529,0.2264835201203823,2.5650183174177226,297.6219076998532,297.4026794000529,2962.0,1.7631596163078807,7.00555783575672e-05,[-1.8945395001210272],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,8,0,8,0,,,,,,,,2.3385347972973403,both,0,57,[],0.012282319832593203,None,['space'],299.9621251001954,299.9621251001954,0.20646012015640736,2.5449949174537476,300.1765022999607,299.9621251001954,2639.0,0.7857980863115333,8.457281339755144e-05,[-2.0862278998829424],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,9,0,9,0,,,,,,,,2.3385347972973403,both,0,58,[],0.018558320123702288,0.20901912031695247,['space'],302.51917830016464,302.51917830016464,0.20901912031695247,2.5475539176142927,302.72084330022335,302.51917830016464,2351.0,-0.48494926074724215,7.810756990540483e-05,[-2.122474899981171],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
7,0,7,0,10,0,10,0,,,,,,,,2.3385347972973403,both,0,59,[],0.017887819558382034,None,['space'],305.0575687000528,305.0575687000528,0.23236741963773966,2.57090221693508,305.2775977998972,305.0575687000528,2095.0,-0.2949191353861444,7.43498650293068e-05,[-2.0538600995205343],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,0,0,0,0,,,,,,313.79616270028055,None,1.0164462459454864,frequency,0,27,[],0.02423001965507865,None,None,314.81319590006024,None,0.24577941978350282,1.2622256657289892,315.03520070016384,None,1416.0,-0.6279289253225357,4.68738446810493e-05,,307.61031170003116,None,0.3333333333333333,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,1,0,1,0,,,,,,,,2.067535306829821,frequency,0,28,[],0.018188420217484236,0.20815492002293468,['space'],316.05003320006654,316.05003320006654,0.20815492002293468,2.2756902268527557,316.24800579994917,316.05003320006654,1124.0,-0.11678063070154654,4.858142556505999e-05,[-0.4536612001247704],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,2,0,2,0,,,,,,,,1.394702613512397,frequency,0,29,[],0.016443419735878706,None,['space'],318.3274539001286,318.3274539001286,0.23400912014767528,1.6287117336600723,318.54674640018493,318.3274539001286,892.0,-0.730950578888311,3.767515007510543e-05,[-1.7061429996974766],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,3,0,3,0,,,,,,,,2.0736567388181992,frequency,0,30,[],0.01783121982589364,None,None,319.93912270013243,319.93912270013243,0.23985221982002258,2.313508958638222,320.1616972000338,319.93912270013243,708.0,-0.6494819975069583,4.113115572658625e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,4,0,4,0,,,,,,,,2.746266808125431,frequency,0,31,[],0.014047919772565365,None,['space'],322.2319602998905,322.2319602998905,0.2097569196484983,2.956023727773929,322.4443403999321,322.2319602998905,562.0,-0.3536266138545878,5.9308245540490435e-05,[-0.25186439976096153],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,5,0,5,0,,,,,,,,2.793402087766478,frequency,0,32,[],0.017019520048052073,None,None,325.1961850998923,325.1961850998923,0.20912922034040093,3.002531308106879,325.402881400194,325.1961850998923,446.0,3.2277719532487263,0.00010760079024281166,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,6,0,6,0,,,,,,,,2.0449066482484586,frequency,0,33,[],0.015278419945389032,0.20577212003991008,"['space', 'space']",328.20043840026483,328.20043840026483,0.20577212003991008,2.2506787682883687,328.403035200201,328.20043840026483,354.0,-1.0,7.887248739356936e-05,"[-2.3405983997508883, -0.24410220002755523]",,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,7,0,7,0,,,,,,,,1.6949889483537703,frequency,0,34,[],0.01638981979340315,0.20487731974571943,['space'],330.45185820013285,330.45185820013285,0.20487731974571943,1.8998662680994898,330.65549180004746,330.45185820013285,281.0,2.1771644180164293,0.00017299584952727424,[-0.023356399964541197],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,8,0,8,0,,,,,,,,2.1551984753656104,frequency,0,35,[],0.01646922016516328,None,None,332.3544793999754,332.3544793999754,0.21732612000778317,2.3725245953733936,332.5722421002574,332.3544793999754,223.0,0.48307518367124136,0.00023298481416099957,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,9,0,9,0,,,,,,,,2.637399779021098,frequency,0,36,[],0.018082220572978258,None,['space'],334.7347762999125,334.7347762999125,0.21747982036322355,2.8548795993843217,334.94286839989945,334.7347762999125,177.0,0.8406052297330081,0.0003846928199653694,[-1.8190557998605072],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,10,0,10,0,,,,,,,,1.533278288663297,frequency,0,37,[],0.018028720282018185,None,['space'],337.59068970009685,337.59068970009685,0.2202025200240314,1.7534808086873284,337.7983617000282,337.59068970009685,140.0,2.9646938167267622,0.0008288595603826235,[-2.4427356994710863],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
8,0,8,0,11,0,11,0,,,,,,,,1.034498180548913,frequency,1,37,[],0.014509319793432951,0.20531241968274117,['space'],339.329694500193,339.329694500193,0.20531241968274117,1.2398106002316542,339.53883079998195,339.329694500193,,,,[-1.0779245998710394],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,0,0,0,0,,,,,"[0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333]",345.83071500016376,None,1.3056764778070897,time,0,59,[],0.024522119667381048,None,None,346.8565611001104,None,0.22961191972717643,1.5352883975342662,347.071692999918,None,4925.0,-4.0,9.312022870449567e-05,,340.56756829982623,None,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,1,0,1,0,,,,,,,,1.3056764778070897,time,0,60,[],0.012936119921505451,None,None,348.37832920020446,348.37832920020446,0.21383792022243142,1.5195143980295212,348.5907107000239,348.37832920020446,871.0,-0.5347026740170758,3.7974842538939217e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,2,0,2,0,,,,,,,,1.3056764778070897,time,0,61,[],0.01743802009150386,None,None,349.9071597000584,349.9071597000584,0.2256501200608909,1.5313265978679806,350.1207944001071,349.9071597000584,776.0,0.20451761200546004,4.039946367986477e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,3,0,3,0,,,,,,,,1.3056764778070897,time,0,62,[],0.01783711975440383,None,None,351.4238169998862,351.4238169998862,0.21815461991354823,1.523831097720638,351.63220999995247,351.4238169998862,1097.0,-3.354016174563769,3.269878466942059e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,4,0,4,0,,,,,,,,1.3056764778070897,time,0,63,[],0.016325419768691063,None,None,352.9431082000956,352.9431082000956,0.215488419868052,1.5211648976751417,353.15968029992655,352.9431082000956,3103.0,-1.83053810839887,5.230135866459707e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,5,0,5,0,,,,,,,,1.3056764778070897,time,0,64,[],0.014676319435238838,None,['space'],354.4621327999048,354.4621327999048,0.21323411958292127,1.518910597390011,354.68135440023616,354.4621327999048,2071.0,-0.5949912603226049,7.132836478357006e-05,[-1.0813551996834576],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,6,0,6,0,,,,,,,,1.3056764778070897,time,1,64,[],0.013474119361490011,0.20921041956171393,['space'],355.9855611999519,355.9855611999519,0.20921041956171393,1.5148868973688037,356.20010530017316,355.9855611999519,,,,[-1.0937618999741971],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,7,0,7,0,,,,,,,,1.3056764778070897,time,0,65,[],0.01493171975016594,None,['space'],357.50504660001025,357.50504660001025,0.21607481967657804,1.5217512974836678,357.7309161000885,357.50504660001025,7379.0,-3.924468302120834,0.00010356291771185855,[-0.7008627997711301],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,8,0,8,0,,,,,,,,1.3056764778070897,time,0,66,[],0.016495519783347845,None,None,359.03312639985234,359.03312639985234,0.21121532004326582,1.5168917978503555,359.24027720000595,359.03312639985234,4388.0,-2.3495683878035516,8.441535892475458e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
9,0,9,0,9,0,9,0,,,,,,,,1.3056764778070897,time,0,67,[],0.008746719919145107,None,None,360.56061050016433,360.56061050016433,0.20619932003319263,1.5118757978402824,360.7726965001784,360.56061050016433,1644.0,-2.7672575421968193,4.27121010279051e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
10,0,10,0,0,0,0,0,,,,,"[0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333]",365.0252823000774,None,1.133621133088757,time,1,67,[],0.01858551986515522,0.20986511977389455,None,366.0544893001206,None,0.20986511977389455,1.3434862528626514,366.27226189989597,None,,,,,362.0858514001593,None,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
10,0,10,0,1,0,1,0,,,,,,,,1.133621133088757,time,0,68,[],0.017336420249193907,None,None,367.40551189985126,367.40551189985126,0.22555552003905177,1.3591766531278087,367.6204609000124,367.40551189985126,384.0,3.0105104597370387,0.00011414127962140205,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
10,0,10,0,2,0,2,0,,,,,,,,1.133621133088757,time,0,69,[],0.010760920122265816,0.20669962000101805,['space'],368.7519137999043,368.7519137999043,0.20669962000101805,1.340320753089775,368.97146649984643,368.7519137999043,256.0,1.0456921969126165,0.0001817401792140592,[-0.04329639999195933],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
10,0,10,0,3,0,3,0,,,,,,,,1.133621133088757,time,0,70,[],0.013479319866746664,0.2107291198335588,None,370.0996020999737,370.0996020999737,0.2107291198335588,1.3443502529223157,370.3155326000415,370.0996020999737,543.0,0.6185906770741525,6.951523093957637e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
10,0,10,0,4,0,4,0,,,,,,,,1.133621133088757,time,0,71,[],0.010574220214039087,None,['space'],371.4554850002751,371.4554850002751,0.20775022031739354,1.3413713534061504,371.67933560023084,371.4554850002751,484.0,-5.100740742380646,4.0167464491682385e-05,[-0.7314515998587012],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
10,0,10,0,5,0,5,0,,,,,,,,1.133621133088757,time,0,72,[],0.013930719811469316,0.2105750199407339,['space'],372.814766000025,372.814766000025,0.2105750199407339,1.3441961530294908,373.0264987000264,372.814766000025,203.0,-6.0,0.00013009048986491176,[-0.5067845997400582],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
10,0,10,0,6,0,6,0,,,,,,,,1.133621133088757,time,0,73,[],0.016550019849091768,None,['space'],374.1661792998202,374.1661792998202,0.2238570200279355,1.3574781531166924,374.3815577002242,374.1661792998202,609.0,-4.574839550445587,3.215003007492486e-05,[-0.33815590012818575],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
10,0,10,0,7,0,7,0,,,,,,,,1.133621133088757,time,0,74,[],0.015986219979822636,None,['space'],375.5176677000709,375.5176677000709,0.219948620069772,1.353569753158529,375.73371020006016,375.5176677000709,135.0,-3.814493893032054,0.0004084635819499611,[0.030104900244623423],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
10,0,10,0,8,0,8,0,,,,,,,,1.133621133088757,time,0,75,[],0.012699420098215342,None,None,376.87440120009705,376.87440120009705,0.21135431993752718,1.344975453026284,377.09197239996865,376.87440120009705,767.0,0.14184980286769977,4.05249937590686e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,0,0,0,0,,,,,,381.49030590010807,None,2.554796979652383,both,0,60,[],0.024117920082062483,None,None,382.5250685000792,None,0.22406702022999525,2.778863999882378,382.726809900254,None,5279.0,-4.8568467879465915,8.144101294571828e-05,,378.23151700012386,None,0.3333333333333333,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,1,0,1,0,,,,,,,,2.554796979652383,both,0,61,[],0.015823920257389545,None,None,385.2944280002266,385.2944280002266,0.2188258203677833,2.773622800020166,385.5056948000565,385.2944280002266,4190.0,-2.1724125948372652,7.554586663242081e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,2,0,2,0,,,,,,,,2.554796979652383,both,0,62,[],0.016731019597500563,None,['space'],388.06168830022216,388.06168830022216,0.22296061972156167,2.7777575993739445,388.27957849996164,388.06168830022216,3326.0,-1.0831780531177406,6.365448026147367e-05,[-2.2253867997787893],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,3,0,3,0,,,,,,,,2.554796979652383,both,0,63,[],0.017005419824272394,0.20647531980648637,['space'],390.83085220027715,390.83085220027715,0.20647531980648637,2.761272299458869,391.0319900000468,390.83085220027715,2640.0,-2.479072164365351,5.802802574240169e-05,[-2.281812199857086],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,4,0,4,0,,,,,,,,2.554796979652383,both,0,64,[],0.01323642022907734,None,['space'],393.58692010026425,393.58692010026425,0.21301172021776438,2.767808699870147,393.807515299879,393.58692010026425,2095.0,-2.582196814578432,5.713685089438316e-05,[-2.3668142994865775],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,5,0,5,0,,,,,,,,2.554796979652383,both,0,65,[],0.016940420027822256,0.20758241973817348,['space'],396.37008380005136,396.37008380005136,0.20758241973817348,2.7623793993905563,396.574187700171,396.37008380005136,1663.0,-0.7259796330564161,5.4816613370086735e-05,[-2.318210399709642],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,6,0,6,0,,,,,,,,2.554796979652383,both,0,66,[],0.01294762035831809,None,['space'],399.12803550018,399.12803550018,0.22368022007867694,2.7784771997310598,399.34862510021776,399.12803550018,1320.0,-5.0,2.967551315828762e-05,[-2.2195716998539865],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,7,0,7,0,,,,,,,,2.554796979652383,both,0,67,[],0.013977820053696632,None,['space'],401.91534700011835,401.91534700011835,0.21635052002966404,2.771147499682047,402.1332144001499,401.91534700011835,1048.0,-3.9120162244740566,2.9357866766880895e-05,[-2.2238324000500143],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,8,0,8,0,,,,,,,,2.554796979652383,both,0,68,[],0.016169019974768162,None,['space'],404.69376190006733,404.69376190006733,0.21977311978116632,2.774570099433549,404.90637100022286,404.69376190006733,832.0,-4.570366582650024,2.3207391102740556e-05,[-2.153784899972379],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,9,0,9,0,,,,,,,,2.554796979652383,both,0,69,[],0.016191319562494755,None,['space'],407.46310510020703,407.46310510020703,0.22043951973319054,2.7752364993855734,407.6773578999564,407.46310510020703,660.0,-2.4171493794574994,3.6744085382565106e-05,[-2.3786663999781013],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,10,0,10,0,,,,,,,,2.554796979652383,both,0,70,[],0.010968119837343693,None,None,410.2427492002025,410.2427492002025,0.21055701980367303,2.765353999456056,410.4572411002591,410.2427492002025,524.0,-0.0675652829473572,6.71761058471526e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
