sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Audiogram_none,,Audiogram_both,Audiogram_frequency,Audiogram_time,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,125.70748270000331,None,2.1843177029517884,both,3174.0,-0.1991398455826876,6.786657310285424e-05,0,108,"['none', 'both']",0.023388450033962727,None,None,126.73162680002861,None,0.22053895005956292,2.4048566530113513,126.9423070999328,None,,118.04572329996154,None,,0.16666666666666666,"{'estimation': [[125.0, 5.6150633186455545], [133.9716828170366, 5.910621954716055], [137.69843907458556, 6.0], [143.5872943746293, 6.134513801594066], [153.89305166811442, 6.279844694490388], [164.93848884661162, 6.343744265627533], [176.77669529663666, 6.324574544172128], [189.46457081379947, 6.221241013058396], [203.0630990890585, 6.029441957698756], [204.48465477391983, 6.0], [217.63764082403074, 5.738715716455677], [233.25824788420132, 5.334146957145429], [243.45695097789635, 5.0], [249.99999999999937, 4.792370165972571], [267.94336563407256, 4.111277403321594], [270.5653206029799, 4.0], [287.1745887492579, 3.3101643592214884], [294.5309745323616, 3.0], [307.78610333622805, 2.4552859533010425], [320.1808376055732, 2.0], [329.876977693222, 1.6555693372181675], [353.55339059327247, 1.0475818456992487], [357.56202822160793, 1.0], [378.929141627598, 0.7551514377292068], [406.12619817811606, 0.8621133438447952], [413.91086364313446, 1.0], [435.2752816480601, 1.3663622564583604], [459.7703506369808, 2.0], [466.5164957684015, 2.1693537669386163], [496.68425700958045, 3.0], [499.9999999999975, 3.0882605258048144], [535.8867312681438, 3.892680177800129], [544.4421032111441, 4.0], [574.3491774985143, 4.3618738517041304], [615.5722066724546, 4.331995661938587], [640.2328517697628, 4.0], [659.7539553864424, 3.7491602208702064], [692.6420584893161, 3.0], [707.1067811865431, 2.6866282799215533], [732.0718512613413, 2.0], [757.8582832551941, 1.324950727913989], [769.9813015489657, 1.0], [808.6107807890008, 0.0], [812.2523963562301, -0.09059462588519093], [855.5622908693417, -1.0], [870.5505632961192, -1.3035359747160014], [923.8862473614462, -2.0], [933.0329915368008, -2.116410710645578], [999.9999999999914, -2.4351154346653914], [1071.773462536285, -2.2803612966273183], [1113.3366051818443, -2.0], [1148.698354997026, -1.771718875114305], [1231.1444133449063, -1.0910958141478662], [1242.7207869152107, -1.0], [1319.5079107728848, -0.4185118868537688], [1395.0391310010784, 0.0], [1414.2135623730828, 0.10332012409725566], [1515.7165665103846, 0.3937984440511144], [1624.5047927124563, 0.44506769819258396], [1741.1011265922318, 0.302195230941673], [1866.065983073597, 0.03885818375115946], [1882.6421259558622, 0.0], [1999.9999999999827, -0.2665486290006989], [2143.5469250725646, -0.5480519576181604], [2297.396709994046, -0.7754786439181429], [2462.2888266898062, -0.9547128963448247], [2508.0195123606586, -1.0], [2639.01582154576, -1.1247068456355227], [2828.427124746159, -1.3415744872778985], [3031.4331330207615, -1.6616552144686374], [3190.285394327582, -2.0], [3249.0095854249043, -2.1213399012437595], [3482.202253184451, -2.7097567156662032], [3587.9358772835935, -3.0], [3732.1319661471844, -3.3819952760222707], [3976.197868420615, -4.0], [3999.9999999999504, -4.058574617586624], [4287.093850145118, -4.664221165535955], [4496.659928361933, -5.0], [4594.793419988081, -5.154513193488402], [4924.577653379601, -5.526813691319556], [5278.031643091506, -5.8295632169357425], [5486.265864269198, -6.0], [5656.854249492303, -6.136207477651017], [6062.866266041508, -6.506234733196333], [6498.019170849792, -6.9623168485215965], [6531.452474929351, -7.0], [6964.404506368894, -7.47204936108095], [7464.2639322943505, -7.944621324976081], [7557.543015091692, -8.0], [7999.999999999872, -8.272137971857985]], 'plus_line': [[125.0, 0.4108004410788108], [133.9716828170366, 0.9272911586918607], [136.35153344760388, 1.0], [143.5872943746293, 1.1964270637463579], [153.89305166811442, 1.355303395727617], [164.93848884661162, 1.437580666028087], [176.77669529663666, 1.4254585851792043], [189.46457081379947, 1.317320863379368], [203.0630990890585, 1.1357964091407706], [210.82730038956535, 1.0], [217.63764082403074, 0.8770040679897387], [233.25824788420132, 0.5017062339860459], [249.13532494014817, 0.0], [249.99999999999937, -0.027774331517827926], [267.94336563407256, -0.7715879838601328], [272.8843975983306, -1.0], [287.1745887492579, -1.6560091289111898], [294.8662129019235, -2.0], [307.78610333622805, -2.5704650138767615], [319.36294341176716, -3.0], [329.87697769322244, -3.3861920796332616], [353.55339059327247, -3.978654817887025], [355.3685071122955, -4.0], [378.929141627598, -4.2864895648538495], [406.12619817811606, -4.203891661231917], [417.83522688456276, -4.0], [435.2752816480601, -3.721154962924176], [462.53559642891, -3.0], [466.5164957684015, -2.9005146268646627], [497.7041834998688, -2.0], [499.9999999999975, -1.937076980991891], [535.8867312681438, -1.085799329624987], [542.0233926315357, -1.0], [574.3491774985143, -0.5903485283860543], [615.5722066724546, -0.5914778934515099], [649.3180687247643, -1.0], [659.753955386444, -1.1269553191659831], [700.4400925768621, -2.0], [707.1067811865431, -2.137400425058378], [739.195806203698, -3.0], [757.8582832551951, -3.4681774098735776], [777.5601967566586, -4.0], [812.2523963562301, -4.879073247324863], [817.7203316744612, -5.0], [863.9461923651471, -6.0], [870.5505632961181, -6.137976248677084], [933.0329915368008, -6.995291991676981], [933.9640525469936, -7.0], [999.9999999999926, -7.34580400972599], [1071.773462536285, -7.164862496229361], [1093.439541549112, -7.0], [1148.698354997026, -6.618205830064755], [1218.2163390250382, -6.0], [1231.1444133449063, -5.893003044391954], [1319.5079107728816, -5.213978222527856], [1357.1963024088511, -5.0], [1414.2135623730828, -4.703324004660408], [1515.7165665103864, -4.430036818834125], [1624.5047927124563, -4.388729549844129], [1741.1011265922318, -4.541580795426912], [1866.065983073597, -4.817753944561872], [1940.743689095133, -5.0], [1999.9999999999802, -5.151071347705917], [2143.5469250725646, -5.46429407979055], [2297.396709994046, -5.690860182827164], [2462.2888266898062, -5.833629009751675], [2639.01582154576, -5.94439259212456], [2702.99811403933, -6.0], [2828.427124746159, -6.113292397932592], [3031.4331330207656, -6.409534356337544], [3249.0095854249043, -6.844951120832853], [3310.989540410543, -7.0], [3482.202253184451, -7.428821324597594], [3701.272494350641, -8.0], [3732.1319661471844, -8.080612786134758], [3999.9999999999504, -8.76757445426274], [4103.1866062511135, -9.0], [4287.093850145118, -9.4180262077491], [4594.793419988081, -9.969045582602904], [4617.172655406515, -10.0], [4924.577653379601, -10.439599784974176], [5278.0316430915, -10.810390434597043], [5486.815826914494, -11.0], [5656.854249492303, -11.160991236509172], [6062.866266041508, -11.55307863637001], [6497.083484082538, -12.0], [6498.019170849792, -12.0009916265815], [6964.404506368894, -12.549015397934149], [7342.404458004276, -13.0], [7464.2639322943505, -13.150563849574073], [7999.999999999882, -13.838915942787628]], 'minus_line': [[125.0, 10.764780178538288], [133.97168281703654, 10.828986784044066], [143.5872943746292, 10.986782757809056], [144.67900449288476, 10.999999999999998], [153.89305166811442, 11.116414601443832], [164.93848884661162, 11.164722864066508], [176.77669529663666, 11.143872735448706], [189.46457081379947, 11.052427394771891], [193.0825533572007, 11.0], [203.0630990890585, 10.870866312971001], [217.63764082403074, 10.571282208936177], [233.25824788420132, 10.137929804427806], [237.40161508066248, 10.0], [249.99999999999937, 9.613456534208641], [267.3104550853349, 9.0], [267.94336563407256, 8.978729881794878], [287.1745887492579, 8.258937018404296], [293.5096293151904, 8.0], [307.78610333622805, 7.44418755758104], [319.51595341306916, 7.0], [329.87697769322244, 6.629765010570709], [352.56561930922686, 6.0], [353.55339059327247, 5.974504855711237], [378.929141627598, 5.677841227655979], [406.12619817811606, 5.807671484891701], [416.3308453740076, 6.0], [435.2752816480601, 6.363461717275003], [458.90559513973244, 7.0], [466.5164957684015, 7.204135395949201], [494.6343343327952, 8.0], [499.9999999999975, 8.149523402892132], [535.8867312681431, 8.974300939032164], [537.8936218423531, 9.0], [574.3491774985143, 9.476040783697151], [615.5722066724546, 9.442719192021965], [645.2618112884172, 9.0], [659.7539553864432, 8.800739498039768], [691.8766883819904, 8.0], [707.1067811865431, 7.637219493444279], [728.710752551851, 7.0], [757.8582832551951, 6.153205812577993], [763.2940948368645, 6.0], [799.4657099177681, 5.0], [812.2523963562301, 4.657396741871839], [842.6105055399652, 4.0], [870.5505632961181, 3.410722392407667], [900.9379478362262, 3.0], [933.0329915368008, 2.5912087511597734], [999.9999999999926, 2.2678597026018728], [1071.773462536285, 2.410803016289097], [1148.698354997026, 2.8967680162942604], [1160.9138085389623, 3.0], [1231.1444133449063, 3.5913800405682577], [1282.849622646371, 4.0], [1319.5079107728832, 4.2915784886165405], [1414.2135623730828, 4.84378030316097], [1465.2366546958497, 5.0], [1515.7165665103846, 5.160807505469654], [1624.5047927124563, 5.216402853774609], [1741.1011265922318, 5.054087699294052], [1763.877181722119, 5.0], [1866.065983073597, 4.783703898451366], [1999.9999999999802, 4.4826807042623384], [2143.5469250725646, 4.1979338250030125], [2264.5688369909135, 4.0], [2297.396709994046, 3.9517900900256673], [2462.2888266898035, 3.7486752253577222], [2639.0158215457564, 3.5460068619677654], [2828.427124746159, 3.304400935360851], [3012.9192100920422, 3.0], [3031.4331330207615, 2.9721756695884483], [3249.0095854249043, 2.537881300225337], [3460.359190126551, 2.0], [3482.2022531844596, 1.9479892690734293], [3732.1319661471844, 1.2880589333539936], [3843.282819106949, 1.0], [3999.999999999946, 0.6203528492780417], [4287.093850145118, 0.03846217917039518], [4313.2418951670015, 0.0], [4594.7934199880865, -0.3798543632541785], [4924.577653379601, -0.6824934394716783], [5278.031643091506, -0.9407908325347415], [5351.765515898864, -1.0], [5656.854249492303, -1.2207368649379018], [6062.866266041508, -1.5971931528118173], [6413.0424323348725, -2.0], [6498.019170849792, -2.0896062314275783], [6964.404506368894, -2.5927659795840725], [7464.2639322943505, -2.968683036985055], [7999.999999999882, -2.947262857737301]]}",,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
2,0,2,0,1,0,1,0,,,,,,,,2.1843177029517884,both,3563.0,0.38554353531217267,7.973069655285944e-05,0,109,"['none', 'both']",0.01882795011624694,None,['space'],129.15899210004136,129.15899210004136,0.22510385001078248,2.409421552962571,129.37681269994937,129.15899210004136,[-1.6602451999206096],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
2,0,2,0,2,0,2,0,,,,,,,,2.1843177029517884,both,3999.0,-2.6613910781862553,6.17745539953793e-05,0,110,"['none', 'both']",0.02007164992392063,None,['space'],131.58225159998983,131.58225159998983,0.22603724990040064,2.410354952852189,131.78882130002603,131.58225159998983,[-2.011648999992758],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
2,0,2,0,3,0,3,0,,,,,,,,2.1843177029517884,both,4489.0,-0.9536361464300169,0.0001053597628064809,0,111,"['none', 'both']",0.020116850035265088,None,None,134.0068093999289,134.0068093999289,0.22773014986887574,2.412047852820664,134.22723189997487,134.0068093999289,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
2,0,2,0,4,0,4,0,,,,,,,,2.1843177029517884,both,5039.0,-4.018948052062333,9.526078171463162e-05,0,112,"['none', 'both']",0.020024450263008475,None,['space'],136.435450399993,136.435450399993,0.22516085021197796,2.4094785531637664,136.6474355000537,136.435450399993,[-1.9934956999495625],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
2,0,2,0,5,0,5,0,,,,,,,,2.1843177029517884,both,5656.0,-0.32758290734888185,0.00012379709716289555,0,113,"['none', 'both']",0.016231350135058165,None,['space'],138.86334299994633,138.86334299994633,0.214385150000453,2.3987028529522414,139.08344680001028,138.86334299994633,[-2.004973900038749],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
2,0,2,0,6,0,6,0,,,,,,,,2.1843177029517884,both,,,,1,113,"['none', 'both']",0.01969694998115301,None,None,141.29704219987616,141.29704219987616,0.22394405002705753,2.408261752978846,141.51366579998285,141.29704219987616,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
2,0,2,0,7,0,7,0,,,,,,,,2.1843177029517884,both,7127.0,-7.63070697232643,6.441842944548488e-05,0,114,"['none', 'both']",0.01570325018838048,None,None,143.7207599999383,143.7207599999383,0.21264435001648962,2.396962052968278,143.93938899994828,143.7207599999383,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
2,0,2,0,8,0,8,0,,,,,,,,2.1843177029517884,both,8000.0,-9.0,6.441247758465671e-05,0,115,"['none', 'both']",0.014593750005587935,0.21249325014650822,None,146.15550510003231,146.15550510003231,0.21249325014650822,2.3968109530982966,146.37454400002025,146.15550510003231,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,0,0,0,0,,,,,,155.63033970003016,None,1.1717037501527503,frequency,488.0,5.941919694647572,0.00014281615566154326,0,111,"['none', 'both', 'frequency']",0.02347455034032464,None,None,156.6639209999703,None,0.21620245021767914,1.3879062003704294,156.87293369998224,None,,148.58413269999437,None,,0.16666666666666666,,"{'estimation': [[125.0, 4.450536090417229], [131.330278551737, 5.0], [133.9716828170366, 5.210978707109535], [143.5872943746293, 5.428785020934267], [153.89305166811442, 5.09563831498806], [155.24958970707306, 5.0], [164.93848884661162, 4.342767853730486], [169.20342847716842, 4.0], [176.77669529663666, 3.415136071949122], [183.15367608507552, 3.0], [189.46457081379947, 2.6054277871336677], [203.0630990890585, 2.177040520946032], [217.6376408240306, 2.2868171650292135], [233.25824788420132, 2.957361462718912], [233.87674512561705, 3.0], [248.83296593606818, 4.0], [249.99999999999937, 4.075469068154854], [262.1248952667003, 5.0], [267.94336563407256, 5.428916678423105], [276.0037264763272, 6.0], [287.1745887492579, 6.768398207576606], [291.4373885826482, 7.000000000000001], [307.78610333622805, 7.86350244148869], [312.14227078223826, 8.0], [329.87697769322244, 8.540888536014393], [353.55339059327247, 8.702770775093017], [378.929141627598, 8.337308160964845], [389.64376137104045, 8.0], [406.12619817811606, 7.502166259035436], [418.2503601650248, 7.0], [435.2752816480601, 6.326233246762145], [442.6517489925107, 6.0], [466.1882679488387, 5.0], [466.5164957684015, 4.986578840019758], [491.78586157986376, 4.0], [499.9999999999975, 3.6910000570575447], [523.3216674382763, 3.0], [535.8867312681438, 2.6364587094411025], [572.0987893240953, 2.0], [574.3491774985143, 1.961142453032973], [615.5722066724546, 1.6995070498984757], [659.7539553864432, 1.769782021709016], [707.1067811865431, 1.9880711041012622], [711.2283945672007, 2.0], [757.8582832551932, 2.131190320282674], [812.2523963562301, 2.021740352730249], [815.2645983611797, 2.0], [870.5505632961181, 1.6070109489930957], [932.1283587344313, 1.0], [933.0329915367996, 0.9912134286744356], [999.9999999999926, 0.41669320088734363], [1071.773462536285, 0.18267312845682915], [1148.698354997026, 0.5424282085952152], [1183.5213516011365, 1.0], [1231.1444133449063, 1.6062789346884958], [1251.30769602158, 2.0], [1303.7329061213757, 3.0], [1319.5079107728832, 3.2890741315699024], [1351.7407225392776, 4.0], [1398.4629902361578, 5.0], [1414.2135623730828, 5.3215266966458765], [1447.5893475513635, 6.0], [1498.3547667454545, 7.0], [1515.7165665103846, 7.325711116481324], [1560.7664501118024, 8.0], [1624.5047927124563, 8.9144208890238], [1635.4797092312158, 9.0], [1741.101126592234, 9.798264257628697], [1866.065983073597, 9.840511224249122], [1999.9999999999802, 9.079932550900704], [2007.9874522198104, 9.0], [2110.6010428320424, 8.0], [2143.5469250725646, 7.691901883113921], [2202.5805541997843, 7.0], [2291.0021228186883, 6.0], [2297.3967099940432, 5.930490602726771], [2377.650225873702, 5.0], [2462.2888266898062, 4.059425141315116], [2468.074159291147, 4.0], [2566.643231156403, 3.0], [2639.01582154576, 2.297260241295313], [2675.507395722428, 2.0], [2801.365224680936, 1.0], [2828.427124746159, 0.7931963543840003], [2965.0992617415504, 0.0], [3031.4331330207615, -0.37042536271578064], [3200.917531587263, -1.0], [3249.0095854249043, -1.1722632476931747], [3482.2022531844555, -1.6249282128682747], [3732.1319661471844, -1.7671128013503479], [3999.9999999999504, -1.6516966555538057], [4287.093850145118, -1.3500990535392452], [4556.905427914127, -1.0], [4594.793419988081, -0.9524284862853741], [4924.577653379601, -0.571654661720463], [5278.031643091506, -0.32914849156623593], [5656.854249492303, -0.33251732248769217], [6062.866266041508, -0.6535152184623856], [6291.40609172508, -1.0], [6498.019170849792, -1.3059067779358347], [6846.353584147, -2.0], [6964.404506368902, -2.226450919647277], [7323.979168509449, -3.0], [7464.2639322943505, -3.2892919827462466], [7830.559401749632, -4.0], [7999.999999999892, -4.32692538272393]], 'plus_line': [[125.0, -0.9050954957391103], [132.77405751044867, 0.0], [133.9716828170366, 0.12769375228030078], [143.5872943746293, 0.3975053979345474], [153.89305166811442, 0.05984009404911994], [154.7399531749613, 0.0], [164.93848884661162, -0.7130970477206318], [168.54071929392208, -1.0], [176.77669529663666, -1.6401845463386038], [182.46857825122697, -2.0], [189.46457081379947, -2.436048827408329], [203.0630990890585, -2.834560804846824], [217.6376408240306, -2.697190528451986], [232.937192676844, -2.0], [233.25824788420132, -1.986333840452219], [247.70685766278257, -1.0], [249.99999999999937, -0.84866429801008], [261.09678187240263, 0.0], [267.94336563407256, 0.5172718855091664], [274.7528289364728, 1.0], [287.1745887492579, 1.8744502739313922], [289.47766149720934, 2.0], [307.78610333622805, 2.9688828045935587], [308.78860989895804, 3.0], [329.87697769322244, 3.609775443593251], [353.55339059327247, 3.735796420095154], [378.929141627598, 3.3433572166029273], [390.06969036623775, 3.0], [406.12619817811606, 2.5135858455281097], [418.86203866967634, 2.0], [435.2752816480601, 1.3693538756455652], [443.6951054072608, 1.0], [466.5164957684015, 0.05500092483702734], [467.8588884906505, 0.0], [492.60919531047165, -1.0], [499.9999999999975, -1.2831529051536328], [522.4442962559588, -2.0], [535.8867312681438, -2.4172458664892487], [566.2958130084771, -3.0], [574.3491774985151, -3.1555294499527697], [615.5722066724546, -3.428241233571198], [659.7539553864432, -3.305197263758397], [707.1067811865431, -3.0279243258904245], [717.4274844834754, -3.0], [757.8582832551941, -2.903040309191905], [784.7475565929368, -3.0], [812.2523963562301, -3.104414120503554], [870.5505632961181, -3.6415670863823637], [902.3970816037132, -4.0], [933.0329915368008, -4.34736491181665], [999.9999999999926, -4.961634689021032], [1010.5213602973216, -5.0], [1071.773462536285, -5.230304148539181], [1122.348755181753, -5.0], [1148.698354997026, -4.889756047928296], [1217.8441808553516, -4.0], [1231.1444133449063, -3.83409801364474], [1274.3681573095132, -3.0], [1319.5079107728832, -2.1152437484356374], [1324.7574112440425, -2.0], [1370.058773756263, -1.0], [1414.1827002717573, 0.0], [1414.2135623730828, 0.0006638289525029428], [1463.615581533816, 1.0], [1511.430263608199, 2.0], [1515.7165665103846, 2.085220058564878], [1577.0107846757285, 3.0], [1624.5047927124563, 3.7104296584135295], [1662.1874856994427, 4.0], [1741.1011265922318, 4.579597014637138], [1866.065983073597, 4.583087193326792], [1965.8010077122206, 4.0], [1999.9999999999802, 3.801340333666005], [2081.101843443109, 3.0], [2143.5469250725646, 2.421588413871283], [2179.269275890547, 2.0], [2268.3214415546868, 1.0], [2297.396709994046, 0.695162222915491], [2356.404008534129, 0.0], [2448.710250087581, -1.0], [2462.2888266898062, -1.1394400600131038], [2545.123339200546, -2.0], [2639.01582154576, -2.882768020328861], [2653.203045593682, -3.0], [2777.0016977168657, -4.0], [2828.427124746159, -4.385850673456128], [2934.0067994922215, -5.0], [3031.4331330207615, -5.539037838059379], [3158.7325244526496, -6.0], [3249.0095854249043, -6.321067795998279], [3482.2022531844555, -6.757516566962912], [3732.1319661471844, -6.90123592234157], [3999.9999999999504, -6.810435800769144], [4287.093850145118, -6.525635195799731], [4594.793419988076, -6.10252991981914], [4670.26669726178, -5.999999999999999], [4924.577653379601, -5.686767036904833], [5278.031643091506, -5.432678445199711], [5656.854249492303, -5.488553075822626], [6062.866266041508, -5.900024830838865], [6122.813642540674, -6.0], [6498.019170849792, -6.626331764259291], [6686.491067896861, -7.0], [6964.404506368894, -7.536215071917653], [7183.322310105868, -8.0], [7464.2639322943505, -8.571462054221442], [7653.130612970957, -9.0], [7999.999999999882, -9.77327503407026]], 'minus_line': [[125.0, 9.78031007389193], [128.75005116455878, 10.0], [133.9716828170366, 10.294854477362946], [143.5872943746293, 10.459306882377792], [153.89305166811442, 10.111392791611514], [155.39691068149523, 10.0], [164.93848884661162, 9.33943502464394], [168.92876532154534, 9.0], [176.77669529663666, 8.365805539086866], [181.97302581071332, 8.0], [189.46457081379947, 7.504589115236596], [203.0630990890585, 7.020885153453842], [217.6376408240306, 7.111408402533496], [233.25824788420132, 7.788196858370654], [236.27228704557896, 8.0], [249.99999999999937, 8.932377863045437], [250.84045605635472, 9.0], [263.38229347212757, 10.0], [267.94336563407256, 10.343693832310652], [276.73882903442683, 11.0], [287.1745887492579, 11.737668893374003], [291.7653045803332, 12.0], [307.78610333622805, 12.888264634389206], [311.1118720866619, 13.000000000000002], [329.87697769322244, 13.632177495961669], [353.55339059327247, 13.837233522486038], [378.929141627598, 13.48603076104455], [393.51225301729016, 13.0], [406.12619817811606, 12.603590353943325], [419.81110373509375, 12.0], [435.2752816480601, 11.339305150413178], [442.59772055983615, 11.0], [464.48277118054574, 10.0], [466.51649576840094, 9.911268863948237], [489.6059770386008, 9.0], [499.9999999999975, 8.597796677140732], [520.7277720802736, 8.0], [535.8867312681438, 7.575908613278641], [570.4542200636522, 7.0], [574.3491774985143, 6.9385892983327615], [615.5722066724546, 6.700612657654952], [659.7539553864432, 6.7547328319848], [707.1067811865431, 6.969138631268883], [714.4943406922977, 7.0], [757.8582832551941, 7.191448373218837], [812.2523963562301, 7.221426613336864], [858.3146609941438, 7.0], [870.5505632961181, 6.945096977505034], [933.0329915368008, 6.434569254802028], [985.9689131119032, 6.0], [999.9999999999926, 5.892172441675681], [1071.773462536285, 5.681577787160725], [1136.5583826657125, 6.0], [1148.698354997026, 6.061322736052103], [1218.948475173093, 7.0], [1231.1444133449063, 7.1570339915042505], [1273.3076153730744, 8.0], [1319.5079107728832, 8.843832305436429], [1326.444305997061, 9.0], [1371.3149367203805, 10.0], [1414.2135623730846, 10.852205989470416], [1421.3590245411997, 11.0], [1470.255490706085, 12.0], [1515.7165665103846, 12.828797905018641], [1526.8916021614534, 13.0], [1593.9113606260669, 14.0], [1624.5047927124563, 14.423557227837538], [1697.735710382231, 15.0], [1741.1011265922318, 15.334735728341432], [1866.065983073597, 15.402453233802266], [1933.2261059386901, 15.0], [1999.9999999999802, 14.623791151926431], [2061.049634623831, 14.0], [2143.5469250725646, 13.164113137183866], [2157.119957012853, 13.0], [2240.1555700917647, 12.0], [2297.396709994046, 11.309891997664854], [2323.6874027299045, 11.0], [2407.5589404752404, 10.0], [2462.2888266898062, 9.349433513392064], [2496.420034610935, 9.0], [2592.8618478214144, 8.0], [2639.01582154576, 7.527857665349665], [2704.1432647095353, 7.0], [2826.197069921064, 6.0], [2828.427124746159, 5.982440577249995], [2997.0903102251955, 4.999999999999999], [3031.433133020758, 4.805071006129975], [3244.0711458787705, 4.0], [3249.0095854249043, 3.9822217079274984], [3482.2022531844555, 3.5354479647265804], [3732.1319661471844, 3.4116035196557792], [3999.9999999999554, 3.5609928451371813], [4287.093850145118, 3.879175245360762], [4383.490213547883, 4.0], [4594.793419988081, 4.269687199364473], [4924.577653379601, 4.615786447975063], [5278.031643091506, 4.841515881809366], [5656.854249492303, 4.885306690204132], [6062.866266041508, 4.656738943096796], [6498.019170849792, 4.049897232582543], [6521.386037554954, 4.0], [6964.404506368894, 3.098306227526667], [7006.92618523747, 3.0], [7454.905096749447, 2.0], [7464.2639322943505, 1.9799949779488402], [7999.999999999882, 1.0901194667423089]]}",,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,1,0,1,0,,,,,,,,2.49606897458821,frequency,548.0,11.667742912563716,0.0002450603545997002,0,112,"['none', 'both', 'frequency']",0.011372549924999475,None,['space'],158.07359010004438,158.07359010004438,0.20854105008766055,2.7046100246758704,158.2876114998944,158.07359010004438,[-0.8637357999105006],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,2,0,2,0,,,,,,,,1.5185224051706785,frequency,615.0,5.013551521618945,9.529478743806209e-05,0,113,"['none', 'both', 'frequency']",0.01869615027680993,None,['space'],160.81776620005257,160.81776620005257,0.22375805024057627,1.7422804554112548,161.03394829994068,160.81776620005257,[-2.3192718999926],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,3,0,3,0,,,,,,,,1.8337105387412957,frequency,690.0,4.3137080461832795,7.542708117696873e-05,0,114,"['none', 'both', 'frequency']",0.01853635022416711,None,None,162.57835930003785,162.57835930003785,0.22105025011114776,2.0547607888524437,162.79144140006974,162.57835930003785,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,4,0,4,0,,,,,,,,2.3571404861972223,frequency,775.0,7.427338463415024,9.290023062572725e-05,0,115,"['none', 'both', 'frequency']",0.018354750238358974,None,None,164.65527960006148,164.65527960006148,0.2234892500564456,2.580629736253668,164.87822830001824,164.65527960006148,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,5,0,5,0,,,,,,,,2.67663775553463,frequency,870.0,4.0733885389414555,6.450521069576016e-05,0,116,"['none', 'both', 'frequency']",0.01812685001641512,None,['space'],167.25802149996161,167.25802149996161,0.22278405004180968,2.8994218055764396,167.47505729994737,167.25802149996161,[-1.327694599982351],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,6,0,6,0,,,,,,,,2.7199563313028836,frequency,977.0,7.322521086147075,0.00010083311573031913,0,117,"['none', 'both', 'frequency']",0.018351850332692266,None,None,170.17865659995005,170.17865659995005,0.22292845021001995,2.9428847815129036,170.39128839992918,170.17865659995005,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,7,0,7,0,,,,,,,,2.060241004170591,frequency,1097.0,2.342357272835426,6.30014120949058e-05,0,118,"['none', 'both', 'frequency']",0.014160549966618419,None,None,173.13647799985483,173.13647799985483,0.2135809501633048,2.273821954333896,173.3548303998541,173.13647799985483,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,8,0,8,0,,,,,,,,2.864424203049147,frequency,1231.0,2.0,6.76225606965465e-05,0,119,"['none', 'both', 'frequency']",0.01873244997113943,None,None,175.4481651999522,175.4481651999522,0.2264299497473985,3.0908541527965454,175.66355010005645,175.4481651999522,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
