sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Audiogram_both,Audiogram_frequency,Intervals,Audiogram_time,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
3,0,3,0,0,0,0,0,,,,,0.16666666666666666,99.09026250010356,None,1.3297009121025942,both,249.0,6.721348868497005,0.0003673569670186289,0,101,['both'],0.012869666796177626,None,None,100.12703470000997,None,0.21437176666222513,1.5440726787648194,100.35125469998457,None,,94.15310760005377,None,"{'estimation': [[125.0, 8.754241489187322], [126.90996364025749, 9.0], [133.9716828170366, 9.841335501787443], [136.24983229576287, 10.0], [143.5872943746293, 10.48852663159135], [153.89305166811442, 10.56761029003354], [164.93848884661162, 10.037462484659638], [165.33659319879288, 10.0], [176.32661617049325, 9.0], [176.77669529663666, 8.96042792505728], [184.9997263214802, 8.0], [189.46457081379947, 7.496694313364155], [193.5132150466059, 7.0], [201.89543657060779, 6.0], [203.0630990890585, 5.865786686134271], [210.95631697413333, 5.0], [217.6376408240306, 4.301816523378973], [221.0843973767231, 4.0], [233.06117317599262, 2.9999999999999996], [233.25824788420132, 2.9842576852598417], [249.99999999999937, 2.010897764293394], [250.29827128504436, 2.0], [267.94336563407256, 1.3810301753427465], [287.1745887492579, 1.0248999543613109], [289.9716535342566, 1.0], [307.78610333622805, 0.8470658617521378], [329.87697769322244, 0.7783962244017897], [353.55339059327247, 0.7995630760819752], [378.929141627598, 0.9429119587850445], [383.6732798201171, 1.0], [406.12619817811606, 1.2607710144981255], [435.2752816480601, 1.7814863626072548], [444.8566989908252, 2.0], [466.5164957684015, 2.477735567281555], [489.19310809629286, 3.0], [499.9999999999975, 3.2405809487885633], [535.8867312681431, 3.9001635304008775], [545.9001190124654, 4.0], [574.3491774985143, 4.273894805751789], [615.5722066724546, 4.207242049030096], [631.1229189785178, 4.0], [659.7539553864432, 3.636653878459559], [688.6613424185205, 3.0], [707.1067811865431, 2.6136713876884685], [730.1643279122754, 2.0], [757.8582832551941, 1.2982156099273934], [769.2807628706043, 1.0], [808.9741762433754, 0.0], [812.2523963562301, -0.07938979359314227], [856.9666348937526, -1.0], [870.5505632961181, -1.2698260211684471], [927.0934545408977, -2.0], [933.0329915368008, -2.074812341878798], [999.9999999999926, -2.3965750129999046], [1071.773462536285, -2.248635205936532], [1109.002542280329, -2.0], [1148.698354997026, -1.746513566640553], [1231.1444133449063, -1.069110598002553], [1239.9163235697288, -1.0], [1319.5079107728832, -0.396857950772481], [1390.7338306563217, 0.0], [1414.2135623730828, 0.12715849367911014], [1515.7165665103846, 0.42010789466851073], [1624.5047927124563, 0.4731295466242953], [1741.1011265922318, 0.3304418741568843], [1866.065983073597, 0.0656887472398402], [1893.9046407356652, 0.0], [1999.9999999999802, -0.2427877642478924], [2143.5469250725646, -0.5282264204948798], [2297.396709994046, -0.7597480421363249], [2462.2888266898062, -0.9428808224221681], [2518.976972901585, -1.0], [2639.01582154576, -1.1163487826870928], [2828.427124746159, -1.3360722766120379], [3031.4331330207615, -1.6581492053326146], [3191.533136099146, -2.0], [3249.0095854249043, -2.1190769454331635], [3482.2022531844555, -2.708128861736067], [3588.5102260069507, -3.0], [3732.1319661471844, -3.3805528154148323], [3976.8287711539624, -4.0], [3999.9999999999504, -4.057012951814889], [4287.093850145118, -4.662472680528733], [4497.860421309254, -5.0], [4594.793419988081, -5.152565888256173], [4924.577653379601, -5.524681201921203], [5278.031643091506, -5.827129391777105], [5489.6575064232475, -6.0], [5656.854249492303, -6.133276223208613], [6062.866266041508, -6.502484559331574], [6498.019170849792, -6.957210324231596], [6536.13175689012, -7.0], [6964.404506368894, -7.465284439320279], [7464.2639322943505, -7.93570408517352], [7573.248312264211, -8.0], [7999.999999999882, -8.260974846490143]], 'plus_line': [[125.0, 3.1932649265109356], [130.2980330954087, 4.0], [133.9716828170366, 4.52732644966884], [140.11112703880076, 5.0], [143.5872943746293, 5.248695897273645], [153.89305166811442, 5.342891096667818], [161.12052464735518, 5.0], [164.93848884661162, 4.817014244622541], [173.67389635138215, 4.0], [176.77669529663666, 3.7200718712462217], [182.69622835472433, 3.0], [189.46457081379947, 2.229796030115125], [191.29442025616675, 2.0], [199.46847720834657, 1.0], [203.0630990890585, 0.5907421253643668], [208.4613574348368, 0.0], [217.6376408240306, -0.9257500686241364], [218.51983420836774, -1.0], [230.8718852739772, -2.0], [233.25824788420132, -2.181758509549817], [248.04428677696134, -3.0], [249.99999999999923, -3.1048064763164374], [267.94336563407256, -3.7320051167855155], [282.21635559250296, -4.0], [287.1745887492579, -4.096186091650812], [307.78610333622805, -4.270131574371101], [329.87697769322244, -4.297983248538886], [353.55339059327247, -4.229813280135665], [378.929141627598, -4.0681019034067605], [384.82064220359405, -4.0], [406.12619817811606, -3.7781783475231037], [435.2752816480601, -3.2836073671262076], [447.3671422418828, -3.0], [466.5164957684015, -2.581920364348804], [490.2409296943635, -2.0], [499.9999999999975, -1.7760177596686735], [535.8867312681438, -1.0639531547404788], [541.492372994058, -1.0], [574.3491774985143, -0.6634948378775793], [615.5722066724546, -0.6997680190098267], [640.7241562971453, -1.0], [659.7539553864432, -1.2279724036369206], [697.1675185751478, -2.0], [707.1067811865431, -2.1978416715295492], [738.0648780758994, -3.0], [757.8582832551951, -3.4812365239440775], [777.6166883969197, -4.0], [812.2523963562301, -4.856557269684304], [818.8562024694386, -5.0], [866.078952238582, -6.0], [870.5505632961181, -6.091989057975166], [933.0329915368008, -6.94742135024491], [943.378894374156, -7.0], [999.9999999999926, -7.298788586877695], [1071.773462536285, -7.123938166884705], [1088.155790055827, -7.0], [1148.698354997026, -6.585128374338163], [1214.5248443197684, -6.0], [1231.1444133449063, -5.862734420892386], [1319.5079107728848, -5.180459507915391], [1351.0143544807286, -5.0], [1414.2135623730828, -4.668797487267976], [1515.7165665103864, -4.391626180473895], [1624.5047927124563, -4.348572153334295], [1741.1011265922318, -4.502643663278675], [1866.065983073597, -4.782226794557292], [1954.5424073202153, -5.0], [1999.9999999999827, -5.117139493596903], [2143.5469250725646, -5.436630373632436], [2297.396709994046, -5.668554844584156], [2462.2888266898062, -5.815623540474671], [2639.0158215457564, -5.929560792894781], [2719.437121867582, -6.0], [2828.427124746162, -6.0993473524925], [3031.4331330207656, -6.3973463222491205], [3249.0095854249043, -6.833547708091185], [3315.6250794462208, -7.0], [3482.2022531844555, -7.416981573014185], [3706.1366402125577, -8.0], [3732.1319661471844, -8.067847121717906], [3999.999999999946, -8.755610743444915], [4108.623730222635, -9.0], [4287.093850145118, -9.405524154280037], [4594.793419988081, -9.956963785545451], [4625.931687094937, -10.0], [4924.577653379601, -10.427281564494987], [5278.031643091506, -10.798720175289004], [5499.81509239481, -11.0], [5656.854249492303, -11.148810303987489], [6062.866266041508, -11.541664488784646], [6498.019170849792, -11.989557526478187], [6507.052174434423, -12.0], [6964.404506368894, -12.536834219569227], [7353.712855641716, -13.0], [7464.2639322943505, -13.136360980302708], [7999.999999999872, -13.82329593659172]], 'minus_line': [[125.0, 14.51727970993105], [129.82808353761573, 15.0], [133.9716828170366, 15.391707965524567], [143.5872943746293, 15.978561348028585], [147.1024963203171, 16.0], [153.89305166811442, 16.043590747336836], [154.70758392295116, 16.0], [164.93848884661162, 15.498639998800044], [170.18077933495866, 15.0], [176.77669529663666, 14.39348685918047], [180.08742520917224, 14.0], [188.49515962290127, 13.000000000000002], [189.46457081379947, 12.888560546996464], [196.66744301211187, 12.0], [203.0630990890585, 11.20197511332432], [204.81269690281113, 11.0], [213.55359554239155, 10.0], [217.63764082403046, 9.54205627525333], [223.48611802371607, 9.0], [233.25824788420132, 8.108890688041278], [234.92394440801962, 8.0], [249.99999999999937, 7.058908699405057], [251.53850350681776, 7.0], [267.94336563407256, 6.418852218717543], [287.1745887492579, 6.060415343222646], [293.22644202406025, 6.0], [307.78610333622805, 5.870546400280052], [329.87697769322244, 5.7539317359523015], [353.55339059327247, 5.7180063098885645], [378.929141627598, 5.837068164361262], [391.85263225714664, 6.0], [406.12619817811606, 6.186214470979074], [435.2752816480601, 6.761529875150952], [445.2973097662578, 7.0], [466.5164957684015, 7.5061607187691965], [487.4464748561979, 8.0], [499.9999999999975, 8.296045014693204], [535.8867312681438, 8.971824789912867], [538.6368565375325, 9.0], [574.3491774985143, 9.377092843978541], [615.5722066724546, 9.30609471563496], [636.2521533769159, 9.0], [659.7539553864432, 8.680491223792748], [687.8163890765093, 8.0], [707.1067811865431, 7.554304807625293], [726.4022267352073, 7.0], [757.8582832551941, 6.1129361050224205], [761.9488536727026, 6.0], [799.0568252707022, 5.0], [812.2523963562301, 4.6553796069379], [843.0101690640106, 4.0], [870.5505632961181, 3.429926014430893], [902.6331491879524, 3.0], [933.0329915368008, 2.6165246208497686], [999.9999999999926, 2.290876369369423], [1071.773462536285, 2.4266614216998663], [1148.698354997026, 2.9063110275105015], [1159.8269219817082, 3.0], [1231.1444133449063, 3.5987050815960906], [1281.8657623075376, 4.0], [1319.5079107728832, 4.299917262760057], [1414.2135623730828, 4.8542681885413135], [1461.340651627935, 5.0], [1515.7165665103846, 5.174986252183431], [1624.5047927124563, 5.232089594103849], [1741.1011265922318, 5.0696166319141875], [1770.22581563621, 5.0], [1866.065983073597, 4.795898565663366], [1999.9999999999802, 4.4916084223106], [2143.5469250725646, 4.202677997912192], [2265.2836970351946, 4.0], [2297.396709994046, 3.9520135992057392], [2462.2888266898062, 3.745242717722826], [2639.01582154576, 3.5395005534492068], [2828.427124746159, 3.295420630869333], [3006.4249899984716, 3.0], [3031.4331330207615, 2.9622219783498176], [3249.0095854249043, 2.527023481810178], [3455.8223447688833, 2.0], [3482.202253184451, 1.937139172210407], [3732.1319661471844, 1.2766905118507375], [3838.817144682951, 1.0], [3999.9999999999504, 0.6094990952181358], [4287.093850145118, 0.02662428219782287], [4305.162710956275, 0.0], [4594.793419988081, -0.39095069471024446], [4924.577653379601, -0.6941969963351088], [5278.031643091506, -0.9530990157368563], [5336.3413855933995, -1.0], [5656.854249492303, -1.2319297181801652], [6062.866266041508, -1.6082038345821381], [6403.657094237392, -2.0], [6498.019170849792, -2.099332465385816], [6964.404506368894, -2.6013669380499844], [7464.2639322943505, -2.9760394582745966], [7999.999999999882, -2.953106243618704]]}",,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
3,0,3,0,1,0,1,0,,,,,,,,1.3297009121025942,both,222.0,6.7345910528815365,0.00048277773632191586,0,102,['both'],0.0028711664490401745,0.19516266649588943,None,101.67297800001688,101.67297800001688,0.19516266649588943,1.5248635785984836,101.88428939995356,101.67297800001688,,,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
3,0,3,0,2,0,2,0,,,,,,,,1.3297009121025942,both,198.0,6.893706856898855,0.0006031317177882023,0,103,['both'],0.01012896653264761,None,['space'],103.21251689991914,103.21251689991914,0.2163256665226072,1.5460265786252014,103.42019880004227,103.21251689991914,[-1.1655768998898566],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
3,0,3,0,3,0,3,0,,,,,,,,1.3297009121025942,both,176.0,8.544860161647096,0.0009436973612957518,0,104,['both'],0.0100252665579319,None,['space'],104.75337520008907,104.75337520008907,0.21457406668923795,1.5442749787918322,104.96466400008649,104.75337520008907,[-1.2661907998844981],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
3,0,3,0,4,0,4,0,,,,,,,,1.3297009121025942,both,157.0,9.186895592149224,0.0012608112359191064,0,105,['both'],0.006617066450417042,None,['space'],106.2908860000316,106.2908860000316,0.2053636664059013,1.5350645785084955,106.50932119996287,106.2908860000316,[-1.2356233999598771],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
3,0,3,0,5,0,5,0,,,,,,,,1.3297009121025942,both,140.0,9.820989181764316,0.0018251380506621884,0,106,['both'],0.009361966513097286,None,['space'],107.83047650009394,107.83047650009394,0.21002446650527418,1.5397253786078684,108.04447819991037,107.83047650009394,[-1.2873118999414146],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
3,0,3,0,6,0,6,0,,,,,,,,1.3297009121025942,both,125.0,9.0,0.0020369013890205647,0,107,['both'],0.009746866766363382,None,['space'],109.37522509996779,109.37522509996779,0.2151445667259395,1.5448454788285337,109.58732630009763,109.37522509996779,[-1.2316592000424862],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
3,0,3,0,7,0,7,0,,,,,,,,1.3297009121025942,both,,,,1,107,['both'],0.009212766541168094,None,['space'],110.91059949994087,110.91059949994087,0.20970746641978621,1.5394083785223804,111.12589729996398,110.91059949994087,[-1.2472345000132918],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
4,0,4,0,0,0,0,0,,,,,0.3333333333333333,116.73547259997576,None,1.407485480283569,frequency,792.0,6.427992611094122,8.118347001174693e-05,0,103,"['both', 'frequency']",0.013053066562861204,None,None,117.77004009997472,None,0.22531966655515134,1.6328051468387204,117.98195139993913,None,,112.45171739999205,None,,"{'estimation': [[125.0, 6.228641792575817], [133.9716828170366, 6.758550473657297], [143.5872943746293, 6.753012741860165], [153.89305166811442, 6.23917753623097], [156.83849098755834, 6.0], [164.93848884661162, 5.36814969990122], [169.25512267723488, 5.0], [176.77669529663666, 4.385289258643051], [182.5474665595778, 4.0], [189.46457081379947, 3.558126528956942], [203.0630990890585, 3.107772877234257], [217.6376408240306, 3.1442383887190224], [233.25824788420132, 3.6514774735233284], [239.95255150576813, 4.0], [249.99999999999937, 4.506067878504846], [258.64461025118374, 5.0], [267.94336563407256, 5.515543419738039], [277.42342416085603, 6.0], [287.1745887492579, 6.483669547213708], [300.8737426673918, 7.0], [307.78610333622805, 7.253527023948532], [329.87697769322244, 7.728455221096646], [353.55339059327247, 7.8774069909184306], [378.929141627598, 7.710245533369103], [406.12619817811606, 7.26375531689572], [417.14747168178593, 7.0], [435.2752816480601, 6.585937741778867], [456.6943464053526, 6.0], [466.5164957684015, 5.741984227313178], [492.90321733077457, 5.0], [499.9999999999975, 4.806372037192716], [530.4555180623656, 4.0], [535.8867312681438, 3.8591952144718005], [573.1299417077096, 3.0], [574.3491774985137, 2.9724430653511402], [615.5722066724546, 2.189861700122027], [627.605947668593, 2.0], [659.7539553864424, 1.5134506215890071], [699.9606633813117, 1.0], [707.1067811865431, 0.9117624058386055], [757.8582832551941, 0.3392002999098339], [790.1433516830804, 0.0], [812.2523963562301, -0.22959143352302513], [870.5505632961181, -0.754821242355795], [910.5901744996868, -1.0], [933.0329915368008, -1.1343650369391716], [999.9999999999926, -1.2064029233283602], [1036.7269665857407, -1.0], [1071.773462536285, -0.8095920614510117], [1136.0391757020063, 0.0], [1148.6983549970273, 0.1546328575417465], [1193.9157270557741, 1.0], [1231.1444133449063, 1.6732202658828432], [1245.8275666482339, 2.0], [1291.1825768098204, 3.0], [1319.5079107728832, 3.5977114832393773], [1337.4912759349295, 4.0], [1382.742057039617, 5.0], [1414.2135623730828, 5.659997076335939], [1432.040926759604, 6.000000000000001], [1485.4816849497813, 7.0], [1515.7165665103846, 7.536404042547585], [1551.196271459745, 8.0], [1624.5047927124563, 8.919631187023679], [1637.8884627420182, 9.0], [1741.1011265922318, 9.600340503853888], [1866.065983073597, 9.497778796307962], [1945.8712514372476, 9.0], [1999.9999999999827, 8.674374336923318], [2069.2687489003333, 8.0], [2143.5469250725646, 7.304696094244187], [2170.482062602157, 7.0], [2260.8965743658655, 6.000000000000001], [2297.396709994046, 5.614723197459385], [2353.0831431858815, 5.0], [2446.4744365516585, 4.0], [2462.2888266898062, 3.837863034923518], [2549.187612030519, 3.0], [2639.01582154576, 2.167670859667865], [2660.5574884479056, 2.0], [2791.9275339264877, 1.0], [2828.427124746159, 0.7330457724499864], [2959.326370411984, 0.0], [3031.4331330207615, -0.38911347970242005], [3199.2477348158227, -1.0], [3249.0095854249043, -1.174913982121272], [3482.2022531844555, -1.6288882519804548], [3732.1319661471844, -1.7811866019098719], [3999.9999999999504, -1.6775131491579542], [4287.093850145118, -1.3854563392100245], [4590.1845909977255, -1.0], [4594.793419988081, -0.9943265833872444], [4924.577653379601, -0.6164980850752205], [5278.031643091506, -0.3754853661812241], [5656.854249492303, -0.3784676414600103], [6062.866266041501, -0.6962558308641618], [6265.299810366929, -1.0], [6498.019170849792, -1.3409899135090395], [6833.373199551619, -2.0], [6964.404506368894, -2.247788216159964], [7320.790912458417, -3.0], [7464.2639322943505, -3.290005533232036], [7839.821431192572, -4.0], [7999.999999999892, -4.300847833100753]], 'plus_line': [[125.0, 0.9014110290938779], [125.93538546956313, 1.0], [133.97168281703668, 1.7560411300722407], [143.5872943746293, 1.8520843450579942], [153.89305166811442, 1.3415251635734209], [158.15935989365343, 1.0], [164.93848884661162, 0.4672615639926492], [170.55486264644205, 0.0], [176.77669529663666, -0.5025948468843161], [184.63587531641645, -1.0], [189.46457081379947, -1.3011772800878743], [203.0630990890585, -1.7187740929411115], [217.6376408240306, -1.6546033521073908], [233.25824788420132, -1.1214676334221274], [235.51136982633957, -1.0], [249.99999999999952, -0.26274552393220035], [254.5163204908417, 0.0], [267.94336563407256, 0.7506992484936824], [272.73400710014914, 1.0], [287.1745887492579, 1.7191947063539545], [294.47317781994116, 2.0], [307.78610333622805, 2.481426041351752], [329.87697769322244, 2.948253682227984], [339.22784001617504, 3.0], [353.55339059327247, 3.0708028433517347], [363.49930018916007, 3.0], [378.929141627598, 2.8850461223880783], [406.12619817811606, 2.443264717512354], [426.23678234381055, 2.0], [435.2752816480601, 1.800974179185302], [465.7658038327129, 1.0], [466.5164957684015, 0.9805306115844434], [499.9999999999975, 0.012451025964583473], [500.4301361246136, 0.0], [535.5767150939262, -1.0], [535.8867312681438, -1.008663055514075], [574.3491774985143, -1.9627442128442572], [576.2328464451278, -2.0], [615.5722066724546, -2.765727450442376], [631.500694173132, -3.0], [659.7539553864432, -3.41170059272643], [707.1067811865431, -3.9772451161765083], [708.9634291714023, -4.0], [757.8582832551941, -4.600760946038753], [790.5965226058108, -5.0], [812.2523963562301, -5.268319636714389], [870.5505632961181, -5.8945933469885], [885.6623296915437, -6.0], [933.0329915368008, -6.338390297102215], [999.9999999999926, -6.418746454092256], [1071.7734625362862, -6.0044977235474475], [1072.120570964156, -6.0], [1148.698354997026, -5.047338865316325], [1151.264279656422, -5.0], [1206.0503512112066, -4.0], [1231.1444133449063, -3.5428221836576745], [1256.2222381285583, -3.0], [1300.966511271188, -2.0], [1319.5079107728832, -1.593819378478084], [1346.554386877283, -1.0], [1390.4219752579438, 0.0], [1414.2135623730828, 0.5315130328683728], [1438.8908074606777, 1.0], [1490.3765890971677, 2.0], [1515.7165665103846, 2.48068929033246], [1555.0635451433034, 3.0], [1624.5047927124563, 3.911803284226681], [1639.1047215047663, 4.0], [1741.1011265922318, 4.576602645635349], [1866.065983073597, 4.442238939838864], [1935.984985724397, 4.0], [1999.9999999999802, 3.600244076333317], [2061.4109426307527, 3.0], [2143.5469250725646, 2.245085079295774], [2165.211445375487, 2.0], [2256.3750053863805, 1.0], [2297.3967099940432, 0.5847749199575183], [2349.7900161432117, 0.0], [2446.309565471116, -1.0], [2462.2888266898062, -1.1565035094000353], [2548.0582071126673, -2.0], [2639.01582154576, -2.812897540055208], [2662.7668002367705, -3.0], [2794.127160399972, -4.0], [2828.427124746159, -4.245547329271988], [2963.2909786083055, -5.0], [3031.4331330207656, -5.363489880807], [3211.686374600871, -6.0], [3249.0095854249043, -6.1300745570499116], [3482.2022531844555, -6.581134520516865], [3732.1319661471844, -6.738333327481387], [3999.9999999999504, -6.6559007882737955], [4287.093850145118, -6.371734184909122], [4553.3170702728785, -6.0], [4594.793419988081, -5.947049538816796], [4924.577653379601, -5.5383504184955], [5278.031643091506, -5.2848839813535236], [5656.854249492303, -5.345907623012307], [6062.866266041508, -5.761898761539894], [6207.897829186824, -6.0], [6498.019170849792, -6.478731502610033], [6767.292807018478, -7.0], [6964.404506368894, -7.372232554242767], [7270.162501383555, -8.0], [7464.2639322943505, -8.383192683421331], [7744.926319623769, -9.0], [7999.999999999882, -9.550614508894377]], 'minus_line': [[125.0, 11.614850070840554], [133.9716828170366, 11.83392208097071], [143.5872943746293, 11.730205252394374], [153.89305166811442, 11.180409197635514], [155.9864159653794, 11.0], [164.93848884661162, 10.271466308899651], [167.90752076302238, 10.0], [176.77669529663666, 9.226601883079521], [179.84895063822708, 9.0], [189.46457081379947, 8.33511799660905], [198.08914541769732, 8.0], [203.0630990890585, 7.824083564789707], [217.6376408240306, 7.832918727980463], [222.70216525941498, 8.0], [233.25824788420132, 8.35318660018881], [245.45131568135167, 9.0], [249.99999999999937, 9.238830249279403], [262.8196858633553, 10.0], [267.94336563407256, 10.296531071393119], [281.1798051775951, 11.0], [287.1745887492579, 11.311875575813355], [304.7460005689769, 12.0], [307.78610333622805, 12.119053660929527], [329.87697769322244, 12.641526898615911], [353.55339059327247, 12.81838219757876], [378.929141627598, 12.660378128385418], [406.12619817811606, 12.174877168526443], [412.64618925084085, 12.0], [435.2752816480601, 11.439379994110096], [450.1405821787138, 11.0], [466.5164957684015, 10.543990480278227], [485.5665821235012, 10.0], [499.9999999999975, 9.60580845780603], [523.7695012331156, 9.0], [535.8867312681438, 8.702267898225859], [567.7346193509853, 8.0], [574.3491774985143, 7.859693566239838], [615.5722066724546, 7.08648370138785], [620.7727537341665, 7.0], [659.7539553864432, 6.396234261640364], [689.8016589270437, 6.0], [707.1067811865431, 5.78708456349001], [757.8582832551941, 5.281192548346661], [791.130966099127, 5.0], [812.2523963562301, 4.831795922951311], [870.5505632961181, 4.43123679166186], [933.0329915368008, 4.111585157385802], [999.9999999999926, 4.048913073216579], [1071.773462536285, 4.455436684492305], [1113.559458516934, 5.0], [1148.698354997026, 5.445826741688251], [1176.858724716997, 6.0], [1231.1444133449077, 6.996504302413579], [1231.2953022441395, 7.0], [1274.0637673279873, 8.0], [1319.5079107728832, 8.948270082665408], [1321.7588292913442, 8.999999999999998], [1365.0685669067934, 10.0], [1414.1877891955457, 11.0], [1414.2135623730828, 11.000506962665344], [1465.8387115650344, 12.0], [1515.7165665103846, 12.858333787978555], [1526.435824552287, 13.0], [1604.664616292767, 14.0], [1624.5047927124563, 14.239209953678001], [1741.1011265922318, 14.927514848472683], [1866.065983073597, 14.839194971232859], [1997.7228457072545, 14.0], [1999.9999999999802, 13.986258943390137], [2098.5783886938734, 13.0], [2143.5469250725646, 12.557243500818082], [2191.818549060876, 12.0], [2277.1404571032053, 11.000000000000002], [2297.396709994046, 10.771255469009157], [2366.606303698055, 10.0], [2453.8433470894015, 8.999999999999998], [2462.2888266898062, 8.90756682847476], [2556.4118293947754, 8.0], [2639.01582154576, 7.188247934507277], [2663.281529360094, 7.0], [2792.8736178849435, 6.0], [2828.427124746155, 5.731278048114992], [2958.46385331445, 5.0], [3031.4331330207615, 4.6000419253483456], [3193.1256875200106, 4.0], [3249.0095854249043, 3.803339683774238], [3482.2022531844555, 3.3560285112645984], [3732.1319661471844, 3.222132979820643], [3999.9999999999504, 3.35989919483701], [4287.093850145118, 3.6676534223246353], [4568.46757207736, 4.0], [4594.793419988081, 4.031966421396742], [4924.577653379601, 4.381455621436785], [5278.031643091506, 4.6123590260603455], [5656.854249492303, 4.661705667484249], [6062.866266041508, 4.4359920700146205], [6375.476447632556, 4.0], [6498.019170849792, 3.83927716282943], [6910.938703870512, 3.0], [6964.404506368894, 2.896380663748821], [7370.287836644876, 2.0], [7464.2639322943505, 1.8006951870642804], [7949.6700204081935, 1.0], [7999.999999999882, 0.9185616422291687]]}",,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
4,0,4,0,1,0,1,0,,,,,,,,2.1259354278089537,frequency,629.0,6.256385619340201,0.00010546574604642461,0,104,"['both', 'frequency']",0.0017087666783481836,None,['space'],119.39427089993842,119.39427089993842,0.19981606653891504,2.3257514943478688,119.61151909991167,119.39427089993842,[-0.8989120000042021],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
4,0,4,0,2,0,2,0,,,,,,,,1.6602001051954478,frequency,499.0,6.0069886179195295,0.00014276768867736177,0,105,"['both', 'frequency']",0.003727666335180402,0.19900156650692225,"['space', 'space']",121.74136180011556,121.74136180011556,0.19900156650692225,1.85920167170237,121.95391559996642,121.74136180011556,"[-1.9663251999299973, -0.4941511999350041]",,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
4,0,4,0,3,0,3,0,,,,,,,,1.2895622489809526,frequency,,,,1,105,"['both', 'frequency']",0.0056756664998829365,None,None,123.60864480002783,123.60864480002783,0.20421536662615836,1.493777615607111,123.82888439996168,123.60864480002783,,,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
4,0,4,0,4,0,4,0,,,,,,,,1.683276523641258,frequency,314.0,6.246282929224791,0.00020460891558094047,0,106,"['both', 'frequency']",0.006742466706782579,None,None,125.12536470009945,125.12536470009945,0.2114062667824328,1.8946827904236907,125.33350099995732,125.12536470009945,,,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
4,0,4,0,5,0,5,0,,,,,,,,1.2696592061050127,frequency,249.0,5.942457403524059,0.000335848727793577,0,107,"['both', 'frequency']",0.004730266518890858,None,['space'],127.01291369996034,127.01291369996034,0.20051596639677882,1.4701751725017915,127.22815579990856,127.01291369996034,[-1.317499800119549],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
4,0,4,0,6,0,6,0,,,,,,,,2.7245470066026325,frequency,198.0,6.0,0.0005441602637892007,0,108,"['both', 'frequency']",0.002202166710048914,None,['space'],128.50225990009494,128.50225990009494,0.19862136663869023,2.9231683732413227,128.71891769999638,128.50225990009494,[-1.0159062000457197],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
4,0,4,0,7,0,7,0,,,,,,,,1.0028150794786261,frequency,157.0,7.242162809138197,0.0010078906846684465,0,109,"['both', 'frequency']",0.008504466619342566,None,['space'],131.4495550999418,131.4495550999418,0.21288726665079594,1.215702346129422,131.6653821999207,131.4495550999418,[-2.4741186001338065],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
4,0,4,0,8,0,8,0,,,,,,,,1.7312965045377395,frequency,125.0,6.0,0.0014420157515633036,0,110,"['both', 'frequency']",0.008647866547107697,None,['space'],132.6660186999943,132.6660186999943,0.21449036663398147,1.945786871171721,132.88784349989146,132.6660186999943,[-0.8107322999276221],,,,,,,,,,rehvhf,001,fr,1,2022-05-11_11h58.18.262,Continuous,2022.1.1,35.5893417255325,
