sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_both,Audiogram_time,Audiogram_frequency,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
1,0,1,0,8,0,8,0,,,,,,,,1.3330750242127438,none,1002.0,21.85166540484088,0.0005462320825148666,0,32,[],0.02243140002246946,None,['space'],101.06216410000343,101.06216410000343,0.22619419998954982,1.5592692242022936,101.27834489999805,101.06216410000343,[-1.8227031999267638],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
1,0,1,0,9,0,9,0,,,,,,,,2.7040527376093966,none,,,,1,32,[],0.0225770000834018,None,None,102.6122497000033,102.6122497000033,0.2245612001279369,2.9286139377373335,102.81850370008033,102.6122497000033,,,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
1,0,1,0,10,0,10,0,,,,,,,,2.633216635961139,none,1125.0,22.893211071862517,0.0006876043313796135,0,33,[],0.023439000127837062,None,None,105.52010470000096,105.52010470000096,0.22946370008867234,2.862680336049811,105.74322100006975,105.52010470000096,,,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,0,0,0,0,,,,,,111.44721030001529,None,1.176194015430912,both,4002.0,19.82356052880261,0.0008238714075242537,0,24,[],0.024212799966335297,None,None,112.47777290001977,None,0.22974959993734956,1.4059436153682616,112.69018790009432,None,,108.36993839999195,None,0.5833333333333334,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,1,0,1,0,,,,,,,,1.176194015430912,both,2671.0,21.19226644757648,0.0008634342175864477,0,25,[],0.02183010010048747,None,None,113.86535020009615,113.86535020009615,0.22603970009367913,1.4022337155245912,114.08448120008688,113.86535020009615,,,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,2,0,2,0,,,,,,,,1.176194015430912,both,1783.0,24.439612278991866,0.0010838883666236202,0,26,[],0.022133999969810247,None,None,115.25402940006461,115.25402940006461,0.22354419995099306,1.3997382153819051,115.46752629999537,115.25402940006461,,,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,3,0,3,0,,,,,,,,1.176194015430912,both,1190.0,23.423310610967054,0.0007711973169344453,0,27,[],0.022080100025050342,None,['space'],116.64613480004482,116.64613480004482,0.22681489994283766,1.4030089153737497,116.86592550005298,116.64613480004482,[-0.9432883999543265],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,4,0,4,0,,,,,,,,1.176194015430912,both,794.0,21.1085125177107,0.0004390083000649348,0,28,[],0.017244899994693696,None,['space'],118.03156440006569,118.03156440006569,0.21432600007392466,1.3905200155048367,118.25068290007766,118.03156440006569,[-0.9361540999962017],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,5,0,5,0,,,,,,,,1.176194015430912,both,530.0,16.247121187697516,0.00043341393972760596,0,29,[],0.02199620008468628,None,['space'],119.42540559999179,119.42540559999179,0.22487030003685504,1.401064315467767,119.63730900001246,119.42540559999179,[-1.0505131999962032],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,6,0,6,0,,,,,,,,1.176194015430912,both,354.0,22.0,0.001114103496812016,0,30,[],0.022029599989764392,None,['space'],120.81538720009848,120.81538720009848,0.2279319999506697,1.4041260153815818,121.02851080009714,120.81538720009848,[-0.8721358999609947],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,7,0,7,0,,,,,,,,1.176194015430912,both,236.0,17.05670033895263,0.0013889039529464665,0,31,[],0.02072480006609112,None,['space'],122.20103050000034,122.20103050000034,0.22305829997640103,1.399252315407313,122.41691070003435,122.20103050000034,[-1.0267311999341473],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,8,0,8,0,,,,,,,,1.176194015430912,both,158.0,11.937259714014436,0.0016952990830977539,0,32,[],0.02188620006199926,None,['space'],123.59614370006602,123.59614370006602,0.22554070001933724,1.4017347154502493,123.80747020000126,123.59614370006602,[-1.0773829000536352],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
2,0,2,0,9,0,9,0,,,,,,,,1.176194015430912,both,,,,1,32,[],0.022058700094930828,None,['space'],124.98139460000675,124.98139460000675,0.22571190004236996,1.401905915473282,125.19734630000312,124.98139460000675,[-1.054330199956894],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
3,0,3,0,0,0,0,0,,,,,,129.18023070006166,None,1.162642640153547,frequency,4002.0,19.65677140527949,0.0008082021003383164,0,24,[],0.01931900007184595,None,None,130.18526070006192,None,0.21945410000625998,1.382096740159807,130.40375260007568,None,,126.37253570009489,None,0.5833333333333334,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
3,0,3,0,1,0,1,0,,,,,,,,2.2029648757239815,frequency,,,,1,24,[],0.021545900031924248,None,['space'],131.56837019999512,131.56837019999512,0.22804850002285093,2.4310133757468324,131.78354680002667,131.56837019999512,[-0.36070049996487796],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
3,0,3,0,2,0,2,0,,,,,,,,2.6308264031120614,frequency,1783.0,23.836153539348825,0.0010111407611671337,0,25,[],0.022913499968126416,None,None,133.98651060007978,133.98651060007978,0.22783450002316386,2.8586609031352253,134.20505059999414,133.98651060007978,,,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
3,0,3,0,3,0,3,0,,,,,,,,2.284921653039532,frequency,1190.0,23.348512201128305,0.0007645846758686925,0,26,[],0.02171579992864281,None,['space'],136.8267566000577,136.8267566000577,0.22477169998455793,2.50969335302409,137.04355639999267,136.8267566000577,[-2.4196875999914482],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
3,0,3,0,4,0,4,0,,,,,,,,2.5223188596576915,frequency,794.0,21.08316359019145,0.00043772896458364193,0,27,[],0.02156930009368807,None,['space'],139.32980070007034,139.32980070007034,0.2244681001175195,2.746786959775211,139.54526899999473,139.32980070007034,[-2.091152900015004],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
3,0,3,0,5,0,5,0,,,,,,,,2.913370794801714,frequency,530.0,20.814729766773326,0.0007333027340259765,0,28,[],0.021484100143425167,None,['space'],142.06972090003546,142.06972090003546,0.22939140012022108,3.142762194921935,142.29289680009242,142.06972090003546,[-2.286301500047557],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
3,0,3,0,6,0,6,0,,,,,,,,1.727389699998471,frequency,354.0,22.0,0.001114103496812016,0,29,[],0.02169649989809841,None,['space'],145.20059930009302,145.20059930009302,0.22653029998764396,1.953919999986115,145.41642540006433,145.20059930009302,[-2.7141133000841364],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
3,0,3,0,7,0,7,0,,,,,,,,1.3389029658045384,frequency,236.0,16.196394476770116,0.001257931292523655,0,30,[],0.02108930004760623,None,['space'],147.1431608001003,147.1431608001003,0.22333980002440512,1.5622427658289435,147.35253330005798,147.1431608001003,[-1.4882480000378564],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
3,0,3,0,8,0,8,0,,,,,,,,2.286855074978499,frequency,158.0,11.57701501263401,0.0016264251901688123,0,31,[],0.021193599910475314,None,['space'],148.69463280006312,148.69463280006312,0.22496079991105944,2.5118158748895585,148.9047864000313,148.69463280006312,[-1.119525899994187],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
4,0,4,0,0,0,0,0,,,,,,157.7416222000029,None,2.1881670792356633,both,8000.0,30.0,0.005740768107484416,0,33,[],0.02237959997728467,None,None,158.77722310007084,None,0.22432130004744977,2.412488379283113,158.99655390006956,None,,151.1925118000945,None,0.5833333333333334,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
4,0,4,0,1,0,1,0,,,,,,,,2.1881670792356633,both,5339.0,28.544100799500782,0.003750527648243123,0,34,[],0.020792000112123787,None,None,161.18302910006605,161.18302910006605,0.22501120006199926,2.4131782792976626,161.39882210001815,161.18302910006605,,,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
4,0,4,0,2,0,2,0,,,,,,,,2.1881670792356633,both,,,,1,34,[],0.01515840005595237,0.20962910004891455,['space'],163.58257520000916,163.58257520000916,0.20962910004891455,2.397796179284578,163.79922620009165,163.58257520000916,[-2.0081381000345573],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
4,0,4,0,3,0,3,0,,,,,,,,2.1881670792356633,both,2378.0,24.03899766727748,0.0013244217096098614,0,35,[],0.01912330009508878,None,None,165.98175340006128,165.98175340006128,0.21827540011145175,2.406442479347115,166.19764120003674,165.98175340006128,,,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
4,0,4,0,4,0,4,0,,,,,,,,2.1881670792356633,both,1587.0,26.3453540354938,0.0011554491267165609,0,36,[],0.02095590007957071,None,['space'],168.38257480005268,168.38257480005268,0.2235037999926135,2.411670879228277,168.5981411000248,168.38257480005268,[-1.9437643999699503],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
4,0,4,0,5,0,5,0,,,,,,,,2.1881670792356633,both,1059.0,24.878045268139783,0.0008157258910293166,0,37,[],0.020831699948757887,None,['space'],170.78331060009077,170.78331060009077,0.22495219996199012,2.4131192791976535,170.99101140000857,170.78331060009077,[-2.040531300008297],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
4,0,4,0,6,0,6,0,,,,,,,,2.1881670792356633,both,707.0,22.117599371405543,0.0005667393256732672,0,38,[],0.02086559997405857,None,['space'],173.18113959999755,173.18113959999755,0.22484609996899962,2.413013179204663,173.39344520005397,173.18113959999755,[-1.9257214999524876],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
4,0,4,0,7,0,7,0,,,,,,,,2.1881670792356633,both,472.0,22.6853986001205,0.0009927752076326353,0,39,[],0.020806900109164417,None,['space'],175.58449210005347,175.58449210005347,0.22155730007216334,2.4097243793078267,175.7992677000584,175.58449210005347,[-2.074314899975434],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
4,0,4,0,8,0,8,0,,,,,,,,2.1881670792356633,both,315.0,21.1183850358127,0.0011217323792225692,0,40,[],0.020861900062300265,None,['space'],177.99213640007656,177.99213640007656,0.2240144000388682,2.4121814792745315,178.19908560009208,177.99213640007656,[-2.0488121000817046],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
5,0,5,0,0,0,0,0,,,,,,183.24409080005717,None,2.0136851303903587,both,792.0,16.7788411477552,0.00026730681865153185,0,41,[],0.02422600006684661,None,None,184.2540390000213,None,0.22493480006232858,2.2386199304526873,184.46109680004884,None,,180.38873550004791,None,0.3333333333333333,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
5,0,5,0,1,0,1,0,,,,,,,,2.0136851303903587,both,629.0,15.0,0.0002885972232256881,0,42,[],0.02053240011446178,None,None,186.47462069999892,186.47462069999892,0.2251940000569448,2.2388791304473035,186.68708330008667,186.47462069999892,,,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
5,0,5,0,2,0,2,0,,,,,,,,2.0136851303903587,both,499.0,14.603962769477741,0.00038413036257502496,0,43,[],0.020908999955281615,None,['space'],188.6945987000363,188.6945987000363,0.2276514999102801,2.241336630300639,188.90421569999307,188.6945987000363,[-1.8076768000610173],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
5,0,5,0,3,0,3,0,,,,,,,,2.0136851303903587,both,396.0,15.88434563385847,0.00048310191189236934,0,44,[],0.020486499881371856,None,['space'],190.917447200045,190.917447200045,0.22181879996787757,2.2355039303582362,191.13158170005772,190.917447200045,[-1.805336800054647],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
5,0,5,0,4,0,4,0,,,,,,,,2.0136851303903587,both,314.0,15.193875094093736,0.0005731973341271803,0,45,[],0.014085200033150613,None,['space'],193.1491083999863,193.1491083999863,0.2123860000865534,2.226071130476912,193.3641285999911,193.1491083999863,[-1.8946188000263646],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
5,0,5,0,5,0,5,0,,,,,,,,2.0136851303903587,both,,,,1,45,[],0.02073929994367063,None,['space'],195.37764040008187,195.37764040008187,0.22409429994877428,2.237779430339133,195.59346380003262,195.37764040008187,[-1.834141599945724],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
5,0,5,0,6,0,6,0,,,,,,,,2.0136851303903587,both,198.0,10.042175773479588,0.0008666337813163768,0,46,[],0.01636760006658733,0.2105291000334546,['space'],197.60214299999643,197.60214299999643,0.2105291000334546,2.2242142304238133,197.81799580005463,197.60214299999643,[-0.5393877000315115],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
5,0,5,0,7,0,7,0,,,,,,,,2.0136851303903587,both,157.0,14.886530520718875,0.0024301429260353154,0,47,[],0.0204475000500679,None,['space'],199.82182070007548,199.82182070007548,0.22150650003459305,2.2351916304249517,200.03710280009545,199.82182070007548,[-1.6224091000622138],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
5,0,5,0,8,0,8,0,,,,,,,,2.0136851303903587,both,125.0,15.0,0.004064152580820497,0,48,[],0.02060480008367449,None,['space'],202.04362380004022,202.04362380004022,0.22116140008438379,2.2348465304747425,202.25926750001963,202.04362380004022,[-1.8291017999872565],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
6,0,6,0,0,0,0,0,,,,,"[0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334]",207.40808429999743,None,1.2612503505279433,time,1551.0,23.544937583148844,0.0007912680321183985,0,35,[],0.021582999965175986,None,None,208.4128389999969,None,0.22624400001950562,1.487494350547449,208.62647050002124,None,,204.27571930002887,None,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
6,0,6,0,1,0,1,0,,,,,,,,1.2612503505279433,time,517.0,14.694696538034423,0.00037348840966135876,0,36,[],0.01990110008046031,None,['space'],209.89282400009688,209.89282400009688,0.22165220009628683,1.4829025506242302,210.1094480000902,209.89282400009688,[-0.750728499959223],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
6,0,6,0,2,0,2,0,,,,,,,,1.2612503505279433,time,3689.0,19.8312933392375,0.0007697124343531458,0,37,[],0.02026570006273687,None,['space'],211.3720626999857,211.3720626999857,0.22452270006760955,1.4857730505955529,211.58673820004333,211.3720626999857,[-0.9485061999876052],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
6,0,6,0,3,0,3,0,,,,,,,,1.2612503505279433,time,,,,1,37,[],0.016033700085245073,0.211393800098449,['space'],212.84909180004615,212.84909180004615,0.211393800098449,1.4726441506263923,213.06339900009334,212.84909180004615,[-1.0501895000925288],,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
6,0,6,0,4,0,4,0,,,,,,,,1.2612503505279433,time,2193.0,22.41049676986946,0.00104387087200085,0,38,[],0.02139290003105998,None,None,214.32321830000728,214.32321830000728,0.22672299994155765,1.487973350469501,214.530927099986,214.32321830000728,,,,,,,,,,,wquuex,001,fr,0,2022-05-06_17h12.00.958,Continuous,2022.1.1,35.720957881604356,
